"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"1","DE11","Stuttgart",1998,4126688,0.493092,0.468242285739103,0.846549632044677,0.486923632742747,1,1,1
"2","DE11","Stuttgart",1999,4126688,0.466326,0.457207920503372,0.83859603221703,0.467194336714129,1,1,1
"3","DE11","Stuttgart",2000,4126688,0.432614,0.449329106742121,0.827315868000615,0.437589640587726,1,1,1
"4","DE11","Stuttgart",2001,4126688,0.382405,0.449258403880704,0.800609479314524,0.391740915174518,1,1,1
"5","DE11","Stuttgart",2002,4126688,0.375251,0.438495370331945,0.800547523549667,0.392216782331498,1,1,1
"6","DE11","Stuttgart",2003,4126688,0.356273,0.405889706284619,0.796900617517861,0.401018859920425,1,1,1
"7","DE11","Stuttgart",2004,4126688,0.346341,0.393842746825231,0.792348764729382,0.403251438895659,1,1,1
"8","DE11","Stuttgart",2005,4126688,0.340941,0.374272804029174,0.792078587494745,0.415280122814941,1,1,1
"9","DE11","Stuttgart",2006,4126688,0.309286,0.354205852512663,0.783678623150114,0.39795877943587,1,1,1
"10","DE11","Stuttgart",2007,4126688,0.264292,0.324995660102962,0.77414420835442,0.37162022447462,1,1,1
"11","DE11","Stuttgart",2008,4126688,0.22776,0.311912140328252,0.758544321325567,0.34745951776943,1,1,1
"12","DE11","Stuttgart",2009,4126688,0.249916,0.308303750837397,0.768457679496926,0.37320395765768,1,1,1
"13","DE11","Stuttgart",2010,4126688,0.224821,0.292038711305501,0.766710641796335,0.354915522455547,1,1,1
"14","DE11","Stuttgart",2011,4126688,0.169021,0.270113315812539,0.753483960658165,0.309354325597188,1,1,1
"15","DE11","Stuttgart",2012,4126688,0.126199,0.239064950726313,0.744497579315981,0.287447047950526,1,1,1
"16","DE11","Stuttgart",2013,4126688,0.124304,0.255457832786363,0.739335773851771,0.273474989600198,1,1,1
"17","DE11","Stuttgart",2014,4126688,0.107452,0.254881241591904,0.734180038660618,0.254831393641218,1,1,1
"18","DE11","Stuttgart",2015,4126688,0.074496,0.238037266473783,0.728827627535791,0.229357536246672,1,1,1
"19","DE11","Stuttgart",2016,4126688,0.063089,0.247773690417808,0.724107603218947,0.20784168075789,1,1,1
"20","DE11","Stuttgart",2017,4126688,0.054353,0.276340547831169,0.707502358262217,0.183243089325286,1,1,1
"21","DE12","Karlsruhe",1998,2795783,0.536428,0.469583694313929,0.864224376843095,0.530591737369074,1,2,1
"22","DE12","Karlsruhe",1999,2795783,0.515073,0.462828091068975,0.856806728316456,0.513875828431022,1,1,1
"23","DE12","Karlsruhe",2000,2795783,0.484449,0.463585929195155,0.844643310005372,0.48098358033694,1,2,1
"24","DE12","Karlsruhe",2001,2795783,0.425807,0.445513917029432,0.818686255941938,0.440188115945341,1,1,1
"25","DE12","Karlsruhe",2002,2795783,0.424408,0.441123818824219,0.818667779202718,0.442573109945933,1,2,1
"26","DE12","Karlsruhe",2003,2795783,0.418828,0.426254693354597,0.817006535530379,0.451033153250331,1,1,1
"27","DE12","Karlsruhe",2004,2795783,0.409066,0.413253919226609,0.81439571351008,0.452523538702282,1,1,1
"28","DE12","Karlsruhe",2005,2795783,0.412463,0.408595332857065,0.816371119350456,0.460120058636521,1,1,1
"29","DE12","Karlsruhe",2006,2795783,0.375034,0.374414462247371,0.809726467054219,0.446805701993044,1,1,1
"30","DE12","Karlsruhe",2007,2795783,0.335633,0.354592811866658,0.80077229449961,0.418587590242339,1,1,1
"31","DE12","Karlsruhe",2008,2795783,0.299517,0.341469142274355,0.784839984645095,0.395403497425754,1,1,1
"32","DE12","Karlsruhe",2009,2795783,0.309531,0.330288966855637,0.792123101764041,0.41378555902727,1,2,1
"33","DE12","Karlsruhe",2010,2795783,0.285018,0.314481895580331,0.790616445307357,0.395641598096462,1,2,1
"34","DE12","Karlsruhe",2011,2795783,0.245245,0.313986866104159,0.774114857823479,0.355106563376873,1,2,1
"35","DE12","Karlsruhe",2012,2795783,0.193413,0.266052747206285,0.76453812737466,0.337643446205651,1,1,1
"36","DE12","Karlsruhe",2013,2795783,0.191624,0.281360473676899,0.760643295946886,0.323643163419302,1,2,1
"37","DE12","Karlsruhe",2014,2795783,0.185263,0.291798931135536,0.755834157047332,0.308812623257164,1,2,1
"38","DE12","Karlsruhe",2015,2795783,0.14651,0.260588278001428,0.750355155631022,0.289445506517383,1,2,1
"39","DE12","Karlsruhe",2016,2795783,0.136078,0.269455082779648,0.74667012869169,0.269174767104958,1,2,1
"40","DE12","Karlsruhe",2017,2795783,0.129305,0.297971588457993,0.732298073033445,0.245233159274148,1,2,1
"41","DE13","Freiburg",1998,2254674,0.534293,0.427750663565106,0.865878622265388,0.567682763259184,1,1,1
"42","DE13","Freiburg",1999,2254674,0.522649,0.438307144053642,0.858100609729132,0.548061702087344,1,2,1
"43","DE13","Freiburg",2000,2254674,0.49026,0.431925915506051,0.851189833006222,0.514503278843403,1,2,1
"44","DE13","Freiburg",2001,2254674,0.450998,0.437658266893839,0.827527373018249,0.47564183584744,1,2,1
"45","DE13","Freiburg",2002,2254674,0.446357,0.427023015957268,0.826774332517324,0.48031658728104,1,2,1
"46","DE13","Freiburg",2003,2254674,0.435563,0.406925707575009,0.824551510175358,0.487024022145628,1,2,1
"47","DE13","Freiburg",2004,2254674,0.430008,0.400747378329471,0.821888443814125,0.487829955629931,1,2,1
"48","DE13","Freiburg",2005,2254674,0.421615,0.379929015095897,0.823137285860821,0.495259213895489,1,2,1
"49","DE13","Freiburg",2006,2254674,0.395351,0.364612824265972,0.815079451877519,0.480642084616043,1,2,1
"50","DE13","Freiburg",2007,2254674,0.364564,0.353991006657667,0.807355798066001,0.454455021300186,1,2,1
"51","DE13","Freiburg",2008,2254674,0.321622,0.328862383349432,0.790840385945193,0.433984287658415,1,2,1
"52","DE13","Freiburg",2009,2254674,0.337029,0.323573879169324,0.798386449386686,0.454012108723354,1,2,1
"53","DE13","Freiburg",2010,2254674,0.309697,0.306259311984186,0.795497394772187,0.434681283692387,1,2,1
"54","DE13","Freiburg",2011,2254674,0.264906,0.296423336536107,0.778362319034356,0.396862796426747,1,2,1
"55","DE13","Freiburg",2012,2254674,0.219191,0.257738357268411,0.768909571440978,0.378873180543348,1,2,1
"56","DE13","Freiburg",2013,2254674,0.228395,0.288641499618268,0.763451559337392,0.366742014014445,1,2,1
"57","DE13","Freiburg",2014,2254674,0.223475,0.30310547656106,0.757199538347983,0.351413169781856,2,3,2
"58","DE13","Freiburg",2015,2254674,0.183289,0.273019303449719,0.747343447702581,0.333227675386344,1,2,1
"59","DE13","Freiburg",2016,2254674,0.172314,0.281445056379228,0.742542318762009,0.313727393665013,1,2,1
