"";"JAHR";"PLZ3";"GISD_Score";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"3272";2002;881;0,224605;82070;1;2;1
"3273";2002;882;0,233935;187137;1;2;1
"3274";2002;883;0,309597;104469;2;4;2
"3275";2002;884;0,224502;192640;1;2;1
"3276";2002;885;0,331406;34734;2;4;2
"3277";2002;886;0,259028;109215;2;3;2
"3278";2002;887;0,185441;9890;1;2;1
"3279";2002;890;0,167293;121063;1;1;1
"3280";2002;891;0,204053;129451;1;2;1
"3281";2002;892;0,259513;170493;2;3;2
"3282";2002;893;0,329438;86689;2;4;2
"3283";2002;894;0,3003;68580;2;4;2
"3284";2002;895;0,244256;162182;1;2;1
"3285";2002;896;0,222798;25303;1;2;1
"3286";2002;904;0,356413;506913;3;5;2
"3287";2002;905;0,196934;235295;1;2;1
"3288";2002;906;0,242101;26155;1;2;1
"3289";2002;907;0,343681;124430;2;4;2
"3290";2002;910;0,052726;195888;1;1;1
"3291";2002;911;0,249441;134820;1;2;1
"3292";2002;912;0,263963;129157;2;3;2
"3293";2002;913;0,199929;132898;1;2;1
"3294";2002;914;0,342266;82028;2;4;2
"3295";2002;915;0,3732;148457;3;5;2
"3296";2002;916;0,420496;50550;3;6;2
"3297";2002;917;0,37202;116229;3;5;2
"3298";2002;918;0,310948;9892;2;4;2
"3299";2002;922;0,434173;141467;3;6;2
"3300";2002;923;0,294545;130241;2;4;2
"3301";2002;924;0,433065;58350;3;6;2
"3302";2002;925;0,448194;47117;3;6;2
"3303";2002;926;0,41747;100975;3;6;2
"3304";2002;927;0,439486;38485;3;6;2
"3305";2002;930;0,248496;216436;1;2;1
"3306";2002;931;0,320232;177656;2;4;2
"3307";2002;933;0,322365;86928;2;4;2
"3308";2002;934;0,483472;109797;4;7;2
"3309";2002;940;0,442489;135861;3;6;2
"3310";2002;941;0,514034;103710;4;7;2
"3311";2002;942;0,506055;74895;4;7;2
"3312";2002;943;0,410213;131530;3;5;2
"3313";2002;944;0,427079;145330;3;6;2
"3314";2002;945;0,486213;114481;4;7;2
"3315";2002;950;0,620845;43978;5;9;3
"3316";2002;951;0,406731;103170;3;5;2
"3317";2002;952;0,364062;25902;3;5;2
"3318";2002;953;0,402991;61741;3;5;2
"3319";2002;954;0,405628;135757;3;5;2
"3320";2002;955;0,394176;28150;3;5;2
"3321";2002;956;0,455824;84918;3;6;2
"3322";2002;957;0,450057;13892;3;6;2
"3323";2002;960;0,327986;71735;2;4;2
"3324";2002;961;0,390884;185285;3;5;2
"3325";2002;962;0,349328;96454;2;4;2
"3326";2002;963;0,334244;64015;2;4;2
"3327";2002;964;0,341049;97946;2;4;2
"3328";2002;965;0,771707;46228;5;10;3
"3329";2002;970;0,240213;124097;1;2;1
"3330";2002;971;0,232489;11101;1;2;1
"3331";2002;972;0,257244;172347;2;3;2
"3332";2002;973;0,285395;86925;2;3;2
"3333";2002;974;0,403796;167454;3;5;2
"3334";2002;975;0,395221;71744;3;5;2
"3335";2002;976;0,382286;98285;3;5;2
"3336";2002;977;0,339111;123488;2;4;2
"3337";2002;978;0,246673;93083;1;2;1
"3338";2002;979;0,298286;112831;2;4;2
"3339";2002;985;0,71991;118755;5;9;3
"3340";2002;986;0,701675;131019;5;9;3
"3341";2002;987;0,713249;54618;5;9;3
"3342";2002;990;0,731199;208275;5;10;3
"3343";2002;991;0,729379;34358;5;9;3
"3344";2002;993;0,720741;56965;5;9;3
"3345";2002;994;0,691726;106183;5;9;3
"3346";2002;995;0,797637;37774;5;10;3
"3347";2002;996;0,816957;51014;5;10;3
"3348";2002;997;0,857634;127153;5;10;3
"3349";2002;998;0,700578;215639;5;9;3
"3350";2002;999;0,763625;108119;5;10;3
"3351";2003;10;0,484989;122511;4;7;2
"3352";2003;11;0,485436;199264;4;7;2
"3353";2003;12;0,485757;84357;4;7;2
"3354";2003;13;0,485206;114919;4;7;2
"3355";2003;14;0,548909;109551;4;7;2
"3356";2003;15;0,665614;68760;5;9;3
"3357";2003;16;0,638069;124888;5;9;3
"3358";2003;17;0,696377;160650;5;9;3
"3359";2003;18;0,70295;117918;5;9;3
"3360";2003;19;0,705639;142223;5;9;3
"3361";2003;26;0,669045;97022;5;9;3
"3362";2003;27;0,816681;122709;5;10;3
"3363";2003;28;0,812644;75371;5;10;3
"3364";2003;29;0,758004;132169;5;10;3
"3365";2003;30;0,671167;122619;5;9;3
"3366";2003;31;0,753121;95933;5;10;3
"3367";2003;32;0,760183;76443;5;10;3
"3368";2003;41;0,698408;182575;5;9;3
"3369";2003;42;0,698348;206623;5;9;3
"3370";2003;43;0,698387;166317;5;9;3
"3371";2003;44;0,665324;98103;5;9;3
"3372";2003;45;0,741161;107915;5;10;3
"3373";2003;46;0,768016;177076;5;10;3
"3374";2003;47;0,685829;100023;5;9;3
"3375";2003;48;0,729023;140075;5;10;3
"3376";2003;49;0,76664;55139;5;10;3
"3377";2003;61;0,849826;304136;5;10;3
"3378";2003;62;0,889232;142562;5;10;3
"3379";2003;63;0,953769;110761;5;10;3
"3380";2003;64;0,914277;147030;5;10;3
"3381";2003;65;0,945041;113411;5;10;3
"3382";2003;66;0,857964;135697;5;10;3
"3383";2003;67;0,858087;140875;5;10;3
"3384";2003;68;0,792987;166700;5;10;3
"3385";2003;69;0,789085;39691;5;10;3
"3386";2003;73;0,704418;84831;5;9;3
"3387";2003;74;0,672507;51757;5;9;3
"3388";2003;75;0,747933;139568;5;10;3
"3389";2003;76;0,64454;58680;5;9;3
"3390";2003;77;0,42422;136345;3;5;2
"3391";2003;78;0,805194;16167;5;10;3
"3392";2003;79;0,74184;92637;5;10;3
"3393";2003;80;0,682594;88635;5;9;3
"3394";2003;81;0,645258;62078;5;9;3
"3395";2003;82;0,747925;127154;5;10;3
"3396";2003;83;0,789625;122857;5;10;3
"3397";2003;84;0,713747;89319;5;9;3
"3398";2003;85;0,659037;80490;5;9;3
"3399";2003;86;0,637719;27912;5;9;3
"3400";2003;91;0,623699;198030;5;9;3
"3401";2003;92;0,652016;119119;5;9;3
"3402";2003;93;0,734794;137572;5;10;3
"3403";2003;94;0,847122;120222;5;10;3
"3404";2003;95;0,698907;110568;5;9;3
"3405";2003;96;0,63885;102578;5;9;3
"3406";2003;101;0,603963;42824;4;8;2
"3407";2003;102;0,603963;41054;4;8;2
"3408";2003;103;0,603963;103369;4;8;2
"3409";2003;104;0,603963;41047;4;8;2
"3410";2003;105;0,603963;49855;4;8;2
"3411";2003;106;0,603963;12120;4;8;2
"3412";2003;107;0,603963;57816;4;8;2
"3413";2003;108;0,603963;18513;4;8;2
"3414";2003;109;0,603963;47869;4;8;2
"3415";2003;120;0,603963;66959;4;8;2
"3416";2003;121;0,603963;100496;4;8;2
"3417";2003;122;0,603955;119870;4;8;2
"3418";2003;123;0,60396;174847;4;8;2
"3419";2003;124;0,603963;135482;4;8;2
"3420";2003;125;0,602748;537969;4;8;2
"3421";2003;126;0,603967;242319;4;8;2
"3422";2003;130;0,603963;165855;4;8;2
"3423";2003;131;0,603963;299862;4;8;2
"3424";2003;133;0,603963;56036;4;8;2
"3425";2003;134;0,603857;191033;4;8;2
"3426";2003;135;0,603975;417557;4;8;2
"3427";2003;136;0,603963;43051;4;8;2
"3428";2003;140;0,603936;169684;4;8;2
"3429";2003;141;0,603836;388940;4;8;2
"3430";2003;144;0,451816;170860;3;6;2
"3431";2003;145;0,518859;142666;4;7;2
"3432";2003;146;0,686706;113597;5;9;3
"3433";2003;147;0,812137;148951;5;10;3
"3434";2003;148;0,600034;31060;4;8;2
"3435";2003;149;0,679954;99079;5;9;3
"3436";2003;152;0,780442;73216;5;10;3
"3437";2003;153;0,699103;154882;5;9;3
"3438";2003;155;0,692604;105555;5;9;3
"3439";2003;157;0,603561;102851;4;8;2
"3440";2003;158;0,676928;139381;5;9;3
"3441";2003;159;0,673389;51753;5;9;3
"3442";2003;162;0,787232;111814;5;10;3
"3443";2003;163;0,700897;151478;5;9;3
"3444";2003;165;0,624147;108711;5;9;3
"3445";2003;167;0,666314;99872;5;9;3
"3446";2003;168;0,820616;84358;5;10;3
"3447";2003;169;0,884034;42183;5;10;3
"3448";2003;170;0,777789;105841;5;10;3
"3449";2003;171;0,860925;111345;5;10;3
"3450";2003;172;0,841628;132821;5;10;3
"3451";2003;173;0,866084;106194;5;10;3
"3452";2003;174;0,756575;119049;5;10;3
"3453";2003;175;0,771935;12584;5;10;3
"3454";2003;180;0,722386;55991;5;10;3
"3455";2003;181;0,740503;193996;5;10;3
"3456";2003;182;0,898238;132830;5;10;3
"3457";2003;183;0,909683;51591;5;10;3
"3458";2003;184;0,885258;82642;5;10;3
"3459";2003;185;0,880739;85553;5;10;3
"3460";2003;186;0,82425;4721;5;10;3
"3461";2003;190;0,741029;145911;5;10;3
"3462";2003;192;0,801979;116913;5;10;3
"3463";2003;193;0,918954;125049;5;10;3
"3464";2003;194;0,922043;16806;5;10;3
"3465";2003;200;0,295249;10286;2;3;2
"3466";2003;201;0,295249;10364;2;3;2
"3467";2003;202;0,295249;14602;2;3;2
"3468";2003;203;0,295249;11948;2;3;2
"3469";2003;204;0,295249;36599;2;3;2
"3470";2003;205;0,295249;40074;2;3;2
"3471";2003;210;0,296412;493858;2;3;2
"3472";2003;211;0,295243;291519;2;3;2
"3473";2003;212;0,28984;149335;2;3;2
"3474";2003;213;0,524749;164526;4;7;2
"3475";2003;214;0,36486;159171;2;4;2
"3476";2003;215;0,385186;77363;3;5;2
"3477";2003;216;0,387484;157726;3;5;2
"3478";2003;217;0,546511;104498;4;7;2
"3479";2003;220;0,295245;65496;2;3;2
"3480";2003;221;0,291927;209658;2;3;2
"3481";2003;222;0,295249;14006;2;3;2
"3482";2003;223;0,295236;243589;2;3;2
"3483";2003;224;0,295386;99305;2;3;2
"3484";2003;225;0,295294;157717;2;3;2
"3485";2003;226;0,295249;31848;2;3;2
"3486";2003;227;0,295249;29261;2;3;2
"3487";2003;228;0,315442;141758;2;4;2
"3488";2003;229;0,261818;110804;1;2;1
"3489";2003;235;0,698702;213696;5;9;3
"3490";2003;236;0,522202;95349;4;7;2
"3491";2003;237;0,563961;145843;4;7;2
"3492";2003;238;0,384564;137424;3;5;2
"3493";2003;239;0,704631;142397;5;9;3
"3494";2003;241;0,5718;268733;4;8;2
"3495";2003;242;0,466687;130023;3;6;2
"3496";2003;243;0,563754;98147;4;7;2
"3497";2003;244;0,651225;4694;5;9;3
"3498";2003;245;0,567604;185108;4;8;2
"3499";2003;246;0,456291;63693;3;6;2
"3500";2003;247;0,49858;72930;4;7;2
"3501";2003;248;0,586033;102328;4;8;2
"3502";2003;249;0,662161;170983;5;9;3
"3503";2003;253;0,41879;111890;3;5;2
"3504";2003;254;0,322545;182992;2;4;2
"3505";2003;255;0,581929;116010;4;8;2
"3506";2003;256;0,686282;4415;5;9;3
"3507";2003;257;0,69959;115474;5;9;3
"3508";2003;258;0,589865;110598;4;8;2
"3509";2003;259;0,539756;55067;4;7;2
"3510";2003;261;0,547206;271800;4;7;2
"3511";2003;262;0,565688;54210;4;8;2
"3512";2003;263;0,759908;125261;5;10;3
"3513";2003;264;0,720044;105418;5;10;3
"3514";2003;265;0,742379;76388;5;10;3
"3515";2003;266;0,693238;170636;5;9;3
"3516";2003;267;0,736369;108629;5;10;3
"3517";2003;268;0,710613;176254;5;9;3
"3518";2003;269;0,616999;86344;4;8;2
"3519";2003;272;0,474276;112026;3;6;2
"3520";2003;273;0,545935;137014;4;7;2
"3521";2003;274;0,566759;153532;4;8;2
"3522";2003;275;0,832536;123586;5;10;3
"3523";2003;276;0,630081;104851;5;9;3
"3524";2003;277;0,572627;208709;4;8;2
"3525";2003;278;0,56327;20423;4;7;2
"3526";2003;281;0,459382;71693;3;6;2
"3527";2003;282;0,459344;155504;3;6;2
"3528";2003;283;0,45921;191876;3;6;2
"3529";2003;287;0,459553;145110;3;6;2
"3530";2003;288;0,401125;174695;3;5;2
"3531";2003;292;0,647892;70027;5;9;3
"3532";2003;293;0,629056;146890;5;9;3
"3533";2003;294;0,842425;80491;5;10;3
"3534";2003;295;0,668584;89700;5;9;3
"3535";2003;296;0,624124;134960;5;9;3
"3536";2003;301;0,51007;102971;4;7;2
"3537";2003;304;0,50996;145898;4;7;2
"3538";2003;305;0,509717;134923;4;7;2
"3539";2003;306;0,509649;144652;4;7;2
"3540";2003;308;0,454313;189289;3;6;2
"3541";2003;309;0,419217;194728;3;5;2
"3542";2003;310;0,541201;47976;4;7;2
"3543";2003;311;0,504647;214512;4;7;2
"3544";2003;312;0,517187;136714;4;7;2
"3545";2003;313;0,459784;73831;3;6;2
"3546";2003;315;0,534043;173599;4;7;2
"3547";2003;316;0,614134;116657;4;8;2
"3548";2003;317;0,603963;104681;4;8;2
"3549";2003;318;0,587524;119404;4;8;2
"3550";2003;320;0,386529;66311;3;5;2
"3551";2003;321;0,359973;108528;2;4;2
"3552";2003;322;0,33998;71240;2;4;2
"3553";2003;323;0,419616;92094;3;5;2
"3554";2003;324;0,404295;158638;3;5;2
"3555";2003;325;0,361343;88798;2;4;2
"3556";2003;326;0,387023;126271;3;5;2
"3557";2003;327;0,390698;109744;3;5;2
"3558";2003;328;0,43134;63983;3;6;2
"3559";2003;330;0,48391;46296;4;7;2
"3560";2003;331;0,424556;308924;3;5;2
"3561";2003;333;0,286335;174651;2;3;2
"3562";2003;334;0,274553;75318;2;3;2
"3563";2003;336;0,384869;244397;3;5;2
"3564";2003;337;0,343698;157711;2;4;2
"3565";2003;338;0,307327;75272;2;4;2
"3566";2003;341;0,67728;197831;5;9;3
"3567";2003;342;0,406514;168203;3;5;2
"3568";2003;343;0,431564;105834;3;6;2
"3569";2003;344;0,472299;133702;3;6;2
"3570";2003;345;0,516815;116963;4;7;2
"3571";2003;346;0,536277;49464;4;7;2
"3572";2003;350;0,436185;160359;3;6;2
"3573";2003;351;0,427949;34334;3;6;2
"3574";2003;352;0,408025;100517;3;5;2
"3575";2003;353;0,427739;129339;3;6;2
"3576";2003;354;0,350258;155148;2;4;2
"3577";2003;355;0,385462;85739;3;5;2
"3578";2003;356;0,369673;117143;3;5;2
"3579";2003;357;0,405886;129968;3;5;2
"3580";2003;360;0,427389;99340;3;6;2
"3581";2003;361;0,42068;158052;3;5;2
"3582";2003;362;0,465757;100922;3;6;2
"3583";2003;363;0,442152;103240;3;6;2
"3584";2003;364;0,597682;73281;4;8;2
"3585";2003;371;0,606566;78774;4;8;2
"3586";2003;372;0,570957;93269;4;8;2
"3587";2003;373;0,617398;101345;4;8;2
"3588";2003;374;0,718906;2189;5;9;3
"3589";2003;375;0,612519;58360;4;8;2
"3590";2003;376;0,588243;110602;4;8;2
"3591";2003;381;0,420135;346384;3;5;2
"3592";2003;382;0,578475;123887;4;8;2
"3593";2003;383;0,524417;98681;4;7;2
"3594";2003;384;0,331592;175167;2;4;2
"3595";2003;385;0,451476;113001;3;6;2
"3596";2003;386;0,664167;95725;5;9;3
"3597";2003;387;0,64151;39964;5;9;3
"3598";2003;388;0,790539;149160;5;10;3
"3599";2003;391;0,796113;285713;5;10;3
"3600";2003;392;0,910748;131546;5;10;3
"3601";2003;393;0,784702;155706;5;10;3
"3602";2003;394;0,940659;48975;5;10;3
"3603";2003;395;1;89845;5;10;3
"3604";2003;396;0,976402;71538;5;10;3
"3605";2003;402;0,279063;120135;2;3;2
"3606";2003;404;0,280146;219891;2;3;2
"3607";2003;405;0,27898;155381;2;3;2
"3608";2003;406;0,269698;207875;2;3;2
"3609";2003;407;0,240563;161749;1;2;1
"3610";2003;408;0,240777;126961;1;2;1
"3611";2003;410;0,539133;75773;4;7;2
"3612";2003;411;0,539328;135356;4;7;2
"3613";2003;412;0,539258;47422;4;7;2
"3614";2003;413;0,359506;149827;2;4;2
"3615";2003;414;0,29943;156224;2;3;2
"3616";2003;415;0,278796;183472;2;3;2
"3617";2003;417;0,42882;75267;3;6;2
"3618";2003;418;0,582583;128941;4;8;2
"3619";2003;421;0,53415;88872;4;7;2
"3620";2003;422;0,533679;85778;4;7;2
"3621";2003;423;0,532751;174222;4;7;2
"3622";2003;424;0,306544;59851;2;4;2
"3623";2003;425;0,266914;107683;2;3;2
"3624";2003;426;0,408681;143123;3;5;2
"3625";2003;427;0,258351;74989;1;2;1
"3626";2003;428;0,37617;109961;3;5;2
"3627";2003;429;0,219864;34409;1;2;1
"3628";2003;441;0,595283;105833;4;8;2
"3629";2003;442;0,594291;187576;4;8;2
"3630";2003;443;0,595232;292035;4;8;2
"3631";2003;445;0,594556;160163;4;8;2
"3632";2003;446;0,723735;155563;5;10;3
"3633";2003;447;0,461272;126000;3;6;2
"3634";2003;448;0,462913;240324;3;6;2
"3635";2003;451;0,426184;181691;3;6;2
"3636";2003;452;0,425732;232047;3;6;2
"3637";2003;453;0,42744;167071;3;6;2
"3638";2003;454;0,285866;169531;2;3;2
"3639";2003;455;0,326798;80881;2;4;2
"3640";2003;456;0,574128;145096;4;8;2
"3641";2003;457;0,564724;248910;4;8;2
"3642";2003;458;0,771798;258909;5;10;3
"3643";2003;459;0,614117;75018;4;8;2
"3644";2003;460;0,630539;58228;5;9;3
"3645";2003;461;0,630826;150713;5;9;3
"3646";2003;462;0,558828;193706;4;7;2
"3647";2003;463;0,447912;155202;3;6;2
"3648";2003;464;0,479801;170267;4;7;2
"3649";2003;465;0,424003;166464;3;5;2
"3650";2003;470;0,690499;76443;5;9;3
"3651";2003;471;0,689912;228854;5;9;3
"3652";2003;472;0,689112;184903;5;9;3
"3653";2003;474;0,458205;173132;3;6;2
"3654";2003;475;0,523669;164149;4;7;2
"3655";2003;476;0,505243;130785;4;7;2
"3656";2003;477;0,529702;8454;4;7;2
"3657";2003;478;0,498383;267434;4;7;2
"3658";2003;479;0,358695;79559;2;4;2
"3659";2003;481;0,194307;308398;1;2;1
"3660";2003;482;0,372756;176769;3;5;2
"3661";2003;483;0,361023;156730;2;4;2
"3662";2003;484;0,491128;185989;4;7;2
"3663";2003;485;0,566112;133744;4;8;2
"3664";2003;486;0,445063;146412;3;6;2
"3665";2003;487;0,439521;81893;3;6;2
"3666";2003;490;0,498126;160531;4;7;2
"3667";2003;491;0,476381;165084;4;7;2
"3668";2003;492;0,481976;34638;4;7;2
"3669";2003;493;0,497755;120510;4;7;2
"3670";2003;494;0,469061;187678;3;6;2
"3671";2003;495;0,466661;157200;3;6;2
"3672";2003;496;0,620817;138487;4;8;2
"3673";2003;497;0,603085;139850;4;8;2
"3674";2003;498;0,57865;124151;4;8;2
"3675";2003;501;0,390968;170304;3;5;2
"3676";2003;502;0,352245;108750;2;4;2
"3677";2003;503;0,367749;191859;3;5;2
"3678";2003;506;0,316994;43119;2;4;2
"3679";2003;507;0,316981;256668;2;4;2
"3680";2003;508;0,317097;115698;2;4;2
"3681";2003;509;0,317139;197779;2;4;2
"3682";2003;510;0,316784;134998;2;4;2
"3683";2003;511;0,316882;304261;2;4;2
"3684";2003;513;0,303917;180760;2;4;2
"3685";2003;514;0,221974;138747;1;2;1
"3686";2003;515;0,330132;150688;2;4;2
"3687";2003;516;0,343592;96765;2;4;2
"3688";2003;517;0,344688;73570;2;4;2
"3689";2003;520;0,420692;241230;3;5;2
"3690";2003;521;0,377707;125804;3;5;2
"3691";2003;522;0,417776;112032;3;5;2
"3692";2003;523;0,485609;188465;4;7;2
"3693";2003;524;0,465654;149132;3;6;2
"3694";2003;525;0,606134;124468;4;8;2
"3695";2003;531;0,162863;242288;1;1;1
"3696";2003;532;0,163151;74105;1;1;1
"3697";2003;533;0,269558;145136;2;3;2
"3698";2003;534;0,453543;73754;3;6;2
"3699";2003;535;0,433796;99080;3;6;2
"3700";2003;536;0,287394;71413;2;3;2
"3701";2003;537;0,293005;192823;2;3;2
"3702";2003;538;0,349455;241369;2;4;2
"3703";2003;539;0,432016;125500;3;6;2
"3704";2003;542;0,513917;122481;4;7;2
"3705";2003;543;0,4475;92086;3;6;2
"3706";2003;544;0,452649;95369;3;6;2
"3707";2003;545;0,47611;129905;3;6;2
"3708";2003;546;0,545524;76802;4;7;2
"3709";2003;551;0,199388;209227;1;2;1
"3710";2003;552;0,285271;232271;2;3;2
"3711";2003;554;0,370279;132002;3;5;2
"3712";2003;555;0,443014;130837;3;6;2
"3713";2003;556;0,524734;25872;4;7;2
"3714";2003;557;0,565994;75371;4;8;2
"3715";2003;560;0,433485;111375;3;6;2
"3716";2003;561;0,468654;79846;3;6;2
"3717";2003;562;0,468459;137772;3;6;2
"3718";2003;563;0,471445;105042;3;6;2
"3719";2003;564;0,454452;112387;3;6;2
"3720";2003;565;0,466368;105520;3;6;2
"3721";2003;566;0,472843;59768;3;6;2
"3722";2003;567;0,494091;85183;4;7;2
"3723";2003;568;0,485015;52304;4;7;2
"3724";2003;570;0,366287;101538;3;5;2
"3725";2003;572;0,316052;137710;2;4;2
"3726";2003;573;0,337373;104819;2;4;2
"3727";2003;574;0,324261;98567;2;4;2
"3728";2003;575;0,552386;94437;4;7;2
"3729";2003;576;0,544333;61509;4;7;2
"3730";2003;580;0,532043;137328;4;7;2
"3731";2003;581;0,531268;50673;4;7;2
"3732";2003;582;0,387504;108256;3;5;2
"3733";2003;583;0,317325;87442;2;4;2
"3734";2003;584;0,35726;96261;2;4;2
"3735";2003;585;0,401775;136732;3;5;2
"3736";2003;586;0,447914;127619;3;6;2
"3737";2003;587;0,453563;129312;3;6;2
"3738";2003;588;0,382005;56783;3;5;2
"3739";2003;590;0,667598;177889;5;9;3
"3740";2003;591;0,566518;110948;4;8;2
"3741";2003;592;0,425583;88741;3;6;2
"3742";2003;593;0,409104;180702;3;5;2
"3743";2003;594;0,488844;166653;4;7;2
"3744";2003;595;0,425476;177890;3;5;2
"3745";2003;596;0,399045;21717;3;5;2
"3746";2003;597;0,409115;37975;3;5;2
"3747";2003;598;0,396692;103213;3;5;2
"3748";2003;599;0,419601;79325;3;5;2
"3749";2003;603;0,228647;166674;1;2;1
"3750";2003;604;0,228021;220306;1;2;1
"3751";2003;605;0,231397;232177;1;2;1
"3752";2003;611;0,29435;149351;2;3;2
"3753";2003;612;0,219967;116316;1;2;1
"3754";2003;613;0,08249;86161;1;1;1
"3755";2003;614;0,07586;99188;1;1;1
"3756";2003;630;0,632075;121615;5;9;3
"3757";2003;631;0,238028;149775;1;2;1
"3758";2003;632;0,235109;73907;1;2;1
"3759";2003;633;0,2291;79723;1;2;1
"3760";2003;634;0,355512;151004;2;4;2
"3761";2003;635;0,302116;182154;2;3;2
"3762";2003;636;0,364457;149311;2;4;2
"3763";2003;637;0,303129;162918;2;3;2
"3764";2003;638;0,309158;143896;2;4;2
"3765";2003;639;0,386002;54259;3;5;2
"3766";2003;642;0,136735;152064;1;1;1
"3767";2003;643;0,275309;179415;2;3;2
"3768";2003;644;0,296015;20212;2;3;2
"3769";2003;645;0,262675;129801;1;2;1
"3770";2003;646;0,266641;137414;2;3;2
"3771";2003;647;0,443943;80508;3;6;2
"3772";2003;648;0,287044;103381;2;3;2
"3773";2003;651;0,352711;94845;2;4;2
"3774";2003;652;0,308595;201722;2;4;2
"3775";2003;653;0,230358;101090;1;2;1
"3776";2003;654;0,234134;157291;1;2;1
"3777";2003;655;0,376671;165606;3;5;2
"3778";2003;656;0,44759;52560;3;6;2
"3779";2003;657;0,053048;118088;1;1;1
"3780";2003;658;0,046435;80510;1;1;1
"3781";2003;659;0,227688;109940;1;2;1
"3782";2003;661;0,676078;176013;5;9;3
"3783";2003;662;0,608274;84386;4;8;2
"3784";2003;663;0,560923;121002;4;7;2
"3785";2003;664;0,480553;140713;4;7;2
"3786";2003;665;0,623103;143033;4;8;2
"3787";2003;666;0,473707;162891;3;6;2
"3788";2003;667;0,582731;157096;4;8;2
"3789";2003;668;0,571155;141266;4;8;2
"3790";2003;669;0,601239;122359;4;8;2
"3791";2003;670;0,599657;183755;4;8;2
"3792";2003;671;0,272024;119354;2;3;2
"3793";2003;672;0,393385;136547;3;5;2
"3794";2003;673;0,398154;126406;3;5;2
"3795";2003;674;0,372262;118303;3;5;2
"3796";2003;675;0,52008;130207;4;7;2
"3797";2003;676;0,60016;135128;4;8;2
"3798";2003;677;0,527444;56345;4;7;2
"3799";2003;678;0,528726;27422;4;7;2
"3800";2003;681;0,452534;95824;3;6;2
"3801";2003;682;0,450683;91692;3;6;2
"3802";2003;683;0,452049;117058;3;6;2
"3803";2003;685;0,218575;80104;1;2;1
"3804";2003;686;0,251195;61312;1;2;1
"3805";2003;687;0,185422;143228;1;1;1
"3806";2003;688;0,1842;12227;1;1;1
"3807";2003;691;0,130264;251291;1;1;1
"3808";2003;692;0,170156;115425;1;1;1
"3809";2003;694;0,232133;108234;1;2;1
"3810";2003;695;0,206373;34042;1;2;1
"3811";2003;701;0,129675;140875;1;1;1
"3812";2003;703;0,129804;142635;1;1;1
"3813";2003;704;0,12966;118758;1;1;1
"3814";2003;705;0,129582;190070;1;1;1
"3815";2003;706;0,127862;27864;1;1;1
"3816";2003;707;0,138121;129658;1;1;1
"3817";2003;708;0,123955;71790;1;1;1
"3818";2003;710;0,098231;165581;1;1;1
"3819";2003;711;0,094652;112424;1;1;1
"3820";2003;712;0,113144;148585;1;1;1
"3821";2003;713;0,185088;129449;1;1;1
"3822";2003;714;0,182048;24528;1;1;1
"3823";2003;715;0,22666;110122;1;2;1
"3824";2003;716;0,136672;204454;1;1;1
"3825";2003;717;0,129591;105015;1;1;1
"3826";2003;720;0,184489;87085;1;1;1
"3827";2003;721;0,179471;197165;1;1;1
"3828";2003;722;0,273842;132507;2;3;2
"3829";2003;723;0,265746;90658;1;2;1
"3830";2003;724;0,294139;125464;2;3;2
"3831";2003;725;0,246634;118648;1;2;1
"3832";2003;726;0,135696;114472;1;1;1
"3833";2003;727;0,193009;131689;1;1;1
"3834";2003;728;0,16409;58572;1;1;1
"3835";2003;730;0,247246;157175;1;2;1
"3836";2003;731;0,240314;29886;1;2;1
"3837";2003;732;0,138328;151558;1;1;1
"3838";2003;733;0,260817;60201;1;2;1
"3839";2003;734;0,25441;180570;1;2;1
"3840";2003;735;0,25874;135066;1;2;1
"3841";2003;736;0,192633;119421;1;1;1
"3842";2003;737;0,134331;172515;1;1;1
"3843";2003;740;0,34953;121521;2;4;2
"3844";2003;741;0,213695;100684;1;2;1
"3845";2003;742;0,217699;101643;1;2;1
"3846";2003;743;0,153476;187156;1;1;1
"3847";2003;744;0,308309;35784;2;4;2
"3848";2003;745;0,333482;160872;2;4;2
"3849";2003;746;0,24623;100006;1;2;1
"3850";2003;747;0,449132;62086;3;6;2
"3851";2003;748;0,331488;116110;2;4;2
"3852";2003;749;0,220529;71670;1;2;1
"3853";2003;750;0,223686;88103;1;2;1
"3854";2003;751;0,398407;133215;3;5;2
"3855";2003;752;0,194992;82388;1;2;1
"3856";2003;753;0,260977;115830;1;2;1
"3857";2003;754;0,204098;64874;1;2;1
"3858";2003;761;0,212632;209227;1;2;1
"3859";2003;762;0,205344;180761;1;2;1
"3860";2003;763;0,19416;111244;1;2;1
"3861";2003;764;0,264428;103065;1;2;1
"3862";2003;765;0,233712;123509;1;2;1
"3863";2003;766;0,210043;125463;1;2;1
"3864";2003;767;0,381137;121958;3;5;2
"3865";2003;768;0,387258;164542;3;5;2
"3866";2003;776;0,330069;93024;2;4;2
"3867";2003;777;0,280605;153424;2;3;2
"3868";2003;778;0,258865;121460;1;2;1
"3869";2003;779;0,320064;111035;2;4;2
"3870";2003;780;0,28145;122110;2;3;2
"3871";2003;781;0,276485;110114;2;3;2
"3872";2003;782;0,346157;114673;2;4;2
"3873";2003;783;0,337389;72443;2;4;2
"3874";2003;784;0,359726;95184;2;4;2
"3875";2003;785;0,265797;96321;1;2;1
"3876";2003;786;0,270093;89169;2;3;2
"3877";2003;787;0,242673;41474;1;2;1
