"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"1","1001","Saar",1998,994187,0.864996,0.867557183634184,0.915668766375,0.613204167230262,4,7,2
"2","1001","Saar",1999,994187,0.845166,0.858435822948831,0.909555709278562,0.595903098835288,4,7,2
"3","1001","Saar",2000,994187,0.813851,0.839025229202749,0.902967137508138,0.57052160590047,4,7,2
"4","1001","Saar",2001,994187,0.785801,0.840301707997015,0.88667500423996,0.539514751656456,4,7,2
"5","1001","Saar",2002,994187,0.760365,0.801691164442508,0.8834312882204,0.539633885896994,4,7,2
"6","1001","Saar",2003,994187,0.753788,0.790358014622958,0.880695925835755,0.542911089612685,4,7,2
"7","1001","Saar",2004,994187,0.738376,0.776129761275469,0.874590976864776,0.537958104424301,4,7,2
"8","1001","Saar",2005,994187,0.738444,0.757896404646229,0.87792358652594,0.55297038886723,3,6,2
"9","1001","Saar",2006,994187,0.722015,0.739467138583378,0.881860042537522,0.540507278474764,4,7,2
"10","1001","Saar",2007,994187,0.691229,0.721617487658571,0.875951825588641,0.513751946451596,4,7,2
"11","1001","Saar",2008,994187,0.659862,0.701419070883824,0.865378844177249,0.493058031529131,4,7,2
"12","1001","Saar",2009,994187,0.638279,0.669077687624823,0.852889023167508,0.502477469856784,3,6,2
"13","1001","Saar",2010,994187,0.623137,0.663620725224424,0.85304598137395,0.482933798432871,3,6,2
"14","1001","Saar",2011,994187,0.58403,0.642740000879108,0.841673849607548,0.451020776159136,3,6,2
"15","1001","Saar",2012,994187,0.567036,0.634442125593175,0.836595174519619,0.436514338994294,4,7,2
"16","1001","Saar",2013,994187,0.547571,0.617124317757122,0.834121082679985,0.424369982423291,4,7,2
"17","1001","Saar",2014,994187,0.532229,0.609542958989754,0.831508566141595,0.409391498598749,4,7,2
"18","1001","Saar",2015,994187,0.513486,0.5951088432266,0.826886996949067,0.397693838862377,4,7,2
"19","1001","Saar",2016,994187,0.520667,0.620723830640646,0.823500870422516,0.387247837893412,4,8,2
"20","1001","Saar",2017,994187,0.490938,0.604591163601009,0.815499782204066,0.36260348328517,4,8,2
"21","101","Schleswig-Holstein Mitte",1998,729142,0.881523,0.875880832256096,0.905927643688065,0.641738935325711,4,8,2
"22","101","Schleswig-Holstein Mitte",1999,729142,0.849935,0.839871656801995,0.901052094458754,0.630795305121681,4,7,2
"23","101","Schleswig-Holstein Mitte",2000,729142,0.819072,0.832672534180794,0.89136002206127,0.597047427349689,4,7,2
"24","101","Schleswig-Holstein Mitte",2001,729142,0.780038,0.821287845103053,0.870716716016979,0.565031112888486,4,7,2
"25","101","Schleswig-Holstein Mitte",2002,729142,0.773639,0.809947888547999,0.870641033908958,0.565947028937537,4,7,2
"26","101","Schleswig-Holstein Mitte",2003,729142,0.777851,0.801932398613362,0.871093021000419,0.580421745433075,4,7,2
"27","101","Schleswig-Holstein Mitte",2004,729142,0.770036,0.786099027063163,0.868545025823471,0.585980578572493,4,7,2
"28","101","Schleswig-Holstein Mitte",2005,729142,0.778074,0.767419198837448,0.872347085652213,0.614045709404612,4,7,2
"29","101","Schleswig-Holstein Mitte",2006,729142,0.762118,0.765231979284704,0.869230393863339,0.593171214478197,4,8,2
"30","101","Schleswig-Holstein Mitte",2007,729142,0.722482,0.734279702320333,0.862814280717073,0.565505394148792,4,8,2
"31","101","Schleswig-Holstein Mitte",2008,729142,0.688653,0.714232600703332,0.847547078541466,0.545315222827257,4,8,2
"32","101","Schleswig-Holstein Mitte",2009,729142,0.662313,0.684777816457371,0.840865235971146,0.538234644654991,4,7,2
"33","101","Schleswig-Holstein Mitte",2010,729142,0.648664,0.671605392296207,0.842796296537695,0.527081932719427,4,7,2
"34","101","Schleswig-Holstein Mitte",2011,729142,0.619066,0.658836527531831,0.827369979525498,0.506712957452176,4,8,2
"35","101","Schleswig-Holstein Mitte",2012,729142,0.599627,0.648388917640373,0.825477695273854,0.487158901492808,4,8,2
"36","101","Schleswig-Holstein Mitte",2013,729142,0.585271,0.646504410592179,0.819190465854381,0.471775544497196,4,8,2
"37","101","Schleswig-Holstein Mitte",2014,729142,0.562572,0.628590233616107,0.814891801869706,0.456744975742629,4,8,2
"38","101","Schleswig-Holstein Mitte",2015,729142,0.53662,0.610225699155719,0.809216894678142,0.438203579671683,4,8,2
"39","101","Schleswig-Holstein Mitte",2016,729142,0.508291,0.581616788909442,0.80568255861954,0.423867400371954,4,7,2
"40","101","Schleswig-Holstein Mitte",2017,729142,0.484163,0.577843943438244,0.794137379717175,0.399596320145349,4,7,2
"41","102","Schleswig-Holstein Nord",1998,453484,0.890152,0.870022696635573,0.910817559356905,0.656865039397418,4,8,2
"42","102","Schleswig-Holstein Nord",1999,453484,0.870114,0.865674015151664,0.904054991367885,0.635099193940595,4,8,2
"43","102","Schleswig-Holstein Nord",2000,453484,0.842288,0.858016030255878,0.901852970871929,0.599302194397099,4,8,2
"44","102","Schleswig-Holstein Nord",2001,453484,0.823176,0.8667133156135,0.885449550323089,0.575651549746835,4,8,2
"45","102","Schleswig-Holstein Nord",2002,453484,0.815374,0.853932825899343,0.885082872237546,0.575996611146885,4,8,2
"46","102","Schleswig-Holstein Nord",2003,453484,0.808903,0.826886900269183,0.88410114328025,0.593407246904701,4,8,2
"47","102","Schleswig-Holstein Nord",2004,453484,0.813938,0.828571252816352,0.883524281471539,0.600561638988252,5,9,3
"48","102","Schleswig-Holstein Nord",2005,453484,0.82933,0.830654585544763,0.884451428738008,0.622804551538527,5,9,3
"49","102","Schleswig-Holstein Nord",2006,453484,0.801631,0.799447954795912,0.878401192719977,0.614614369994238,5,9,3
"50","102","Schleswig-Holstein Nord",2007,453484,0.791342,0.812121829554262,0.869398680426303,0.594062182000964,5,9,3
"51","102","Schleswig-Holstein Nord",2008,453484,0.756692,0.790802408835887,0.851164355784102,0.576763288582864,5,10,3
"52","102","Schleswig-Holstein Nord",2009,453484,0.732608,0.758827353200189,0.84463262274347,0.575753687275676,5,10,3
"53","102","Schleswig-Holstein Nord",2010,453484,0.724802,0.756901464253183,0.84596319125191,0.563541610423382,5,10,3
"54","102","Schleswig-Holstein Nord",2011,453484,0.687222,0.734812142971235,0.83096059640793,0.538975119536691,5,9,3
"55","102","Schleswig-Holstein Nord",2012,453484,0.683012,0.748134473615387,0.828663548296021,0.521041176807445,5,10,3
"56","102","Schleswig-Holstein Nord",2013,453484,0.661197,0.737405889864478,0.823126406074635,0.501514230193873,5,10,3
"57","102","Schleswig-Holstein Nord",2014,453484,0.645191,0.730842809261828,0.817766713038726,0.487175587845163,5,10,3
"58","102","Schleswig-Holstein Nord",2015,453484,0.615759,0.713443582448532,0.807687536705352,0.466363679439975,5,10,3
"59","102","Schleswig-Holstein Nord",2016,453484,0.586101,0.684514631561117,0.803630896911881,0.450687115154921,5,10,3
"60","102","Schleswig-Holstein Nord",2017,453484,0.573915,0.697259278030486,0.792066119679442,0.429513808618232,5,10,3
"61","103","Schleswig-Holstein Ost",1998,416902,0.918007,0.899142342593086,0.925456637061603,0.658809350773519,5,9,3
"62","103","Schleswig-Holstein Ost",1999,416902,0.896336,0.879750408675549,0.920097330903071,0.648002915226408,5,9,3
"63","103","Schleswig-Holstein Ost",2000,416902,0.876559,0.880797102541461,0.912100745435078,0.622503495488483,5,9,3
"64","103","Schleswig-Holstein Ost",2001,416902,0.85214,0.885610594332233,0.892845926361733,0.596880054704765,5,9,3
"65","103","Schleswig-Holstein Ost",2002,416902,0.846053,0.878760402205706,0.890944825089198,0.595643861079833,5,9,3
"66","103","Schleswig-Holstein Ost",2003,416902,0.834217,0.846750672340169,0.889563497457995,0.609615865981091,5,9,3
"67","103","Schleswig-Holstein Ost",2004,416902,0.823447,0.828686182137809,0.882955342246155,0.616616355193223,5,9,3
"68","103","Schleswig-Holstein Ost",2005,416902,0.849922,0.832679299142819,0.888431636148031,0.65058727637991,5,9,3
"69","103","Schleswig-Holstein Ost",2006,416902,0.828466,0.822523127670096,0.888558000298017,0.625411777916081,5,9,3
"70","103","Schleswig-Holstein Ost",2007,416902,0.78638,0.787223878990227,0.882513178189329,0.59770455546873,5,9,3
"71","103","Schleswig-Holstein Ost",2008,416902,0.753138,0.771444263837865,0.865932405741424,0.575522649564262,5,9,3
"72","103","Schleswig-Holstein Ost",2009,416902,0.722985,0.733096752904183,0.857984949125306,0.572343166697549,5,9,3
"73","103","Schleswig-Holstein Ost",2010,416902,0.706071,0.727247005119637,0.859365760279642,0.549060999952644,5,9,3
"74","103","Schleswig-Holstein Ost",2011,416902,0.692691,0.736752458566002,0.851565218158201,0.525403564432259,5,10,3
"75","103","Schleswig-Holstein Ost",2012,416902,0.684128,0.746705296851139,0.851586980773569,0.501378767113155,5,10,3
"76","103","Schleswig-Holstein Ost",2013,416902,0.654857,0.72120462206782,0.845069364464765,0.48536957770272,5,10,3
"77","103","Schleswig-Holstein Ost",2014,416902,0.644921,0.727329332870452,0.841541918621422,0.466471243375469,5,10,3
"78","103","Schleswig-Holstein Ost",2015,416902,0.621157,0.713166172094701,0.831648881557678,0.451536486166468,5,10,3
"79","103","Schleswig-Holstein Ost",2016,416902,0.575791,0.675430906015427,0.827183849893701,0.41930209821554,5,10,3
"80","103","Schleswig-Holstein Ost",2017,416902,0.562527,0.688518878074259,0.813643694837487,0.397991642667781,5,10,3
"81","104","Schleswig-Holstein Süd",1998,1025233,0.804855,0.864112798655348,0.870541974489913,0.563099701531447,3,5,2
"82","104","Schleswig-Holstein Süd",1999,1025233,0.78166,0.846438099310897,0.863703312695458,0.549555418305387,3,5,2
"83","104","Schleswig-Holstein Süd",2000,1025233,0.74562,0.832873146215035,0.849098036441782,0.518593178992299,2,4,2
"84","104","Schleswig-Holstein Süd",2001,1025233,0.711378,0.830106824289225,0.825840538858568,0.488433081450722,2,4,2
"85","104","Schleswig-Holstein Süd",2002,1025233,0.704671,0.813070113230803,0.826808100806034,0.493498743788335,3,5,2
"86","104","Schleswig-Holstein Süd",2003,1025233,0.698102,0.792977409026745,0.824263105472924,0.505357603369074,3,5,2
"87","104","Schleswig-Holstein Süd",2004,1025233,0.688579,0.773095348301465,0.823435344908436,0.510442625401185,3,5,2
"88","104","Schleswig-Holstein Süd",2005,1025233,0.694548,0.769680834139181,0.827460034687547,0.519626680693207,3,5,2
