"";"JAHR";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"194";2000;4;0,82572;1233846;5;9;3
"195";2000;6;1;1300863;5;10;3
"196";2000;7;0,754672;579985;5;9;3
"197";2000;8;0,852205;598445;5;10;3
"198";2000;9;0,822707;788089;5;9;3
"199";2000;10;0,635313;414467;4;7;2
"200";2000;12;0,63441;1377942;4;7;2
"201";2000;13;0,635348;1173394;4;7;2
"202";2000;14;0,639383;1264837;4;8;2
"203";2000;15;0,751599;627638;5;9;3
"204";2000;16;0,85855;598416;5;10;3
"205";2000;17;0,998648;587834;5;10;3
"206";2000;18;0,884129;607324;5;10;3
"207";2000;19;0,889872;404679;5;10;3
"208";2000;20;0,319044;123873;1;2;1
"209";2000;21;0,474346;1597996;2;4;2
"210";2000;22;0,341764;1103442;1;2;1
"211";2000;23;0,778646;734709;5;9;3
"212";2000;24;0,69708;1096639;4;8;2
"213";2000;25;0,672936;696446;4;8;2
"214";2000;26;0,808691;1174940;5;9;3
"215";2000;27;0,76473;860141;5;9;3
"216";2000;28;0,573468;738878;3;6;2
"217";2000;29;0,839574;522068;5;9;3
"218";2000;30;0,489287;912461;2;4;2
"219";2000;31;0,630037;987374;4;7;2
"220";2000;32;0,505999;885607;3;5;2
"221";2000;33;0,49124;1082569;3;5;2
"222";2000;34;0,637204;771997;4;8;2
"223";2000;35;0,490617;912547;3;5;2
"224";2000;36;0,611973;534835;4;7;2
"225";2000;37;0,735878;444539;4;8;2
"226";2000;38;0,624883;1141969;4;7;2
"227";2000;39;0,962055;783323;5;10;3
"228";2000;40;0,248418;991992;1;1;1
"229";2000;41;0,475345;952282;2;4;2
"230";2000;42;0,481034;878888;2;4;2
"231";2000;44;0,606692;1267494;3;6;2
"232";2000;45;0,576122;1559154;3;6;2
"233";2000;46;0,617777;894580;4;7;2
"234";2000;47;0,629907;1313713;4;7;2
"235";2000;48;0,455256;1189935;2;4;2
"236";2000;49;0,649187;1228129;4;8;2
"237";2000;50;0,35344;1084177;1;2;1
"238";2000;51;0,338776;1079789;1;2;1
"239";2000;52;0,50639;941131;3;5;2
"240";2000;53;0,360885;1265468;1;2;1
"241";2000;54;0,649704;516643;4;8;2
"242";2000;55;0,453111;805580;2;3;2
"243";2000;56;0,633274;849197;4;7;2
"244";2000;57;0,506831;598580;3;5;2
"245";2000;58;0,533687;930406;3;6;2
"246";2000;59;0,567205;1145053;3;6;2
"247";2000;60;0,203049;619157;1;1;1
"248";2000;61;0,167718;451016;1;1;1
"249";2000;63;0,467837;1268562;2;4;2
"250";2000;64;0,344032;802795;1;2;1
"251";2000;65;0,316713;1081652;1;2;1
"252";2000;66;0,696024;1248759;4;8;2
"253";2000;67;0,592126;1033467;3;6;2
"254";2000;68;0,417173;601445;2;3;2
"255";2000;69;0,252762;508992;1;2;1
"256";2000;70;0,110229;821650;1;1;1
"257";2000;71;0,214506;1000158;1;1;1
"258";2000;72;0,391946;1056260;2;3;2
"259";2000;73;0,35432;1006392;1;2;1
"260";2000;74;0,420223;1057532;2;3;2
"261";2000;75;0,434378;484410;2;3;2
"262";2000;76;0,387263;1139769;1;2;1
"263";2000;77;0,439831;478943;2;3;2
"264";2000;78;0,473964;741488;2;4;2
"265";2000;79;0,481734;1040371;2;4;2
"266";2000;80;6,5e-05;626238;1;1;1
"267";2000;81;0;814923;1;1;1
"268";2000;82;0,167853;735553;1;1;1
"269";2000;83;0,472089;762163;2;4;2
"270";2000;84;0,5158;684830;3;5;2
"271";2000;85;0,236228;1114901;1;1;1
"272";2000;86;0,489549;1164100;2;4;2
"273";2000;87;0,52293;522875;3;5;2
"274";2000;88;0,409194;846572;2;3;2
"275";2000;89;0,424466;763761;2;3;2
"276";2000;90;0,493433;892793;3;5;2
"277";2000;91;0,424573;999919;2;3;2
"278";2000;92;0,573355;516635;3;6;2
"279";2000;93;0,523782;590817;3;6;2
"280";2000;94;0,608332;705807;3;6;2
"281";2000;95;0,634304;497508;4;7;2
"282";2000;96;0,604017;561663;3;6;2
"283";2000;97;0,520722;1061355;3;5;2
"284";2000;98;0,83002;304392;5;9;3
"285";2000;99;0,840861;945480;5;10;3
"286";2001;1;0,561997;1245041;4;8;2
"287";2001;2;0,750512;427271;5;10;3
"288";2001;3;0,63272;294995;5;9;3
"289";2001;4;0,671736;1233846;5;9;3
"290";2001;6;1;1300863;5;10;3
"291";2001;7;0,625221;579985;5;9;3
"292";2001;8;0,67707;598445;5;10;3
"293";2001;9;0,653727;788089;5;9;3
"294";2001;10;0,48222;414467;4;7;2
"295";2001;12;0,482128;1377942;4;7;2
"296";2001;13;0,482285;1173394;4;7;2
"297";2001;14;0,501869;1264837;4;7;2
"298";2001;15;0,613989;627638;5;9;3
"299";2001;16;0,687718;598416;5;10;3
"300";2001;17;0,943027;587834;5;10;3
"301";2001;18;0,876172;607324;5;10;3
"302";2001;19;0,832495;404679;5;10;3
"303";2001;20;0,235443;123873;1;2;1
"304";2001;21;0,368782;1597996;2;4;2
"305";2001;22;0,259545;1103442;1;2;1
"306";2001;23;0,649164;734709;5;9;3
"307";2001;24;0,555871;1096639;4;8;2
"308";2001;25;0,547238;696446;4;8;2
"309";2001;26;0,646442;1174940;5;9;3
"310";2001;27;0,60241;860141;5;9;3
"311";2001;28;0,428155;738878;3;5;2
"312";2001;29;0,667921;522068;5;9;3
