"","Raumordnungsregion Nr","GISD_Score","GISD_5","GISD_10","GISD_k","Raumordnungsregion","Jahr"
"484",502,0.63916,3,6,2,"Arnsberg",2019
"485",503,0.43661,2,4,2,"Bielefeld",1998
"486",503,0.45946,2,4,2,"Bielefeld",1999
"487",503,0.39661,2,4,2,"Bielefeld",2000
"488",503,0.40795,2,4,2,"Bielefeld",2001
"489",503,0.4179,2,4,2,"Bielefeld",2002
"490",503,0.41097,2,4,2,"Bielefeld",2003
"491",503,0.40432,2,4,2,"Bielefeld",2004
"492",503,0.4267,3,5,2,"Bielefeld",2005
"493",503,0.43726,3,5,2,"Bielefeld",2006
"494",503,0.47237,3,5,2,"Bielefeld",2007
"495",503,0.50415,3,5,2,"Bielefeld",2008
"496",503,0.54287,3,5,2,"Bielefeld",2009
"497",503,0.53386,3,5,2,"Bielefeld",2010
"498",503,0.53956,3,6,2,"Bielefeld",2011
"499",503,0.56271,3,5,2,"Bielefeld",2012
"500",503,0.60856,3,6,2,"Bielefeld",2013
"501",503,0.63741,3,6,2,"Bielefeld",2014
"502",503,0.64617,3,6,2,"Bielefeld",2015
"503",503,0.64592,3,6,2,"Bielefeld",2016
"504",503,0.68216,3,6,2,"Bielefeld",2017
"505",503,0.64381,3,6,2,"Bielefeld",2018
"506",503,0.65756,3,6,2,"Bielefeld",2019
"507",504,0.55295,3,6,2,"Bochum/Hagen",1998
"508",504,0.56356,3,6,2,"Bochum/Hagen",1999
"509",504,0.49358,3,6,2,"Bochum/Hagen",2000
"510",504,0.50419,3,6,2,"Bochum/Hagen",2001
"511",504,0.50754,3,6,2,"Bochum/Hagen",2002
"512",504,0.50172,3,6,2,"Bochum/Hagen",2003
"513",504,0.49859,3,6,2,"Bochum/Hagen",2004
"514",504,0.50843,3,6,2,"Bochum/Hagen",2005
"515",504,0.54848,4,7,2,"Bochum/Hagen",2006
"516",504,0.57875,4,7,2,"Bochum/Hagen",2007
"517",504,0.62123,4,7,2,"Bochum/Hagen",2008
"518",504,0.65071,4,7,2,"Bochum/Hagen",2009
"519",504,0.63985,4,7,2,"Bochum/Hagen",2010
"520",504,0.63699,4,7,2,"Bochum/Hagen",2011
"521",504,0.65573,4,7,2,"Bochum/Hagen",2012
"522",504,0.70747,4,7,2,"Bochum/Hagen",2013
"523",504,0.74032,4,8,2,"Bochum/Hagen",2014
"524",504,0.75548,4,8,2,"Bochum/Hagen",2015
"525",504,0.76145,4,8,2,"Bochum/Hagen",2016
"526",504,0.7986,4,8,2,"Bochum/Hagen",2017
"527",504,0.77143,4,8,2,"Bochum/Hagen",2018
"528",504,0.78999,4,8,2,"Bochum/Hagen",2019
"529",505,0.28678,1,2,1,"Bonn",1998
"530",505,0.30696,1,1,1,"Bonn",1999
"531",505,0.26267,1,1,1,"Bonn",2000
"532",505,0.25866,1,1,1,"Bonn",2001
"533",505,0.27425,1,1,1,"Bonn",2002
"534",505,0.25686,1,1,1,"Bonn",2003
"535",505,0.25833,1,1,1,"Bonn",2004
"536",505,0.27705,1,2,1,"Bonn",2005
"537",505,0.31301,1,2,1,"Bonn",2006
"538",505,0.34235,2,3,2,"Bonn",2007
"539",505,0.39489,2,3,2,"Bonn",2008
"540",505,0.37202,1,2,1,"Bonn",2009
"541",505,0.36145,1,2,1,"Bonn",2010
"542",505,0.35071,1,2,1,"Bonn",2011
"543",505,0.36986,1,2,1,"Bonn",2012
"544",505,0.41762,2,3,2,"Bonn",2013
"545",505,0.43588,2,3,2,"Bonn",2014
"546",505,0.42731,2,3,2,"Bonn",2015
"547",505,0.44431,2,3,2,"Bonn",2016
"548",505,0.45965,2,3,2,"Bonn",2017
"549",505,0.42712,1,2,1,"Bonn",2018
"550",505,0.44659,2,3,2,"Bonn",2019
"551",506,0.60787,4,7,2,"Dortmund",1998
"552",506,0.63113,4,7,2,"Dortmund",1999
"553",506,0.54189,4,7,2,"Dortmund",2000
"554",506,0.55342,4,7,2,"Dortmund",2001
"555",506,0.54864,4,7,2,"Dortmund",2002
"556",506,0.54717,4,7,2,"Dortmund",2003
"557",506,0.56911,4,7,2,"Dortmund",2004
"558",506,0.58385,4,7,2,"Dortmund",2005
"559",506,0.63803,4,8,2,"Dortmund",2006
"560",506,0.67206,4,8,2,"Dortmund",2007
"561",506,0.70476,4,8,2,"Dortmund",2008
"562",506,0.72109,4,8,2,"Dortmund",2009
"563",506,0.73046,4,8,2,"Dortmund",2010
"564",506,0.7312,4,8,2,"Dortmund",2011
"565",506,0.74444,4,8,2,"Dortmund",2012
"566",506,0.8028,5,9,3,"Dortmund",2013
"567",506,0.8355,5,9,3,"Dortmund",2014
"568",506,0.83472,5,9,3,"Dortmund",2015
"569",506,0.82914,5,9,3,"Dortmund",2016
"570",506,0.86878,5,9,3,"Dortmund",2017
"571",506,0.83088,5,9,3,"Dortmund",2018
"572",506,0.84857,5,9,3,"Dortmund",2019
"573",507,0.57048,4,7,2,"Duisburg/Essen",1998
"574",507,0.58544,4,7,2,"Duisburg/Essen",1999
"575",507,0.49979,3,6,2,"Duisburg/Essen",2000
"576",507,0.51267,3,6,2,"Duisburg/Essen",2001
"577",507,0.51567,3,6,2,"Duisburg/Essen",2002
"578",507,0.50504,3,6,2,"Duisburg/Essen",2003
"579",507,0.51547,4,7,2,"Duisburg/Essen",2004
"580",507,0.54803,4,7,2,"Duisburg/Essen",2005
"581",507,0.5863,4,7,2,"Duisburg/Essen",2006
"582",507,0.63136,4,7,2,"Duisburg/Essen",2007
"583",507,0.66166,4,7,2,"Duisburg/Essen",2008
"584",507,0.66993,4,8,2,"Duisburg/Essen",2009
"585",507,0.67433,4,8,2,"Duisburg/Essen",2010
"586",507,0.68263,4,8,2,"Duisburg/Essen",2011
"587",507,0.69253,4,8,2,"Duisburg/Essen",2012
"588",507,0.75266,4,8,2,"Duisburg/Essen",2013
"589",507,0.80024,4,8,2,"Duisburg/Essen",2014
"590",507,0.79928,4,8,2,"Duisburg/Essen",2015
"591",507,0.81463,5,9,3,"Duisburg/Essen",2016
"592",507,0.85117,5,9,3,"Duisburg/Essen",2017
"593",507,0.81082,5,9,3,"Duisburg/Essen",2018
"594",507,0.82953,5,9,3,"Duisburg/Essen",2019
"595",508,0.39973,2,4,2,"Düsseldorf",1998
"596",508,0.41451,2,4,2,"Düsseldorf",1999
"597",508,0.3524,2,3,2,"Düsseldorf",2000
"598",508,0.36778,2,4,2,"Düsseldorf",2001
"599",508,0.38318,2,4,2,"Düsseldorf",2002
"600",508,0.36691,2,4,2,"Düsseldorf",2003
"601",508,0.35992,2,4,2,"Düsseldorf",2004
"602",508,0.3873,2,4,2,"Düsseldorf",2005
"603",508,0.42156,2,4,2,"Düsseldorf",2006
"604",508,0.46837,3,5,2,"Düsseldorf",2007
"605",508,0.49601,3,5,2,"Düsseldorf",2008
"606",508,0.50111,3,5,2,"Düsseldorf",2009
"607",508,0.50126,3,5,2,"Düsseldorf",2010
"608",508,0.49132,3,5,2,"Düsseldorf",2011
"609",508,0.50451,3,5,2,"Düsseldorf",2012
"610",508,0.55677,3,5,2,"Düsseldorf",2013
"611",508,0.58468,3,5,2,"Düsseldorf",2014
"612",508,0.57066,3,5,2,"Düsseldorf",2015
"613",508,0.57564,3,5,2,"Düsseldorf",2016
"614",508,0.59477,3,5,2,"Düsseldorf",2017
"615",508,0.57259,3,5,2,"Düsseldorf",2018
"616",508,0.58261,3,5,2,"Düsseldorf",2019
"617",509,0.64043,4,8,2,"Emscher-Lippe",1998
"618",509,0.67477,4,8,2,"Emscher-Lippe",1999
"619",509,0.59187,4,8,2,"Emscher-Lippe",2000
"620",509,0.61992,4,8,2,"Emscher-Lippe",2001
"621",509,0.60741,4,8,2,"Emscher-Lippe",2002
"622",509,0.59181,4,8,2,"Emscher-Lippe",2003
"623",509,0.60734,4,8,2,"Emscher-Lippe",2004
"624",509,0.62988,4,8,2,"Emscher-Lippe",2005
"625",509,0.66912,4,8,2,"Emscher-Lippe",2006
"626",509,0.7241,5,9,3,"Emscher-Lippe",2007
"627",509,0.75929,5,9,3,"Emscher-Lippe",2008
"628",509,0.75351,5,9,3,"Emscher-Lippe",2009
"629",509,0.77699,5,9,3,"Emscher-Lippe",2010
"630",509,0.79137,5,9,3,"Emscher-Lippe",2011
"631",509,0.79668,5,9,3,"Emscher-Lippe",2012
"632",509,0.86089,5,10,3,"Emscher-Lippe",2013
"633",509,0.9147,5,10,3,"Emscher-Lippe",2014
"634",509,0.92151,5,10,3,"Emscher-Lippe",2015
"635",509,0.93273,5,10,3,"Emscher-Lippe",2016
"636",509,0.96669,5,10,3,"Emscher-Lippe",2017
"637",509,0.91665,5,10,3,"Emscher-Lippe",2018
"638",509,0.92589,5,10,3,"Emscher-Lippe",2019
"639",510,0.36317,2,3,2,"Köln",1998
"640",510,0.37554,2,3,2,"Köln",1999
"641",510,0.31353,1,2,1,"Köln",2000
"642",510,0.31194,1,2,1,"Köln",2001
"643",510,0.342,1,2,1,"Köln",2002
"644",510,0.33032,1,2,1,"Köln",2003
"645",510,0.32796,2,3,2,"Köln",2004
"646",510,0.363,2,4,2,"Köln",2005
"647",510,0.39258,2,4,2,"Köln",2006
"648",510,0.43275,2,4,2,"Köln",2007
"649",510,0.44705,2,4,2,"Köln",2008
"650",510,0.44229,2,4,2,"Köln",2009
"651",510,0.44902,2,4,2,"Köln",2010
"652",510,0.44698,2,4,2,"Köln",2011
"653",510,0.43978,2,4,2,"Köln",2012
"654",510,0.48338,2,4,2,"Köln",2013
"655",510,0.50594,2,4,2,"Köln",2014
"656",510,0.49899,2,3,2,"Köln",2015
"657",510,0.51355,2,3,2,"Köln",2016
"658",510,0.51073,2,3,2,"Köln",2017
"659",510,0.49414,2,3,2,"Köln",2018
"660",510,0.50338,2,3,2,"Köln",2019
"661",511,0.34986,2,3,2,"Münster",1998
"662",511,0.38703,2,3,2,"Münster",1999
"663",511,0.35019,2,3,2,"Münster",2000
"664",511,0.35003,2,3,2,"Münster",2001
"665",511,0.3604,2,3,2,"Münster",2002
"666",511,0.34471,2,3,2,"Münster",2003
"667",511,0.34543,2,3,2,"Münster",2004
"668",511,0.35387,2,3,2,"Münster",2005
"669",511,0.38032,2,4,2,"Münster",2006
"670",511,0.4001,2,4,2,"Münster",2007
"671",511,0.43692,2,4,2,"Münster",2008
"672",511,0.45386,2,4,2,"Münster",2009
"673",511,0.44857,2,4,2,"Münster",2010
"674",511,0.45361,2,4,2,"Münster",2011
"675",511,0.47724,2,4,2,"Münster",2012
"676",511,0.51666,2,4,2,"Münster",2013
"677",511,0.54506,3,5,2,"Münster",2014
"678",511,0.55497,3,5,2,"Münster",2015
"679",511,0.57125,3,5,2,"Münster",2016
"680",511,0.59489,3,5,2,"Münster",2017
"681",511,0.55311,2,4,2,"Münster",2018
"682",511,0.56487,2,4,2,"Münster",2019
"683",512,0.4707,3,5,2,"Paderborn",1998
"684",512,0.50448,3,5,2,"Paderborn",1999
"685",512,0.45103,3,5,2,"Paderborn",2000
"686",512,0.45763,3,5,2,"Paderborn",2001
"687",512,0.47917,3,5,2,"Paderborn",2002
"688",512,0.45993,3,5,2,"Paderborn",2003
"689",512,0.45989,3,6,2,"Paderborn",2004
"690",512,0.47085,3,6,2,"Paderborn",2005
"691",512,0.49743,3,6,2,"Paderborn",2006
"692",512,0.51916,3,6,2,"Paderborn",2007
"693",512,0.54492,3,6,2,"Paderborn",2008
"694",512,0.58006,3,6,2,"Paderborn",2009
"695",512,0.56566,3,6,2,"Paderborn",2010
"696",512,0.55801,3,6,2,"Paderborn",2011
"697",512,0.5663,3,6,2,"Paderborn",2012
"698",512,0.6128,3,6,2,"Paderborn",2013
"699",512,0.66531,3,6,2,"Paderborn",2014
"700",512,0.65577,3,6,2,"Paderborn",2015
"701",512,0.67444,3,6,2,"Paderborn",2016
"702",512,0.6641,3,6,2,"Paderborn",2017
"703",512,0.61964,3,5,2,"Paderborn",2018
"704",512,0.64268,3,6,2,"Paderborn",2019
"705",513,0.37508,2,3,2,"Siegen",1998
"706",513,0.40043,2,4,2,"Siegen",1999
"707",513,0.38371,2,4,2,"Siegen",2000
"708",513,0.39426,2,4,2,"Siegen",2001
"709",513,0.42341,2,4,2,"Siegen",2002
"710",513,0.39347,2,4,2,"Siegen",2003
"711",513,0.38665,2,4,2,"Siegen",2004
"712",513,0.40518,2,4,2,"Siegen",2005
"713",513,0.39795,2,4,2,"Siegen",2006
"714",513,0.42049,2,4,2,"Siegen",2007
"715",513,0.44083,2,4,2,"Siegen",2008
"716",513,0.47088,2,4,2,"Siegen",2009
"717",513,0.48171,3,5,2,"Siegen",2010
"718",513,0.45674,2,4,2,"Siegen",2011
"719",513,0.4657,2,4,2,"Siegen",2012
"720",513,0.5242,3,5,2,"Siegen",2013
"721",513,0.52784,2,4,2,"Siegen",2014
"722",513,0.56468,3,5,2,"Siegen",2015
"723",513,0.55964,2,4,2,"Siegen",2016
"724",513,0.55097,2,4,2,"Siegen",2017
"725",513,0.52746,2,4,2,"Siegen",2018
"726",513,0.54275,2,4,2,"Siegen",2019
"727",601,0.44477,2,4,2,"Mittelhessen",1998
"728",601,0.46709,3,5,2,"Mittelhessen",1999
"729",601,0.41855,2,4,2,"Mittelhessen",2000
"730",601,0.40615,2,4,2,"Mittelhessen",2001
"731",601,0.40319,2,4,2,"Mittelhessen",2002
"732",601,0.40207,2,4,2,"Mittelhessen",2003
"733",601,0.39868,2,4,2,"Mittelhessen",2004
"734",601,0.40204,2,4,2,"Mittelhessen",2005
"735",601,0.4199,2,4,2,"Mittelhessen",2006
"736",601,0.44593,3,5,2,"Mittelhessen",2007
"737",601,0.48077,2,4,2,"Mittelhessen",2008
"738",601,0.4776,2,4,2,"Mittelhessen",2009
"739",601,0.47397,2,4,2,"Mittelhessen",2010
"740",601,0.4716,2,4,2,"Mittelhessen",2011
"741",601,0.48774,2,4,2,"Mittelhessen",2012
"742",601,0.52688,3,5,2,"Mittelhessen",2013
"743",601,0.55024,3,5,2,"Mittelhessen",2014
"744",601,0.55395,3,5,2,"Mittelhessen",2015
"745",601,0.57783,3,5,2,"Mittelhessen",2016
"746",601,0.59384,3,5,2,"Mittelhessen",2017
"747",601,0.57238,3,5,2,"Mittelhessen",2018
"748",601,0.59001,3,5,2,"Mittelhessen",2019
"749",602,0.49479,3,5,2,"Nordhessen",1998
"750",602,0.51327,3,6,2,"Nordhessen",1999
"751",602,0.49287,3,6,2,"Nordhessen",2000
"752",602,0.46097,3,5,2,"Nordhessen",2001
"753",602,0.46511,3,5,2,"Nordhessen",2002
"754",602,0.45876,3,5,2,"Nordhessen",2003
"755",602,0.45284,3,5,2,"Nordhessen",2004
"756",602,0.46404,3,5,2,"Nordhessen",2005
"757",602,0.47786,3,5,2,"Nordhessen",2006
"758",602,0.49045,3,5,2,"Nordhessen",2007
"759",602,0.5067,3,5,2,"Nordhessen",2008
"760",602,0.51491,3,5,2,"Nordhessen",2009
"761",602,0.50135,3,5,2,"Nordhessen",2010
"762",602,0.49921,3,5,2,"Nordhessen",2011
"763",602,0.53661,3,5,2,"Nordhessen",2012
"764",602,0.56268,3,5,2,"Nordhessen",2013
"765",602,0.58698,3,5,2,"Nordhessen",2014
"766",602,0.57259,3,5,2,"Nordhessen",2015
"767",602,0.60275,3,5,2,"Nordhessen",2016
"768",602,0.60519,3,5,2,"Nordhessen",2017
"769",602,0.57859,3,5,2,"Nordhessen",2018
"770",602,0.59395,3,5,2,"Nordhessen",2019
"771",603,0.39656,2,4,2,"Osthessen",1998
"772",603,0.42054,2,4,2,"Osthessen",1999
"773",603,0.39856,2,4,2,"Osthessen",2000
"774",603,0.38607,2,4,2,"Osthessen",2001
"775",603,0.36427,2,3,2,"Osthessen",2002
"776",603,0.35863,2,3,2,"Osthessen",2003
"777",603,0.36933,2,4,2,"Osthessen",2004
"778",603,0.34669,2,3,2,"Osthessen",2005
"779",603,0.36312,2,3,2,"Osthessen",2006
"780",603,0.38412,2,3,2,"Osthessen",2007
"781",603,0.41738,2,3,2,"Osthessen",2008
"782",603,0.43456,2,4,2,"Osthessen",2009
"783",603,0.41099,2,3,2,"Osthessen",2010
"784",603,0.38745,2,3,2,"Osthessen",2011
"785",603,0.43006,2,3,2,"Osthessen",2012
"786",603,0.45397,2,3,2,"Osthessen",2013
"787",603,0.46965,2,3,2,"Osthessen",2014
"788",603,0.48537,2,3,2,"Osthessen",2015
"789",603,0.51193,2,3,2,"Osthessen",2016
"790",603,0.51074,2,3,2,"Osthessen",2017
"791",603,0.4968,2,3,2,"Osthessen",2018
"792",603,0.51643,2,3,2,"Osthessen",2019
"793",604,0.24408,1,1,1,"Rhein-Main",1998
"794",604,0.2784,1,1,1,"Rhein-Main",1999
"795",604,0.2455,1,1,1,"Rhein-Main",2000
"796",604,0.2072,1,1,1,"Rhein-Main",2001
"797",604,0.20696,1,1,1,"Rhein-Main",2002
"798",604,0.21101,1,1,1,"Rhein-Main",2003
"799",604,0.20871,1,1,1,"Rhein-Main",2004
"800",604,0.22027,1,1,1,"Rhein-Main",2005
"801",604,0.23141,1,1,1,"Rhein-Main",2006
"802",604,0.25073,1,1,1,"Rhein-Main",2007
"803",604,0.26707,1,1,1,"Rhein-Main",2008
"804",604,0.26024,1,1,1,"Rhein-Main",2009
"805",604,0.2603,1,1,1,"Rhein-Main",2010
"806",604,0.25199,1,1,1,"Rhein-Main",2011
"807",604,0.27409,1,1,1,"Rhein-Main",2012
"808",604,0.30762,1,1,1,"Rhein-Main",2013
"809",604,0.31817,1,1,1,"Rhein-Main",2014
"810",604,0.31175,1,1,1,"Rhein-Main",2015
"811",604,0.34123,1,1,1,"Rhein-Main",2016
"812",604,0.33951,1,1,1,"Rhein-Main",2017
"813",604,0.33196,1,1,1,"Rhein-Main",2018
"814",604,0.34953,1,1,1,"Rhein-Main",2019
"815",605,0.27336,1,1,1,"Starkenburg",1998
"816",605,0.31556,1,2,1,"Starkenburg",1999
"817",605,0.29054,1,2,1,"Starkenburg",2000
"818",605,0.26386,1,1,1,"Starkenburg",2001
"819",605,0.24812,1,1,1,"Starkenburg",2002
"820",605,0.24174,1,1,1,"Starkenburg",2003
"821",605,0.25269,1,1,1,"Starkenburg",2004
"822",605,0.26638,1,1,1,"Starkenburg",2005
"823",605,0.27917,1,2,1,"Starkenburg",2006
"824",605,0.2917,1,2,1,"Starkenburg",2007
"825",605,0.33784,1,2,1,"Starkenburg",2008
"826",605,0.32309,1,2,1,"Starkenburg",2009
"827",605,0.32777,1,2,1,"Starkenburg",2010
"828",605,0.33397,1,2,1,"Starkenburg",2011
"829",605,0.36317,1,2,1,"Starkenburg",2012
"830",605,0.39333,1,2,1,"Starkenburg",2013
"831",605,0.4203,1,2,1,"Starkenburg",2014
"832",605,0.41684,1,2,1,"Starkenburg",2015
"833",605,0.43867,1,2,1,"Starkenburg",2016
"834",605,0.4365,1,2,1,"Starkenburg",2017
"835",605,0.42563,1,2,1,"Starkenburg",2018
"836",605,0.44574,2,3,2,"Starkenburg",2019
"837",701,0.53177,3,6,2,"Mittelrhein-Westerwald",1998
"838",701,0.55644,3,6,2,"Mittelrhein-Westerwald",1999
"839",701,0.49128,3,6,2,"Mittelrhein-Westerwald",2000
"840",701,0.48202,3,6,2,"Mittelrhein-Westerwald",2001
"841",701,0.50449,3,6,2,"Mittelrhein-Westerwald",2002
"842",701,0.49213,3,6,2,"Mittelrhein-Westerwald",2003
"843",701,0.48091,3,6,2,"Mittelrhein-Westerwald",2004
"844",701,0.49733,3,6,2,"Mittelrhein-Westerwald",2005
"845",701,0.50598,3,6,2,"Mittelrhein-Westerwald",2006
"846",701,0.5343,3,6,2,"Mittelrhein-Westerwald",2007
"847",701,0.56981,3,6,2,"Mittelrhein-Westerwald",2008
"848",701,0.56686,3,6,2,"Mittelrhein-Westerwald",2009
"849",701,0.56595,3,6,2,"Mittelrhein-Westerwald",2010
"850",701,0.57974,3,6,2,"Mittelrhein-Westerwald",2011
"851",701,0.60606,3,6,2,"Mittelrhein-Westerwald",2012
"852",701,0.63751,4,7,2,"Mittelrhein-Westerwald",2013
"853",701,0.66825,4,7,2,"Mittelrhein-Westerwald",2014
"854",701,0.67462,3,6,2,"Mittelrhein-Westerwald",2015
"855",701,0.67689,4,7,2,"Mittelrhein-Westerwald",2016
"856",701,0.69555,3,6,2,"Mittelrhein-Westerwald",2017
"857",701,0.67033,4,7,2,"Mittelrhein-Westerwald",2018
"858",701,0.69028,3,6,2,"Mittelrhein-Westerwald",2019
"859",702,0.41533,2,4,2,"Rheinhessen-Nahe",1998
"860",702,0.43468,2,4,2,"Rheinhessen-Nahe",1999
"861",702,0.386,2,4,2,"Rheinhessen-Nahe",2000
"862",702,0.36302,2,4,2,"Rheinhessen-Nahe",2001
"863",702,0.36541,2,3,2,"Rheinhessen-Nahe",2002
"864",702,0.35186,2,3,2,"Rheinhessen-Nahe",2003
"865",702,0.33994,2,3,2,"Rheinhessen-Nahe",2004
"866",702,0.34563,2,3,2,"Rheinhessen-Nahe",2005
"867",702,0.37658,2,3,2,"Rheinhessen-Nahe",2006
"868",702,0.39521,2,4,2,"Rheinhessen-Nahe",2007
"869",702,0.42311,2,4,2,"Rheinhessen-Nahe",2008
"870",702,0.4059,2,3,2,"Rheinhessen-Nahe",2009
"871",702,0.39653,2,3,2,"Rheinhessen-Nahe",2010
"872",702,0.41368,2,4,2,"Rheinhessen-Nahe",2011
"873",702,0.44364,2,4,2,"Rheinhessen-Nahe",2012
"874",702,0.46741,2,3,2,"Rheinhessen-Nahe",2013
"875",702,0.5105,2,4,2,"Rheinhessen-Nahe",2014
"876",702,0.5154,2,4,2,"Rheinhessen-Nahe",2015
"877",702,0.53681,2,4,2,"Rheinhessen-Nahe",2016
"878",702,0.55398,2,4,2,"Rheinhessen-Nahe",2017
"879",702,0.53446,2,4,2,"Rheinhessen-Nahe",2018
"880",702,0.5646,2,4,2,"Rheinhessen-Nahe",2019
"881",703,0.46134,3,5,2,"Rheinpfalz",1998
"882",703,0.485,3,5,2,"Rheinpfalz",1999
"883",703,0.44427,3,5,2,"Rheinpfalz",2000
"884",703,0.44406,3,5,2,"Rheinpfalz",2001
"885",703,0.45801,3,5,2,"Rheinpfalz",2002
"886",703,0.43971,3,5,2,"Rheinpfalz",2003
"887",703,0.41721,3,5,2,"Rheinpfalz",2004
"888",703,0.39774,2,4,2,"Rheinpfalz",2005
"889",703,0.42865,3,5,2,"Rheinpfalz",2006
"890",703,0.44968,3,5,2,"Rheinpfalz",2007
"891",703,0.49581,3,5,2,"Rheinpfalz",2008
"892",703,0.47241,2,4,2,"Rheinpfalz",2009
"893",703,0.47864,2,4,2,"Rheinpfalz",2010
"894",703,0.48196,3,5,2,"Rheinpfalz",2011
"895",703,0.4942,3,5,2,"Rheinpfalz",2012
"896",703,0.52107,2,4,2,"Rheinpfalz",2013
"897",703,0.57207,3,5,2,"Rheinpfalz",2014
"898",703,0.57041,3,5,2,"Rheinpfalz",2015
"899",703,0.60418,3,5,2,"Rheinpfalz",2016
"900",703,0.63411,3,5,2,"Rheinpfalz",2017
"901",703,0.59921,3,5,2,"Rheinpfalz",2018
"902",703,0.62139,3,5,2,"Rheinpfalz",2019
"903",704,0.52944,3,6,2,"Trier",1998
"904",704,0.55729,3,6,2,"Trier",1999
"905",704,0.52032,4,7,2,"Trier",2000
"906",704,0.51951,4,7,2,"Trier",2001
"907",704,0.53941,4,7,2,"Trier",2002
"908",704,0.49498,3,6,2,"Trier",2003
"909",704,0.50143,4,7,2,"Trier",2004
"910",704,0.50278,3,6,2,"Trier",2005
"911",704,0.51429,3,6,2,"Trier",2006
"912",704,0.55422,3,6,2,"Trier",2007
"913",704,0.60189,4,7,2,"Trier",2008
"914",704,0.61512,4,7,2,"Trier",2009
"915",704,0.61114,4,7,2,"Trier",2010
"916",704,0.6369,4,7,2,"Trier",2011
"917",704,0.67027,4,7,2,"Trier",2012
"918",704,0.69877,4,7,2,"Trier",2013
"919",704,0.74432,4,8,2,"Trier",2014
"920",704,0.76893,4,8,2,"Trier",2015
"921",704,0.76774,4,8,2,"Trier",2016
"922",704,0.789,4,8,2,"Trier",2017
"923",704,0.75032,4,8,2,"Trier",2018
"924",704,0.78199,4,8,2,"Trier",2019
"925",705,0.69546,4,8,2,"Westpfalz",1998
"926",705,0.71132,4,8,2,"Westpfalz",1999
"927",705,0.62604,4,8,2,"Westpfalz",2000
"928",705,0.60912,4,8,2,"Westpfalz",2001
"929",705,0.62202,4,8,2,"Westpfalz",2002
"930",705,0.59383,4,8,2,"Westpfalz",2003
"931",705,0.60357,4,8,2,"Westpfalz",2004
"932",705,0.59015,4,8,2,"Westpfalz",2005
"933",705,0.61551,4,8,2,"Westpfalz",2006
"934",705,0.65851,4,8,2,"Westpfalz",2007
"935",705,0.6728,4,8,2,"Westpfalz",2008
"936",705,0.67754,4,8,2,"Westpfalz",2009
"937",705,0.67707,4,8,2,"Westpfalz",2010
"938",705,0.69122,4,8,2,"Westpfalz",2011
"939",705,0.71882,4,8,2,"Westpfalz",2012
"940",705,0.73844,4,8,2,"Westpfalz",2013
"941",705,0.78075,4,8,2,"Westpfalz",2014
"942",705,0.78427,4,8,2,"Westpfalz",2015
"943",705,0.79044,4,8,2,"Westpfalz",2016
"944",705,0.83878,5,9,3,"Westpfalz",2017
"945",705,0.79746,5,9,3,"Westpfalz",2018
"946",705,0.82577,5,9,3,"Westpfalz",2019
"947",801,0.31249,1,2,1,"Bodensee-Oberschwaben",1998
"948",801,0.32395,1,2,1,"Bodensee-Oberschwaben",1999
"949",801,0.33572,1,2,1,"Bodensee-Oberschwaben",2000
"950",801,0.30978,1,2,1,"Bodensee-Oberschwaben",2001
"951",801,0.34373,1,2,1,"Bodensee-Oberschwaben",2002
"952",801,0.31515,1,2,1,"Bodensee-Oberschwaben",2003
"953",801,0.31372,1,2,1,"Bodensee-Oberschwaben",2004
"954",801,0.29693,1,2,1,"Bodensee-Oberschwaben",2005
"955",801,0.29384,1,2,1,"Bodensee-Oberschwaben",2006
"956",801,0.29782,1,2,1,"Bodensee-Oberschwaben",2007
"957",801,0.32888,1,2,1,"Bodensee-Oberschwaben",2008
"958",801,0.35417,1,2,1,"Bodensee-Oberschwaben",2009
"959",801,0.3451,1,2,1,"Bodensee-Oberschwaben",2010
"960",801,0.30469,1,2,1,"Bodensee-Oberschwaben",2011
"961",801,0.36885,1,2,1,"Bodensee-Oberschwaben",2012
"962",801,0.35948,1,2,1,"Bodensee-Oberschwaben",2013
"963",801,0.38647,1,2,1,"Bodensee-Oberschwaben",2014
"964",801,0.43026,2,3,2,"Bodensee-Oberschwaben",2015
"965",801,0.41434,1,2,1,"Bodensee-Oberschwaben",2016
"966",801,0.4527,1,2,1,"Bodensee-Oberschwaben",2017
"967",801,0.4219,1,2,1,"Bodensee-Oberschwaben",2018
"968",801,0.42995,1,2,1,"Bodensee-Oberschwaben",2019
"969",802,0.24959,1,1,1,"Donau-Iller (BW)",1998
"970",802,0.27093,1,1,1,"Donau-Iller (BW)",1999
"971",802,0.26243,1,1,1,"Donau-Iller (BW)",2000
"972",802,0.24901,1,1,1,"Donau-Iller (BW)",2001
"973",802,0.27906,1,1,1,"Donau-Iller (BW)",2002
"974",802,0.24867,1,1,1,"Donau-Iller (BW)",2003
"975",802,0.24323,1,1,1,"Donau-Iller (BW)",2004
"976",802,0.23016,1,1,1,"Donau-Iller (BW)",2005
"977",802,0.23667,1,1,1,"Donau-Iller (BW)",2006
"978",802,0.24129,1,1,1,"Donau-Iller (BW)",2007
"979",802,0.2658,1,1,1,"Donau-Iller (BW)",2008
"980",802,0.28548,1,1,1,"Donau-Iller (BW)",2009
"981",802,0.26983,1,1,1,"Donau-Iller (BW)",2010
"982",802,0.23936,1,1,1,"Donau-Iller (BW)",2011
