"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"417","1501","Altmark",2014,197643,0.689385,0.71043174703014,0.726557099462669,0.306766204215895,5,10,3
"418","1501","Altmark",2015,197643,0.682953,0.703293639153701,0.73637934731094,0.292435763548737,5,10,3
"419","1501","Altmark",2016,197643,0.684539,0.702917750632051,0.748371459530719,0.283691641009627,5,10,3
"420","1501","Altmark",2017,197643,0.695751,0.688221194970267,0.744503765598514,0.322556932445635,5,10,3
"421","1502","Anhalt-Bitterfeld-Wittenberg",1998,370190,0.904825,0.851358836400156,0.756172234405043,0.526315584326046,5,10,3
"422","1502","Anhalt-Bitterfeld-Wittenberg",1999,370190,0.892547,0.837063346106771,0.760616221298333,0.513935389352912,5,10,3
"423","1502","Anhalt-Bitterfeld-Wittenberg",2000,370190,0.891854,0.833429061259643,0.751238020012631,0.525693406305555,5,10,3
"424","1502","Anhalt-Bitterfeld-Wittenberg",2001,370190,0.904824,0.906557549771044,0.724320480592108,0.502966292512911,5,10,3
"425","1502","Anhalt-Bitterfeld-Wittenberg",2002,370190,0.853083,0.842489570996367,0.721763099912931,0.475906188878372,5,10,3
"426","1502","Anhalt-Bitterfeld-Wittenberg",2003,370190,0.853708,0.819809230717269,0.727138624861037,0.494341727604732,5,10,3
"427","1502","Anhalt-Bitterfeld-Wittenberg",2004,370190,0.8401,0.823869080616791,0.697387611664126,0.495393543217895,5,10,3
"428","1502","Anhalt-Bitterfeld-Wittenberg",2005,370190,0.832732,0.769340544533881,0.724459830640404,0.509508297719013,5,10,3
"429","1502","Anhalt-Bitterfeld-Wittenberg",2006,370190,0.811142,0.757291389648291,0.739964996669355,0.466961130797897,5,10,3
"430","1502","Anhalt-Bitterfeld-Wittenberg",2007,370190,0.784417,0.703337245405182,0.757004974356996,0.455484478092127,5,10,3
"431","1502","Anhalt-Bitterfeld-Wittenberg",2008,370190,0.75207,0.726985076129898,0.721438005139492,0.408834682752271,5,10,3
"432","1502","Anhalt-Bitterfeld-Wittenberg",2009,370190,0.693284,0.711689331375044,0.667687732696927,0.371438071572843,5,10,3
"433","1502","Anhalt-Bitterfeld-Wittenberg",2010,370190,0.700201,0.733006475233872,0.685208736662082,0.34512325700492,5,10,3
"434","1502","Anhalt-Bitterfeld-Wittenberg",2011,370190,0.681262,0.72384404647799,0.677921246521671,0.327280824417113,5,10,3
"435","1502","Anhalt-Bitterfeld-Wittenberg",2012,370190,0.67158,0.690868635902963,0.698452273347518,0.322194830796742,5,10,3
"436","1502","Anhalt-Bitterfeld-Wittenberg",2013,370190,0.665277,0.680954521261306,0.704955077171676,0.314193891330662,5,10,3
"437","1502","Anhalt-Bitterfeld-Wittenberg",2014,370190,0.648182,0.661286412245286,0.7067907585773,0.301072871755328,5,10,3
"438","1502","Anhalt-Bitterfeld-Wittenberg",2015,370190,0.635768,0.651834980524003,0.706517482381993,0.288319840277278,5,10,3
"439","1502","Anhalt-Bitterfeld-Wittenberg",2016,370190,0.632373,0.649229836019047,0.718825635593557,0.272470023341823,5,10,3
"440","1502","Anhalt-Bitterfeld-Wittenberg",2017,370190,0.622903,0.66315682041038,0.71961494332174,0.240605586230264,5,10,3
"441","1503","Halle/S.",1998,744648,0.936867,0.845366748346398,0.799636335310676,0.546859348799838,5,10,3
"442","1503","Halle/S.",1999,744648,0.931724,0.836804664472086,0.800813829907345,0.544931769637103,5,10,3
"443","1503","Halle/S.",2000,744648,0.924244,0.835433134586047,0.781584772789407,0.551989480517604,5,10,3
"444","1503","Halle/S.",2001,744648,0.931475,0.898176278065414,0.75664308875128,0.527281540145868,5,10,3
"445","1503","Halle/S.",2002,744648,0.892615,0.82888114780242,0.758688892150789,0.524166673096972,5,10,3
"446","1503","Halle/S.",2003,744648,0.906579,0.834742519128677,0.767387153241401,0.534891946546846,5,10,3
"447","1503","Halle/S.",2004,744648,0.869353,0.808344130565801,0.718598861441669,0.542674558598419,5,10,3
"448","1503","Halle/S.",2005,744648,0.87165,0.77086899215567,0.765077780882187,0.537830018222561,5,10,3
"449","1503","Halle/S.",2006,744648,0.849285,0.745768993008963,0.77737450210348,0.510138467585271,5,10,3
"450","1503","Halle/S.",2007,744648,0.807243,0.682249397664457,0.797097535945445,0.47780961188703,5,10,3
"451","1503","Halle/S.",2008,744648,0.781447,0.722580291412083,0.752741802911976,0.435127482571202,5,10,3
"452","1503","Halle/S.",2009,744648,0.7411,0.704457203291263,0.713909217216687,0.419028041065783,5,10,3
"453","1503","Halle/S.",2010,744648,0.740765,0.706464102453749,0.732896437783348,0.397427545932692,5,10,3
"454","1503","Halle/S.",2011,744648,0.723181,0.693902437018102,0.730334135523547,0.380712302072168,5,10,3
"455","1503","Halle/S.",2012,744648,0.712986,0.65644099292173,0.756491625828637,0.373556802920559,5,10,3
"456","1503","Halle/S.",2013,744648,0.704997,0.635351305086684,0.770428606656328,0.366243901916614,5,10,3
"457","1503","Halle/S.",2014,744648,0.684391,0.616338996215687,0.769220142273958,0.349152746473305,5,10,3
"458","1503","Halle/S.",2015,744648,0.676723,0.629249623907443,0.764923291095585,0.326655235785437,5,10,3
"459","1503","Halle/S.",2016,744648,0.652015,0.598216039063134,0.773610342519402,0.304264032452083,5,10,3
"460","1503","Halle/S.",2017,744648,0.643153,0.601808745576388,0.768277490235941,0.289957986573812,5,10,3
"461","1504","Magdeburg",1998,910600,0.88916,0.851564945177468,0.773394394496731,0.480521642233262,5,10,3
"462","1504","Magdeburg",1999,910600,0.890694,0.857555561663376,0.77201175666791,0.478691836141773,5,10,3
"463","1504","Magdeburg",2000,910600,0.887796,0.853481894122737,0.758306422338464,0.49122425022425,5,10,3
"464","1504","Magdeburg",2001,910600,0.9002,0.925519427618873,0.739604709130634,0.460346652477528,5,10,3
"465","1504","Magdeburg",2002,910600,0.865069,0.864309442122224,0.740010565812238,0.457541204804067,5,10,3
"466","1504","Magdeburg",2003,910600,0.864741,0.83726819673177,0.745374564257774,0.478624408849688,5,10,3
"467","1504","Magdeburg",2004,910600,0.842809,0.825292853263187,0.721128421411325,0.475133317643258,5,10,3
"468","1504","Magdeburg",2005,910600,0.837502,0.783203192501717,0.748565842486526,0.480176254623634,5,10,3
"469","1504","Magdeburg",2006,910600,0.806834,0.753612691243224,0.761290702787185,0.441512953268735,5,10,3
"470","1504","Magdeburg",2007,910600,0.762661,0.702126205640403,0.768560749827785,0.405747294381136,5,10,3
"471","1504","Magdeburg",2008,910600,0.734622,0.724692281350006,0.726160115011158,0.374812811556824,5,10,3
"472","1504","Magdeburg",2009,910600,0.690374,0.708393496609024,0.681757220120882,0.355395703902143,5,10,3
"473","1504","Magdeburg",2010,910600,0.69735,0.723639774598254,0.701131708123306,0.333405523902456,5,10,3
"474","1504","Magdeburg",2011,910600,0.676941,0.707023205917117,0.702736263128491,0.311463837581153,5,10,3
"475","1504","Magdeburg",2012,910600,0.663418,0.668867522033046,0.721856034146994,0.306013010364408,5,10,3
"476","1504","Magdeburg",2013,910600,0.650198,0.64232638730562,0.729002255611169,0.301470929792583,5,10,3
"477","1504","Magdeburg",2014,910600,0.639956,0.635810773797539,0.73053025263399,0.28791440624414,5,10,3
"478","1504","Magdeburg",2015,910600,0.63501,0.637441801321886,0.729408617482253,0.278449096931757,5,10,3
"479","1504","Magdeburg",2016,910600,0.622831,0.621179542150454,0.73849936809359,0.263568123898345,5,10,3
"480","1504","Magdeburg",2017,910600,0.610154,0.626870144762199,0.734669611254041,0.238753423171905,5,10,3
"481","1601","Mittelthüringen",1998,673923,0.841259,0.881694895745957,0.690251195676137,0.446803052432422,5,10,3
"482","1601","Mittelthüringen",1999,673923,0.815037,0.855130686234448,0.690102174446509,0.426036463922435,5,9,3
"483","1601","Mittelthüringen",2000,673923,0.799995,0.845077008387744,0.674605130695044,0.42435058976789,5,9,3
"484","1601","Mittelthüringen",2001,673923,0.775531,0.819196460173074,0.675520566662527,0.40502048478084,5,9,3
"485","1601","Mittelthüringen",2002,673923,0.771835,0.794565594765896,0.673782309113426,0.424697021409879,5,9,3
"486","1601","Mittelthüringen",2003,673923,0.756387,0.742556706258206,0.672842713339489,0.449673598819703,5,9,3
"487","1601","Mittelthüringen",2004,673923,0.768702,0.730718135762073,0.706190313475798,0.450464183928238,5,9,3
"488","1601","Mittelthüringen",2005,673923,0.766162,0.690387608975836,0.729115934885922,0.463269762053778,5,9,3
"489","1601","Mittelthüringen",2006,673923,0.747183,0.688200593415062,0.730819759132472,0.429388008240128,5,9,3
"490","1601","Mittelthüringen",2007,673923,0.706852,0.648553797576831,0.735794960020503,0.391033085528373,4,8,2
"491","1601","Mittelthüringen",2008,673923,0.64743,0.621331131106393,0.692148962241755,0.354308127613462,4,8,2
"492","1601","Mittelthüringen",2009,673923,0.608336,0.6166651231187,0.632613124305621,0.34772335096448,4,8,2
"493","1601","Mittelthüringen",2010,673923,0.612797,0.63200739040853,0.642997256443782,0.330075300146886,4,8,2
"494","1601","Mittelthüringen",2011,673923,0.58547,0.618256434433003,0.63435613114974,0.30298723609138,4,8,2
"495","1601","Mittelthüringen",2012,673923,0.56049,0.573802727056434,0.650129369439929,0.286436729899719,4,8,2
"496","1601","Mittelthüringen",2013,673923,0.548828,0.563558818809506,0.655379485052804,0.270314246157662,4,8,2
"497","1601","Mittelthüringen",2014,673923,0.526871,0.536943532194449,0.652903450364123,0.259649180852182,4,8,2
"498","1601","Mittelthüringen",2015,673923,0.522024,0.538049865372557,0.650635422988069,0.252034389013985,4,8,2
"499","1601","Mittelthüringen",2016,673923,0.509562,0.528024231886738,0.65628352369481,0.233847076975642,4,7,2
"500","1601","Mittelthüringen",2017,673923,0.514197,0.555414807759634,0.65709171583783,0.214040698611931,4,8,2
"501","1602","Nordthüringen",1998,364664,0.854842,0.919262121950538,0.662237224474517,0.461844180016363,5,10,3
"502","1602","Nordthüringen",1999,364664,0.83049,0.903421661986551,0.659537626987168,0.43628965433128,5,10,3
"503","1602","Nordthüringen",2000,364664,0.817144,0.884150329367277,0.661045020785881,0.42988923996442,5,10,3
"504","1602","Nordthüringen",2001,364664,0.805783,0.873349430926243,0.655882414131922,0.425281702215412,5,10,3
"505","1602","Nordthüringen",2002,364664,0.810784,0.875524628693571,0.652894474321353,0.435148918525838,5,10,3
"506","1602","Nordthüringen",2003,364664,0.789883,0.815315084270779,0.657391563793574,0.453017745449938,5,9,3
"507","1602","Nordthüringen",2004,364664,0.776277,0.795083182048736,0.648019349525457,0.457984757399993,5,9,3
"508","1602","Nordthüringen",2005,364664,0.781552,0.772558305706114,0.670824754336927,0.46725584347438,5,9,3
"509","1602","Nordthüringen",2006,364664,0.776874,0.773329300294085,0.683624247714585,0.445215546791506,5,9,3
"510","1602","Nordthüringen",2007,364664,0.748676,0.756330341701619,0.687885395819562,0.406896332160477,5,9,3
"511","1602","Nordthüringen",2008,364664,0.687815,0.730266289430517,0.64659920542362,0.364047001547361,5,9,3
"512","1602","Nordthüringen",2009,364664,0.682544,0.725322102812971,0.624094649253335,0.38195139241879,5,10,3
"513","1602","Nordthüringen",2010,364664,0.691665,0.749821160507356,0.636497078524635,0.36156452146538,5,10,3
"514","1602","Nordthüringen",2011,364664,0.667014,0.734386005674341,0.62739551777104,0.341466437818898,5,10,3
"515","1602","Nordthüringen",2012,364664,0.667666,0.707988698353277,0.644517534510351,0.351922064033087,5,10,3
"516","1602","Nordthüringen",2013,364664,0.655049,0.717460856221978,0.657120864700541,0.30700209569284,5,10,3
"517","1602","Nordthüringen",2014,364664,0.616946,0.686321514793126,0.65816707763252,0.268103585058799,5,9,3
"518","1602","Nordthüringen",2015,364664,0.611224,0.685443500970084,0.656533517451546,0.26025469322373,5,9,3
"519","1602","Nordthüringen",2016,364664,0.605117,0.684295932592035,0.663418353850711,0.243460123294269,5,9,3
"520","1602","Nordthüringen",2017,364664,0.590033,0.678982826389482,0.662161759176413,0.222716798673042,5,9,3
"521","1603","Ostthüringen",1998,667742,0.807318,0.848431750778663,0.619062559869342,0.489797832483431,5,9,3
"522","1603","Ostthüringen",1999,667742,0.775986,0.84995684391502,0.609495248081053,0.441108535302828,4,8,2
"523","1603","Ostthüringen",2000,667742,0.776214,0.815818238272495,0.603027815470842,0.482128551371261,5,9,3
"524","1603","Ostthüringen",2001,667742,0.755702,0.806144335892708,0.59412205342807,0.463566582563024,5,9,3
"525","1603","Ostthüringen",2002,667742,0.746574,0.779959566245845,0.587353925635176,0.479991952840331,5,9,3
"526","1603","Ostthüringen",2003,667742,0.731892,0.736757667276931,0.591566640558651,0.492396283088973,4,8,2
"527","1603","Ostthüringen",2004,667742,0.712675,0.707438074690301,0.597538293272625,0.480949050921207,4,8,2
"528","1603","Ostthüringen",2005,667742,0.730373,0.689140489441795,0.619997655955921,0.508831769884533,4,8,2
"529","1603","Ostthüringen",2006,667742,0.685532,0.665101835351332,0.629304267710744,0.442373338675795,4,8,2
"530","1603","Ostthüringen",2007,667742,0.656478,0.645803416139759,0.628249580832202,0.410118584579772,4,8,2
"531","1603","Ostthüringen",2008,667742,0.614618,0.64069210013549,0.599848998377695,0.367834979879851,4,8,2
"532","1603","Ostthüringen",2009,667742,0.600173,0.631332852251478,0.573158833630761,0.377729161778994,4,8,2
"533","1603","Ostthüringen",2010,667742,0.585367,0.623561157611645,0.577493707668296,0.354357751495044,4,8,2
"534","1603","Ostthüringen",2011,667742,0.563488,0.617876091710659,0.57036257366013,0.327557928605081,4,8,2
"535","1603","Ostthüringen",2012,667742,0.545895,0.570144307640318,0.58602919354454,0.327768319028504,4,8,2
"536","1603","Ostthüringen",2013,667742,0.527036,0.558228872044761,0.592848810515331,0.298717132852893,4,7,2
"537","1603","Ostthüringen",2014,667742,0.523878,0.547188951193661,0.597074200518456,0.29981263035657,4,7,2
"538","1603","Ostthüringen",2015,667742,0.50249,0.542071007866572,0.593570947832611,0.269707733339104,4,7,2
"539","1603","Ostthüringen",2016,667742,0.486763,0.541145827690297,0.593174675550101,0.242552479788414,4,7,2
"540","1603","Ostthüringen",2017,667742,0.468012,0.535389893477224,0.588466193234392,0.219065406292728,4,7,2
"541","1604","Südthüringen",1998,444876,0.769087,0.906593439283072,0.600583548390875,0.38089244613415,4,8,2
"542","1604","Südthüringen",1999,444876,0.75186,0.894436465698612,0.599137861626928,0.363301572411942,4,8,2
"543","1604","Südthüringen",2000,444876,0.797558,0.887974911509211,0.596814162267927,0.454831992004145,5,9,3
"544","1604","Südthüringen",2001,444876,0.769871,0.873306136302589,0.602202609808768,0.413980533496399,5,9,3
"545","1604","Südthüringen",2002,444876,0.745085,0.837993745728928,0.597124004683973,0.409490847668533,4,8,2
"546","1604","Südthüringen",2003,444876,0.716367,0.80069699739659,0.594994997344268,0.396918886215832,4,8,2
"547","1604","Südthüringen",2004,444876,0.704535,0.784325862624769,0.595233194069879,0.391627908479122,4,8,2
"548","1604","Südthüringen",2005,444876,0.71216,0.768715021900426,0.615815728070998,0.400462035201009,4,8,2
"549","1604","Südthüringen",2006,444876,0.700297,0.761483514024433,0.62453909884035,0.377489693714632,4,8,2
"550","1604","Südthüringen",2007,444876,0.645405,0.72292849707275,0.627656991369947,0.313535777682794,4,7,2
"551","1604","Südthüringen",2008,444876,0.609615,0.722835921612652,0.599344143681266,0.277136969707723,4,7,2
"552","1604","Südthüringen",2009,444876,0.599133,0.708035123740558,0.565557854294038,0.306745434979962,4,8,2
"553","1604","Südthüringen",2010,444876,0.585087,0.707418691838847,0.576782439428365,0.270704801319833,4,8,2
"554","1604","Südthüringen",2011,444876,0.557338,0.702663250222214,0.566929541889791,0.235069233940307,4,8,2
"555","1604","Südthüringen",2012,444876,0.538295,0.666446669700075,0.582704082860054,0.221030140955189,4,7,2
"556","1604","Südthüringen",2013,444876,0.537517,0.67239244630933,0.582247552094437,0.214132253843846,4,7,2
"557","1604","Südthüringen",2014,444876,0.524862,0.661093797533295,0.583033966725555,0.201731315183741,4,8,2
"558","1604","Südthüringen",2015,444876,0.515947,0.651592141082429,0.584228300375536,0.193895167505252,4,7,2
"559","1604","Südthüringen",2016,444876,0.512655,0.654325120508874,0.587205228327428,0.182224955878021,4,8,2
"560","1604","Südthüringen",2017,444876,0.51345,0.677382809657686,0.582663773959094,0.165148193886815,4,8,2
"561","201","Hamburg",1998,1830584,0.505131,0.782808861441403,0.245323030167781,0.381999125108659,2,3,2
"562","201","Hamburg",1999,1830584,0.487562,0.771522444512087,0.240469201548848,0.366328264676862,2,3,2
"563","201","Hamburg",2000,1830584,0.466739,0.762402147106521,0.232563799857594,0.345651442064125,2,3,2
"564","201","Hamburg",2001,1830584,0.438296,0.744422132676092,0.22236649521057,0.322327857198681,2,3,2
"565","201","Hamburg",2002,1830584,0.427792,0.708383624461123,0.227696731538099,0.334016710066321,2,3,2
"566","201","Hamburg",2003,1830584,0.423943,0.684186873765787,0.224356145456679,0.354585033572315,2,3,2
"567","201","Hamburg",2004,1830584,0.400776,0.659846839868282,0.20538311078845,0.355950118039795,1,2,1
"568","201","Hamburg",2005,1830584,0.424517,0.64241763824929,0.241769785087553,0.379978377961383,2,3,2
"569","201","Hamburg",2006,1830584,0.420944,0.62201491747134,0.262039041926268,0.373642678531556,2,3,2
"570","201","Hamburg",2007,1830584,0.390507,0.580717398498626,0.276142024965265,0.345726254103845,2,3,2
"571","201","Hamburg",2008,1830584,0.339779,0.531801815361142,0.255858244022605,0.323073133399204,1,2,1
"572","201","Hamburg",2009,1830584,0.296679,0.503935402889547,0.201998031243285,0.326759945397297,1,1,1
"573","201","Hamburg",2010,1830584,0.282119,0.455862927302395,0.23141507247088,0.319052280743282,1,1,1
"574","201","Hamburg",2011,1830584,0.249506,0.451296339932013,0.200772769167116,0.295210374365757,1,1,1
"575","201","Hamburg",2012,1830584,0.242308,0.441329246498019,0.207458040695999,0.285458893101726,1,1,1
"576","201","Hamburg",2013,1830584,0.213526,0.383245050341042,0.218655483719763,0.280230654711684,1,1,1
"577","201","Hamburg",2014,1830584,0.203217,0.353749854360418,0.231537688360621,0.278177984001905,1,1,1
"578","201","Hamburg",2015,1830584,0.189151,0.335908994676949,0.231491958032362,0.270594833743967,1,1,1
"579","201","Hamburg",2016,1830584,0.176276,0.315808527739034,0.24180111183741,0.257073576968235,1,1,1
"580","201","Hamburg",2017,1830584,0.15654,0.281723202455542,0.250422179689809,0.246803835731605,1,1,1
"581","301","Braunschweig",1998,1134652,0.67591,0.826004462773394,0.49256833236788,0.400783529728178,3,6,2
"582","301","Braunschweig",1999,1134652,0.649016,0.793711894115279,0.49362974596903,0.383318661806406,3,6,2
"583","301","Braunschweig",2000,1134652,0.611783,0.801731960101413,0.435274335527932,0.366236974547419,3,6,2
"584","301","Braunschweig",2001,1134652,0.573811,0.774807637476017,0.418155238360304,0.341525710329103,3,6,2
"585","301","Braunschweig",2002,1134652,0.56434,0.760803373072144,0.413886940611608,0.342649948647193,3,6,2
"586","301","Braunschweig",2003,1134652,0.57168,0.766103629041502,0.419100762234099,0.34542619480473,3,6,2
"587","301","Braunschweig",2004,1134652,0.543018,0.700728565222457,0.428663307285169,0.349340072839552,3,6,2
"588","301","Braunschweig",2005,1134652,0.581074,0.707754279615028,0.466641702671664,0.373243945789349,3,6,2
"589","301","Braunschweig",2006,1134652,0.572952,0.690203626595008,0.477610207103934,0.365118583056935,3,6,2
"590","301","Braunschweig",2007,1134652,0.545828,0.65074520062161,0.49025596008637,0.342820341221508,3,6,2
"591","301","Braunschweig",2008,1134652,0.512585,0.645705679667238,0.465005294570982,0.312918270370602,3,6,2
"592","301","Braunschweig",2009,1134652,0.482921,0.622578182274887,0.435325704251501,0.312012495689635,3,6,2
"593","301","Braunschweig",2010,1134652,0.472938,0.595309327753258,0.449054313927468,0.307477794950411,3,5,2
"594","301","Braunschweig",2011,1134652,0.445737,0.57756320835286,0.440326631965165,0.284699279196314,3,5,2
"595","301","Braunschweig",2012,1134652,0.420918,0.561498518393725,0.426742976771109,0.269407830422994,3,5,2
"596","301","Braunschweig",2013,1134652,0.407154,0.5491550249805,0.422093316888303,0.261478742836976,3,5,2
"597","301","Braunschweig",2014,1134652,0.388845,0.52881065911475,0.416811956767063,0.253954046341992,2,4,2
"598","301","Braunschweig",2015,1134652,0.37579,0.517758971414799,0.412259946476473,0.245919328498358,2,4,2
"599","301","Braunschweig",2016,1134652,0.36674,0.502196881199232,0.415007114814135,0.242347383552164,2,4,2
"600","301","Braunschweig",2017,1134652,0.362071,0.503650714216385,0.415123144759067,0.232324108941541,2,4,2
"601","302","Bremen-Umland",1998,543228,0.640888,0.874944595433096,0.42828397161323,0.352714972475182,3,6,2
"602","302","Bremen-Umland",1999,543228,0.633719,0.870771675374184,0.418449977357169,0.353741107635091,3,6,2
"603","302","Bremen-Umland",2000,543228,0.588843,0.856684017611845,0.386421830976021,0.318601525171856,3,5,2
"604","302","Bremen-Umland",2001,543228,0.566306,0.844258083731467,0.377785012250406,0.298856797395668,3,6,2
"605","302","Bremen-Umland",2002,543228,0.56847,0.832432292571851,0.391200061587142,0.30118567060068,3,6,2
"606","302","Bremen-Umland",2003,543228,0.577596,0.835813265661411,0.391826870341427,0.313702192114989,3,6,2
"607","302","Bremen-Umland",2004,543228,0.556668,0.776551584986628,0.386596541970319,0.340299829111405,3,6,2
"608","302","Bremen-Umland",2005,543228,0.592347,0.791745339982046,0.419990884697829,0.356315385310711,3,6,2
"609","302","Bremen-Umland",2006,543228,0.573786,0.776992908428646,0.426798874444187,0.330650972288457,3,6,2
"610","302","Bremen-Umland",2007,543228,0.562012,0.763482789566778,0.445303364223028,0.304339303617031,3,6,2
"611","302","Bremen-Umland",2008,543228,0.532213,0.742391911265645,0.425695570217366,0.291080948138843,3,6,2
"612","302","Bremen-Umland",2009,543228,0.516961,0.72066702821667,0.408003205173569,0.302881904867814,3,6,2
"613","302","Bremen-Umland",2010,543228,0.513184,0.708816287215837,0.422963513139576,0.292932950516912,3,6,2
"614","302","Bremen-Umland",2011,543228,0.488433,0.692740520114591,0.407780219133669,0.279376534177717,3,6,2
"615","302","Bremen-Umland",2012,543228,0.478213,0.683109828353547,0.39970205005668,0.278579705544147,3,6,2
"616","302","Bremen-Umland",2013,543228,0.472886,0.676807543874768,0.398323446233622,0.276616257573812,3,6,2
"617","302","Bremen-Umland",2014,543228,0.455685,0.652845317019344,0.391623330785919,0.276132018779479,3,6,2
"618","302","Bremen-Umland",2015,543228,0.454535,0.645408552487521,0.403714285647681,0.269396505077441,3,6,2
"619","302","Bremen-Umland",2016,543228,0.44711,0.633207718970571,0.408693959044178,0.263173880796415,3,6,2
"620","302","Bremen-Umland",2017,543228,0.442764,0.639840041010298,0.405718506992888,0.251647830975963,3,6,2
"621","303","Bremerhaven",1998,400148,0.818633,0.90139034025248,0.664617501770782,0.411772013968988,5,9,3
"622","303","Bremerhaven",1999,400148,0.799266,0.879402668649177,0.664686694024684,0.398623170076585,5,9,3
"623","303","Bremerhaven",2000,400148,0.767093,0.867384152670529,0.629469907473574,0.38760541676693,4,8,2
"624","303","Bremerhaven",2001,400148,0.727976,0.853517856645575,0.58890096567058,0.371212457482772,4,8,2
"625","303","Bremerhaven",2002,400148,0.74067,0.845104223662995,0.614874702044527,0.37663659890223,4,8,2
"626","303","Bremerhaven",2003,400148,0.75805,0.847227973101864,0.632686860221008,0.388170212433657,5,9,3
"627","303","Bremerhaven",2004,400148,0.723332,0.807522243023314,0.600824837695535,0.396874297525565,5,9,3
"628","303","Bremerhaven",2005,400148,0.770639,0.810857848914735,0.645160276618215,0.43486086376674,5,9,3
"629","303","Bremerhaven",2006,400148,0.75403,0.78206150125685,0.664099974555404,0.414644979701017,5,9,3
"630","303","Bremerhaven",2007,400148,0.732534,0.774900561164199,0.658581540186839,0.388401787889425,5,9,3
"631","303","Bremerhaven",2008,400148,0.693761,0.747693587515575,0.642220276527672,0.361763975513992,5,9,3
"632","303","Bremerhaven",2009,400148,0.679441,0.755463916038209,0.624666443212255,0.345618949033537,5,9,3
"633","303","Bremerhaven",2010,400148,0.663373,0.718749079808799,0.630841433153442,0.347065218192651,5,9,3
"634","303","Bremerhaven",2011,400148,0.64697,0.704932069371848,0.630062568347514,0.331960674611012,5,9,3
"635","303","Bremerhaven",2012,400148,0.650263,0.716030011884508,0.639972787050915,0.31691483379521,5,9,3
"636","303","Bremerhaven",2013,400148,0.641304,0.69985955677559,0.644726122505558,0.312110387049486,5,9,3
"637","303","Bremerhaven",2014,400148,0.632147,0.684067538595313,0.648470856251861,0.307577800964653,5,10,3
"638","303","Bremerhaven",2015,400148,0.626569,0.671818416152889,0.653261157262358,0.30493726750968,5,10,3
"639","303","Bremerhaven",2016,400148,0.636389,0.675030549442336,0.649680323101604,0.323086614652505,5,10,3
"640","303","Bremerhaven",2017,400148,0.641462,0.674765228414482,0.650969497294989,0.331247267216372,5,10,3
"641","304","Emsland",1998,459495,0.711934,0.875068125759524,0.535657306967094,0.37385769888859,4,7,2
"642","304","Emsland",1999,459495,0.698216,0.869803232377007,0.532507517946823,0.357433861717008,4,7,2
"643","304","Emsland",2000,459495,0.69095,0.873115837089899,0.530354679252489,0.34311828492333,4,7,2
"644","304","Emsland",2001,459495,0.678772,0.865009619461406,0.531631592897136,0.327896670099009,4,7,2
"645","304","Emsland",2002,459495,0.665775,0.827533027929879,0.541689506157704,0.331781739974974,4,7,2
"646","304","Emsland",2003,459495,0.675423,0.834970632493872,0.541392564459361,0.342110387330714,4,7,2
"647","304","Emsland",2004,459495,0.659256,0.800186550026613,0.543523832941599,0.345491756383749,4,8,2
"648","304","Emsland",2005,459495,0.676585,0.806112612135185,0.55420109113838,0.360264647033447,4,7,2
"649","304","Emsland",2006,459495,0.656539,0.793075536258808,0.549009303431879,0.34219623229167,4,7,2
"650","304","Emsland",2007,459495,0.633598,0.780094756605048,0.552260800360845,0.310388239249228,4,7,2
"651","304","Emsland",2008,459495,0.589382,0.746730203596708,0.531976877163306,0.283974749416896,4,7,2
"652","304","Emsland",2009,459495,0.579956,0.739696411576901,0.517465572964228,0.288452666725362,4,8,2
"653","304","Emsland",2010,459495,0.580045,0.732960584979811,0.533600431448094,0.279214658588972,4,8,2
"654","304","Emsland",2011,459495,0.546046,0.689259768309886,0.534113550230672,0.260841740157129,4,7,2
"655","304","Emsland",2012,459495,0.536292,0.695804745011208,0.519138570114741,0.251609976630111,4,7,2
"656","304","Emsland",2013,459495,0.525736,0.689802553388195,0.51372170496729,0.24391680393605,4,7,2
"657","304","Emsland",2014,459495,0.515206,0.682141682906919,0.510998271496093,0.235235289403299,4,7,2
"658","304","Emsland",2015,459495,0.505445,0.686288350650473,0.502001893321804,0.222410804142348,4,7,2
"659","304","Emsland",2016,459495,0.504197,0.687623537038503,0.507058471736919,0.213758926325171,4,7,2
"660","304","Emsland",2017,459495,0.491682,0.683403597262495,0.502335440657711,0.200041823080361,4,7,2
"661","305","Göttingen",1998,532226,0.723689,0.820200503768434,0.573555152733696,0.412112693137734,4,7,2
"662","305","Göttingen",1999,532226,0.712964,0.820795424127215,0.564049722313385,0.401604050377115,4,7,2
"663","305","Göttingen",2000,532226,0.675777,0.79711591215837,0.533020850494776,0.388979215993276,4,7,2
"664","305","Göttingen",2001,532226,0.649324,0.813071460149027,0.492405095220156,0.365740584758821,4,7,2
"665","305","Göttingen",2002,532226,0.633358,0.78086002535543,0.487799675718425,0.373648883777659,4,7,2
"666","305","Göttingen",2003,532226,0.65465,0.792524605133652,0.509425942732747,0.378911659839375,4,7,2
"667","305","Göttingen",2004,532226,0.615815,0.723562160180869,0.50443883901319,0.38254251675681,4,7,2
"668","305","Göttingen",2005,532226,0.650068,0.725478617020674,0.53827791909469,0.408808208160615,4,7,2
