"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year","subscore_education","subscore_income","subscore_work"
"07311",0.65475,4,7,2,"Frankenthal (Pfalz), Stadt",2010,0.85219,0.63062,0.32699
"07311",0.67242,4,7,2,"Frankenthal (Pfalz), Stadt",2011,0.8629,0.63909,0.37403
"07311",0.60436,3,6,2,"Frankenthal (Pfalz), Stadt",2012,0.73799,0.61631,0.41695
"07311",0.65247,4,7,2,"Frankenthal (Pfalz), Stadt",2013,0.89577,0.61355,0.4387
"07311",0.63049,4,7,2,"Frankenthal (Pfalz), Stadt",2014,0.83843,0.62878,0.46094
"07311",0.63021,4,7,2,"Frankenthal (Pfalz), Stadt",2015,0.76487,0.60324,0.543
"07311",0.59994,4,7,2,"Frankenthal (Pfalz), Stadt",2016,0.7323,0.63162,0.54213
"07311",0.66403,4,8,2,"Frankenthal (Pfalz), Stadt",2017,0.79329,0.62533,0.56018
"07311",0.68916,4,8,2,"Frankenthal (Pfalz), Stadt",2018,0.82537,0.62436,0.60254
"07311",0.73679,5,9,3,"Frankenthal (Pfalz), Stadt",2019,0.87573,0.62231,0.63418
"07312",0.79032,5,9,3,"Kaiserslautern, Stadt",1998,0.65276,0.74502,0.61799
"07312",0.77028,5,9,3,"Kaiserslautern, Stadt",1999,0.65345,0.76458,0.5781
"07312",0.64575,4,8,2,"Kaiserslautern, Stadt",2000,0.56872,0.74897,0.4777
"07312",0.67544,4,8,2,"Kaiserslautern, Stadt",2001,0.61916,0.75529,0.4723
"07312",0.64175,4,8,2,"Kaiserslautern, Stadt",2002,0.60211,0.76286,0.46654
"07312",0.66059,4,8,2,"Kaiserslautern, Stadt",2003,0.65355,0.75216,0.4496
"07312",0.65541,4,8,2,"Kaiserslautern, Stadt",2004,0.59964,0.78203,0.45363
"07312",0.66479,4,8,2,"Kaiserslautern, Stadt",2005,0.613,0.75878,0.51942
"07312",0.7269,4,8,2,"Kaiserslautern, Stadt",2006,0.67528,0.77627,0.54762
"07312",0.73309,4,8,2,"Kaiserslautern, Stadt",2007,0.5987,0.77382,0.56496
"07312",0.77307,5,9,3,"Kaiserslautern, Stadt",2008,0.65124,0.7976,0.59467
"07312",0.74258,5,9,3,"Kaiserslautern, Stadt",2009,0.61181,0.81807,0.64145
"07312",0.78491,5,9,3,"Kaiserslautern, Stadt",2010,0.70219,0.8202,0.66672
"07312",0.75491,5,9,3,"Kaiserslautern, Stadt",2011,0.65471,0.7874,0.68692
"07312",0.73977,5,9,3,"Kaiserslautern, Stadt",2012,0.62795,0.79447,0.71666
"07312",0.75172,5,9,3,"Kaiserslautern, Stadt",2013,0.68173,0.78902,0.75578
"07312",0.77488,5,9,3,"Kaiserslautern, Stadt",2014,0.74851,0.7881,0.76211
"07312",0.72384,5,9,3,"Kaiserslautern, Stadt",2015,0.65003,0.75295,0.77324
"07312",0.70454,5,9,3,"Kaiserslautern, Stadt",2016,0.68006,0.76952,0.75319
"07312",0.72132,5,9,3,"Kaiserslautern, Stadt",2017,0.63066,0.77237,0.74953
"07312",0.73257,5,9,3,"Kaiserslautern, Stadt",2018,0.6676,0.77354,0.77414
"07312",0.73924,5,9,3,"Kaiserslautern, Stadt",2019,0.67244,0.76994,0.77193
"07313",0.578,3,6,2,"Landau in der Pfalz, Stadt",1998,0.47847,0.51281,0.51733
"07313",0.57566,3,6,2,"Landau in der Pfalz, Stadt",1999,0.4824,0.52984,0.51464
"07313",0.53093,3,6,2,"Landau in der Pfalz, Stadt",2000,0.53981,0.54014,0.4496
"07313",0.48136,2,4,2,"Landau in der Pfalz, Stadt",2001,0.4232,0.52951,0.4367
"07313",0.56939,3,6,2,"Landau in der Pfalz, Stadt",2002,0.67667,0.53146,0.42712
"07313",0.48371,2,4,2,"Landau in der Pfalz, Stadt",2003,0.48519,0.51637,0.42965
"07313",0.52278,3,5,2,"Landau in der Pfalz, Stadt",2004,0.53166,0.55584,0.4218
"07313",0.52848,3,5,2,"Landau in der Pfalz, Stadt",2005,0.55656,0.54596,0.45791
"07313",0.56811,3,6,2,"Landau in der Pfalz, Stadt",2006,0.59013,0.56813,0.46511
"07313",0.5828,3,6,2,"Landau in der Pfalz, Stadt",2007,0.55686,0.54751,0.4887
"07313",0.65172,3,6,2,"Landau in der Pfalz, Stadt",2008,0.66702,0.54819,0.52578
"07313",0.57383,3,5,2,"Landau in der Pfalz, Stadt",2009,0.56688,0.5334,0.52114
"07313",0.60984,3,6,2,"Landau in der Pfalz, Stadt",2010,0.6098,0.54638,0.57082
"07313",0.59613,3,6,2,"Landau in der Pfalz, Stadt",2011,0.59112,0.55275,0.58132
"07313",0.56191,3,5,2,"Landau in der Pfalz, Stadt",2012,0.55622,0.53361,0.61119
"07313",0.57831,3,5,2,"Landau in der Pfalz, Stadt",2013,0.63468,0.53044,0.64015
"07313",0.59188,3,6,2,"Landau in der Pfalz, Stadt",2014,0.65443,0.53683,0.67464
"07313",0.63627,4,7,2,"Landau in der Pfalz, Stadt",2015,0.7209,0.52189,0.71061
"07313",0.60845,4,7,2,"Landau in der Pfalz, Stadt",2016,0.71431,0.51606,0.71581
"07313",0.58346,3,6,2,"Landau in der Pfalz, Stadt",2017,0.60165,0.50264,0.71461
"07313",0.58774,3,6,2,"Landau in der Pfalz, Stadt",2018,0.62344,0.50094,0.74807
"07313",0.57215,3,6,2,"Landau in der Pfalz, Stadt",2019,0.57619,0.49946,0.74286
"07314",0.69148,4,8,2,"Ludwigshafen am Rhein, Stadt",1998,0.91184,0.71869,0.10726
"07314",0.68759,4,8,2,"Ludwigshafen am Rhein, Stadt",1999,0.91061,0.73789,0.11517
"07314",0.6091,4,8,2,"Ludwigshafen am Rhein, Stadt",2000,0.84546,0.73433,0.08823
"07314",0.66785,4,8,2,"Ludwigshafen am Rhein, Stadt",2001,0.95097,0.7443,0.10107
"07314",0.63713,4,8,2,"Ludwigshafen am Rhein, Stadt",2002,0.88201,0.74649,0.14415
"07314",0.69417,4,8,2,"Ludwigshafen am Rhein, Stadt",2003,1,0.73942,0.14564
"07314",0.66113,4,8,2,"Ludwigshafen am Rhein, Stadt",2004,0.9118,0.75554,0.16888
"07314",0.65044,4,8,2,"Ludwigshafen am Rhein, Stadt",2005,0.91475,0.72984,0.20665
"07314",0.68384,4,8,2,"Ludwigshafen am Rhein, Stadt",2006,0.91936,0.74235,0.23256
"07314",0.75178,4,8,2,"Ludwigshafen am Rhein, Stadt",2007,0.99857,0.74725,0.21812
"07314",0.75466,4,8,2,"Ludwigshafen am Rhein, Stadt",2008,0.96563,0.77408,0.22706
"07314",0.69492,4,8,2,"Ludwigshafen am Rhein, Stadt",2009,0.88593,0.76734,0.24144
"07314",0.72677,4,8,2,"Ludwigshafen am Rhein, Stadt",2010,0.91696,0.77313,0.30342
"07314",0.71751,4,8,2,"Ludwigshafen am Rhein, Stadt",2011,0.9417,0.76464,0.26834
"07314",0.65353,4,7,2,"Ludwigshafen am Rhein, Stadt",2012,0.80467,0.75489,0.3225
"07314",0.67672,4,7,2,"Ludwigshafen am Rhein, Stadt",2013,0.89827,0.77581,0.33203
"07314",0.71653,4,8,2,"Ludwigshafen am Rhein, Stadt",2014,0.98162,0.7705,0.36198
"07314",0.69755,4,8,2,"Ludwigshafen am Rhein, Stadt",2015,0.91172,0.73945,0.37417
"07314",0.68089,5,9,3,"Ludwigshafen am Rhein, Stadt",2016,0.94046,0.75101,0.35873
"07314",0.7411,5,9,3,"Ludwigshafen am Rhein, Stadt",2017,1,0.76649,0.35676
"07314",0.74491,5,9,3,"Ludwigshafen am Rhein, Stadt",2018,0.97528,0.77835,0.369
"07314",0.74435,5,10,3,"Ludwigshafen am Rhein, Stadt",2019,0.94844,0.77335,0.37229
"07315",0.33669,1,1,1,"Mainz, Stadt",1998,0.22833,0.42933,0.25453
"07315",0.32195,1,1,1,"Mainz, Stadt",1999,0.22327,0.44105,0.23455
"07315",0.24798,1,1,1,"Mainz, Stadt",2000,0.25413,0.4308,0.15339
"07315",0.22979,1,1,1,"Mainz, Stadt",2001,0.19048,0.43348,0.15308
"07315",0.26767,1,1,1,"Mainz, Stadt",2002,0.33155,0.428,0.16411
"07315",0.28903,1,1,1,"Mainz, Stadt",2003,0.36523,0.41413,0.17138
"07315",0.25759,1,1,1,"Mainz, Stadt",2004,0.21618,0.45815,0.21253
"07315",0.28925,1,1,1,"Mainz, Stadt",2005,0.21062,0.47787,0.30144
"07315",0.31716,1,1,1,"Mainz, Stadt",2006,0.23801,0.48912,0.30457
"07315",0.34631,1,1,1,"Mainz, Stadt",2007,0.24636,0.48315,0.31669
"07315",0.38736,1,1,1,"Mainz, Stadt",2008,0.27155,0.48567,0.34823
"07315",0.34992,1,1,1,"Mainz, Stadt",2009,0.26768,0.45758,0.33912
"07315",0.35191,1,1,1,"Mainz, Stadt",2010,0.23834,0.46615,0.35567
"07315",0.35553,1,1,1,"Mainz, Stadt",2011,0.25321,0.49085,0.3915
"07315",0.29453,1,1,1,"Mainz, Stadt",2012,0.20794,0.43975,0.44217
"07315",0.3296,1,1,1,"Mainz, Stadt",2013,0.2783,0.476,0.48839
"07315",0.33404,1,1,1,"Mainz, Stadt",2014,0.27961,0.46985,0.53214
"07315",0.33726,1,1,1,"Mainz, Stadt",2015,0.27783,0.45125,0.5712
"07315",0.29788,1,1,1,"Mainz, Stadt",2016,0.24769,0.43546,0.56388
"07315",0.30283,1,1,1,"Mainz, Stadt",2017,0.16908,0.44321,0.54774
"07315",0.31747,1,1,1,"Mainz, Stadt",2018,0.26315,0.4474,0.56965
"07315",0.33126,1,1,1,"Mainz, Stadt",2019,0.26599,0.4483,0.56171
"07316",0.56838,3,6,2,"Neustadt an der Weinstraße, Stadt",1998,0.49831,0.42886,0.56602
"07316",0.56506,3,6,2,"Neustadt an der Weinstraße, Stadt",1999,0.5031,0.44286,0.55948
"07316",0.51268,3,5,2,"Neustadt an der Weinstraße, Stadt",2000,0.54917,0.46781,0.47461
"07316",0.48344,3,5,2,"Neustadt an der Weinstraße, Stadt",2001,0.47284,0.4524,0.47159
"07316",0.5476,3,6,2,"Neustadt an der Weinstraße, Stadt",2002,0.65115,0.4649,0.46815
"07316",0.53949,3,5,2,"Neustadt an der Weinstraße, Stadt",2003,0.6305,0.46214,0.4595
"07316",0.47317,2,4,2,"Neustadt an der Weinstraße, Stadt",2004,0.44985,0.47106,0.46837
"07316",0.5144,3,5,2,"Neustadt an der Weinstraße, Stadt",2005,0.54632,0.45839,0.52033
"07316",0.53579,3,5,2,"Neustadt an der Weinstraße, Stadt",2006,0.58539,0.46275,0.49867
"07316",0.53138,2,4,2,"Neustadt an der Weinstraße, Stadt",2007,0.50935,0.45587,0.5125
"07316",0.61336,3,5,2,"Neustadt an der Weinstraße, Stadt",2008,0.62923,0.47369,0.54641
"07316",0.57831,3,5,2,"Neustadt an der Weinstraße, Stadt",2009,0.5777,0.45576,0.5986
"07316",0.56292,3,5,2,"Neustadt an der Weinstraße, Stadt",2010,0.53795,0.45112,0.62312
"07316",0.56438,3,5,2,"Neustadt an der Weinstraße, Stadt",2011,0.56217,0.45867,0.63033
"07316",0.50801,2,4,2,"Neustadt an der Weinstraße, Stadt",2012,0.48445,0.44133,0.65299
"07316",0.55117,3,5,2,"Neustadt an der Weinstraße, Stadt",2013,0.60851,0.44721,0.68707
"07316",0.53093,2,4,2,"Neustadt an der Weinstraße, Stadt",2014,0.58602,0.44292,0.69942
"07316",0.52279,2,4,2,"Neustadt an der Weinstraße, Stadt",2015,0.56452,0.42693,0.72061
"07316",0.48022,2,4,2,"Neustadt an der Weinstraße, Stadt",2016,0.52221,0.43338,0.70613
"07316",0.495,2,4,2,"Neustadt an der Weinstraße, Stadt",2017,0.48704,0.4299,0.69643
"07316",0.49355,2,4,2,"Neustadt an der Weinstraße, Stadt",2018,0.53242,0.42043,0.70804
"07316",0.52585,3,5,2,"Neustadt an der Weinstraße, Stadt",2019,0.56456,0.41635,0.7219
"07317",0.9947,5,10,3,"Pirmasens, Stadt",1998,1,0.79933,0.71162
"07317",0.98226,5,10,3,"Pirmasens, Stadt",1999,1,0.81867,0.69346
"07317",0.91099,5,10,3,"Pirmasens, Stadt",2000,1,0.78916,0.64398
"07317",0.90607,5,10,3,"Pirmasens, Stadt",2001,1,0.79716,0.59899
"07317",0.88941,5,10,3,"Pirmasens, Stadt",2002,1,0.81136,0.58509
"07317",0.88531,5,10,3,"Pirmasens, Stadt",2003,0.94966,0.80261,0.63292
"07317",0.91805,5,10,3,"Pirmasens, Stadt",2004,1,0.80135,0.64223
"07317",0.90607,5,10,3,"Pirmasens, Stadt",2005,0.94274,0.79248,0.73101
"07317",0.9233,5,10,3,"Pirmasens, Stadt",2006,0.99899,0.7864,0.67636
"07317",0.94274,5,10,3,"Pirmasens, Stadt",2007,0.94021,0.77107,0.7112
"07317",0.95328,5,10,3,"Pirmasens, Stadt",2008,0.93938,0.80509,0.73183
"07317",0.93724,5,10,3,"Pirmasens, Stadt",2009,0.92834,0.83433,0.78342
"07317",0.93605,5,10,3,"Pirmasens, Stadt",2010,0.93797,0.85525,0.78465
"07317",1,5,10,3,"Pirmasens, Stadt",2011,1,0.89234,0.83384
"07317",1,5,10,3,"Pirmasens, Stadt",2012,1,0.88664,0.8404
"07317",0.98252,5,10,3,"Pirmasens, Stadt",2013,1,0.88281,0.86729
"07317",0.98418,5,10,3,"Pirmasens, Stadt",2014,1,0.88799,0.89146
"07317",0.97448,5,10,3,"Pirmasens, Stadt",2015,0.95424,0.86302,0.91993
"07317",0.94837,5,10,3,"Pirmasens, Stadt",2016,0.98664,0.8786,0.90262
"07317",0.97156,5,10,3,"Pirmasens, Stadt",2017,0.97968,0.86661,0.8967
"07317",0.99142,5,10,3,"Pirmasens, Stadt",2018,1,0.8678,0.91365
"07317",0.98117,5,10,3,"Pirmasens, Stadt",2019,1,0.85659,0.88896
"07318",0.50914,2,4,2,"Speyer, Stadt",1998,0.4616,0.48908,0.38281
"07318",0.50124,2,4,2,"Speyer, Stadt",1999,0.45939,0.50448,0.37442
"07318",0.47014,2,4,2,"Speyer, Stadt",2000,0.45668,0.56244,0.35756
"07318",0.48197,3,5,2,"Speyer, Stadt",2001,0.44902,0.56455,0.37182
"07318",0.50042,3,5,2,"Speyer, Stadt",2002,0.55291,0.55386,0.37316
"07318",0.51004,2,4,2,"Speyer, Stadt",2003,0.58537,0.53405,0.36288
"07318",0.47566,2,4,2,"Speyer, Stadt",2004,0.46274,0.57164,0.36693
"07318",0.47217,2,4,2,"Speyer, Stadt",2005,0.47577,0.5312,0.41917
"07318",0.46723,2,3,2,"Speyer, Stadt",2006,0.44963,0.50836,0.42753
"07318",0.48313,2,3,2,"Speyer, Stadt",2007,0.46225,0.47904,0.42191
"07318",0.53767,2,4,2,"Speyer, Stadt",2008,0.51882,0.50382,0.44263
"07318",0.517,2,3,2,"Speyer, Stadt",2009,0.51902,0.49152,0.46475
"07318",0.50657,2,3,2,"Speyer, Stadt",2010,0.48084,0.51823,0.45754
"07318",0.47249,2,3,2,"Speyer, Stadt",2011,0.39769,0.52615,0.50164
"07318",0.47188,2,3,2,"Speyer, Stadt",2012,0.49598,0.46201,0.52574
"07318",0.49332,2,3,2,"Speyer, Stadt",2013,0.57049,0.49782,0.53587
"07318",0.49093,2,3,2,"Speyer, Stadt",2014,0.58465,0.49034,0.55044
"07318",0.47696,2,3,2,"Speyer, Stadt",2015,0.52894,0.48044,0.58276
"07318",0.46425,2,4,2,"Speyer, Stadt",2016,0.57978,0.44562,0.57121
"07318",0.45895,2,3,2,"Speyer, Stadt",2017,0.48174,0.47372,0.55505
"07318",0.48079,2,3,2,"Speyer, Stadt",2018,0.57543,0.46053,0.56617
"07318",0.46655,2,3,2,"Speyer, Stadt",2019,0.51059,0.45231,0.58751
"07319",0.76204,5,9,3,"Worms, Stadt",1998,0.72629,0.69728,0.51821
"07319",0.7571,4,8,2,"Worms, Stadt",1999,0.72748,0.71655,0.51625
"07319",0.70478,4,8,2,"Worms, Stadt",2000,0.74936,0.71923,0.46445
"07319",0.70793,4,8,2,"Worms, Stadt",2001,0.74944,0.72129,0.44959
"07319",0.68508,4,8,2,"Worms, Stadt",2002,0.74157,0.72777,0.4494
"07319",0.67391,4,8,2,"Worms, Stadt",2003,0.72311,0.71505,0.44074
"07319",0.67435,4,8,2,"Worms, Stadt",2004,0.72226,0.72003,0.42944
"07319",0.69509,4,8,2,"Worms, Stadt",2005,0.74226,0.70729,0.51135
"07319",0.75956,5,9,3,"Worms, Stadt",2006,0.8552,0.71796,0.50157
"07319",0.76879,5,9,3,"Worms, Stadt",2007,0.80421,0.71468,0.49732
"07319",0.77308,5,9,3,"Worms, Stadt",2008,0.78344,0.73973,0.50973
"07319",0.75392,5,9,3,"Worms, Stadt",2009,0.78925,0.72368,0.5591
"07319",0.74721,5,9,3,"Worms, Stadt",2010,0.75334,0.73269,0.59437
"07319",0.719,4,8,2,"Worms, Stadt",2011,0.73109,0.73105,0.55878
"07319",0.73721,5,9,3,"Worms, Stadt",2012,0.77234,0.72645,0.60438
"07319",0.77362,5,9,3,"Worms, Stadt",2013,0.84913,0.75158,0.65455
"07319",0.78869,5,9,3,"Worms, Stadt",2014,0.87768,0.75499,0.68118
"07319",0.77072,5,10,3,"Worms, Stadt",2015,0.82099,0.7387,0.6908
"07319",0.76309,5,10,3,"Worms, Stadt",2016,0.88113,0.72885,0.69118
"07319",0.75834,5,10,3,"Worms, Stadt",2017,0.82482,0.72701,0.66349
"07319",0.76745,5,10,3,"Worms, Stadt",2018,0.84872,0.7159,0.68133
"07319",0.7553,5,10,3,"Worms, Stadt",2019,0.82254,0.69408,0.68374
"07320",0.65338,4,7,2,"Zweibrücken, Stadt",1998,0.55153,0.64139,0.48842
"07320",0.64559,4,7,2,"Zweibrücken, Stadt",1999,0.55825,0.65944,0.47264
"07320",0.58074,4,7,2,"Zweibrücken, Stadt",2000,0.5078,0.66844,0.46826
"07320",0.59456,4,7,2,"Zweibrücken, Stadt",2001,0.51726,0.67977,0.45943
"07320",0.64269,4,8,2,"Zweibrücken, Stadt",2002,0.68713,0.68716,0.44563
"07320",0.62747,4,7,2,"Zweibrücken, Stadt",2003,0.63983,0.67116,0.46267
"07320",0.63893,4,8,2,"Zweibrücken, Stadt",2004,0.61644,0.7017,0.47235
"07320",0.6336,4,7,2,"Zweibrücken, Stadt",2005,0.59419,0.67109,0.54956
"07320",0.66865,4,8,2,"Zweibrücken, Stadt",2006,0.69564,0.64855,0.5166
"07320",0.64809,4,7,2,"Zweibrücken, Stadt",2007,0.62141,0.63149,0.48833
"07320",0.68778,4,7,2,"Zweibrücken, Stadt",2008,0.65929,0.65241,0.51835
"07320",0.66677,4,7,2,"Zweibrücken, Stadt",2009,0.6697,0.64857,0.53766
"07320",0.64098,3,6,2,"Zweibrücken, Stadt",2010,0.60753,0.6467,0.55422
"07320",0.64867,4,7,2,"Zweibrücken, Stadt",2011,0.63148,0.69195,0.52695
"07320",0.66094,4,7,2,"Zweibrücken, Stadt",2012,0.66053,0.69182,0.57912
"07320",0.67233,4,7,2,"Zweibrücken, Stadt",2013,0.72828,0.68042,0.61419
"07320",0.64294,4,7,2,"Zweibrücken, Stadt",2014,0.67576,0.67512,0.63314
"07320",0.70928,4,8,2,"Zweibrücken, Stadt",2015,0.80638,0.65696,0.63899
"07320",0.67276,4,8,2,"Zweibrücken, Stadt",2016,0.80183,0.67002,0.60994
"07320",0.68837,5,9,3,"Zweibrücken, Stadt",2017,0.78011,0.66218,0.60098
"07320",0.65854,4,7,2,"Zweibrücken, Stadt",2018,0.72731,0.65663,0.61913
"07320",0.65705,4,8,2,"Zweibrücken, Stadt",2019,0.72164,0.6485,0.6005
"07331",0.56589,3,6,2,"Alzey-Worms",1998,0.47147,0.51191,0.49435
"07331",0.56652,3,6,2,"Alzey-Worms",1999,0.47985,0.52989,0.49367
"07331",0.52371,3,6,2,"Alzey-Worms",2000,0.48157,0.55851,0.47477
"07331",0.50702,3,5,2,"Alzey-Worms",2001,0.43028,0.55453,0.46732
"07331",0.49109,2,4,2,"Alzey-Worms",2002,0.46547,0.55676,0.44863
"07331",0.52343,3,5,2,"Alzey-Worms",2003,0.54554,0.53777,0.44001
"07331",0.51673,3,5,2,"Alzey-Worms",2004,0.49305,0.56529,0.4386
"07331",0.52121,3,5,2,"Alzey-Worms",2005,0.50662,0.54238,0.49469
"07331",0.56404,3,6,2,"Alzey-Worms",2006,0.58914,0.52319,0.50144
"07331",0.55527,3,5,2,"Alzey-Worms",2007,0.51606,0.51178,0.50346
"07331",0.6148,3,5,2,"Alzey-Worms",2008,0.59688,0.53722,0.51968
"07331",0.56556,3,5,2,"Alzey-Worms",2009,0.55858,0.52048,0.52135
"07331",0.54046,2,4,2,"Alzey-Worms",2010,0.5149,0.51531,0.51731
"07331",0.56842,3,5,2,"Alzey-Worms",2011,0.56727,0.53926,0.54841
"07331",0.55369,3,5,2,"Alzey-Worms",2012,0.58865,0.51698,0.56778
"07331",0.56083,3,5,2,"Alzey-Worms",2013,0.65783,0.50246,0.59818
"07331",0.55781,3,5,2,"Alzey-Worms",2014,0.65379,0.50334,0.62473
"07331",0.57298,3,5,2,"Alzey-Worms",2015,0.63195,0.49345,0.69025
"07331",0.56191,3,6,2,"Alzey-Worms",2016,0.67711,0.47984,0.67547
"07331",0.54701,3,5,2,"Alzey-Worms",2017,0.58373,0.47973,0.66317
"07331",0.57548,3,6,2,"Alzey-Worms",2018,0.66337,0.47193,0.69109
"07331",0.57832,3,6,2,"Alzey-Worms",2019,0.66057,0.45702,0.6847
"07332",0.49926,2,4,2,"Bad Dürkheim",1998,0.42465,0.39675,0.50227
"07332",0.49888,2,4,2,"Bad Dürkheim",1999,0.4321,0.41068,0.49991
"07332",0.44955,2,4,2,"Bad Dürkheim",2000,0.45361,0.45966,0.42546
"07332",0.44798,2,4,2,"Bad Dürkheim",2001,0.41729,0.46023,0.43329
"07332",0.44719,2,3,2,"Bad Dürkheim",2002,0.47256,0.45645,0.42901
"07332",0.43858,2,3,2,"Bad Dürkheim",2003,0.45568,0.44145,0.42392
"07332",0.42483,2,3,2,"Bad Dürkheim",2004,0.40521,0.44462,0.42501
"07332",0.42591,2,3,2,"Bad Dürkheim",2005,0.42118,0.42626,0.46639
"07332",0.47281,2,3,2,"Bad Dürkheim",2006,0.49583,0.42657,0.47594
"07332",0.48391,2,3,2,"Bad Dürkheim",2007,0.47018,0.41208,0.48635
"07332",0.52837,2,3,2,"Bad Dürkheim",2008,0.50741,0.4261,0.51205
"07332",0.50585,2,3,2,"Bad Dürkheim",2009,0.50389,0.41351,0.53052
"07332",0.51752,2,3,2,"Bad Dürkheim",2010,0.5061,0.41153,0.57369
"07332",0.51015,2,4,2,"Bad Dürkheim",2011,0.50071,0.41934,0.59743
"07332",0.49757,2,4,2,"Bad Dürkheim",2012,0.52169,0.3973,0.6257
"07332",0.5179,2,4,2,"Bad Dürkheim",2013,0.61681,0.38725,0.65533
"07332",0.54348,3,5,2,"Bad Dürkheim",2014,0.69494,0.38617,0.66375
"07332",0.5418,3,5,2,"Bad Dürkheim",2015,0.659,0.38519,0.69544
"07332",0.53467,3,5,2,"Bad Dürkheim",2016,0.71289,0.36534,0.67639
"07332",0.52674,3,5,2,"Bad Dürkheim",2017,0.62966,0.37226,0.67317
"07332",0.54796,3,5,2,"Bad Dürkheim",2018,0.68868,0.36016,0.70735
"07332",0.51731,3,5,2,"Bad Dürkheim",2019,0.61433,0.35053,0.69961
"07333",0.65133,4,7,2,"Donnersbergkreis",1998,0.57762,0.59822,0.50369
"07333",0.64728,4,7,2,"Donnersbergkreis",1999,0.58498,0.61678,0.49455
"07333",0.62947,4,8,2,"Donnersbergkreis",2000,0.63867,0.66074,0.45831
"07333",0.60489,4,7,2,"Donnersbergkreis",2001,0.56976,0.65972,0.45013
"07333",0.63348,4,8,2,"Donnersbergkreis",2002,0.65974,0.65897,0.48242
"07333",0.63553,4,8,2,"Donnersbergkreis",2003,0.70279,0.63815,0.44373
"07333",0.6083,4,7,2,"Donnersbergkreis",2004,0.64124,0.65641,0.41659
"07333",0.61794,4,7,2,"Donnersbergkreis",2005,0.67852,0.62711,0.46935
"07333",0.62163,4,7,2,"Donnersbergkreis",2006,0.6731,0.61135,0.465
"07333",0.65223,4,7,2,"Donnersbergkreis",2007,0.69774,0.58556,0.46673
"07333",0.68114,4,7,2,"Donnersbergkreis",2008,0.72073,0.60764,0.4804
"07333",0.66396,4,7,2,"Donnersbergkreis",2009,0.71509,0.60419,0.5214
"07333",0.67088,4,7,2,"Donnersbergkreis",2010,0.75326,0.60738,0.51229
"07333",0.6691,4,7,2,"Donnersbergkreis",2011,0.74186,0.62274,0.52633
"07333",0.64778,4,7,2,"Donnersbergkreis",2012,0.72083,0.59939,0.56583
"07333",0.66934,4,7,2,"Donnersbergkreis",2013,0.8052,0.60641,0.59266
"07333",0.66825,4,7,2,"Donnersbergkreis",2014,0.8235,0.59458,0.60938
"07333",0.6408,4,7,2,"Donnersbergkreis",2015,0.73699,0.58228,0.63219
"07333",0.61619,4,7,2,"Donnersbergkreis",2016,0.76006,0.58316,0.603
"07333",0.66508,4,8,2,"Donnersbergkreis",2017,0.80085,0.58607,0.59818
"07333",0.65253,4,7,2,"Donnersbergkreis",2018,0.77996,0.57663,0.6199
"07333",0.69267,4,8,2,"Donnersbergkreis",2019,0.83468,0.56517,0.63315
"07334",0.547,3,5,2,"Germersheim",1998,0.65049,0.47883,0.28743
"07334",0.54027,3,5,2,"Germersheim",1999,0.65586,0.49512,0.27334
"07334",0.51385,3,5,2,"Germersheim",2000,0.64791,0.53103,0.29413
"07334",0.50475,3,5,2,"Germersheim",2001,0.62202,0.53033,0.27767
"07334",0.52533,3,5,2,"Germersheim",2002,0.72083,0.52532,0.26921
"07334",0.53432,3,5,2,"Germersheim",2003,0.7558,0.51199,0.24944
"07334",0.47756,2,4,2,"Germersheim",2004,0.62518,0.54014,0.23275
"07334",0.46286,2,4,2,"Germersheim",2005,0.62646,0.51741,0.2572
"07334",0.49907,2,4,2,"Germersheim",2006,0.70602,0.50758,0.24465
"07334",0.49318,2,4,2,"Germersheim",2007,0.6444,0.50253,0.22993
"07334",0.53923,2,4,2,"Germersheim",2008,0.68738,0.51626,0.24878
"07334",0.49617,2,3,2,"Germersheim",2009,0.60635,0.50412,0.29309
"07334",0.5066,2,3,2,"Germersheim",2010,0.63047,0.50406,0.2994
"07334",0.49339,2,3,2,"Germersheim",2011,0.63364,0.51919,0.28608
"07334",0.5139,2,4,2,"Germersheim",2012,0.70036,0.49652,0.35168
"07334",0.50545,2,4,2,"Germersheim",2013,0.74783,0.49191,0.36694
"07334",0.5291,2,4,2,"Germersheim",2014,0.81656,0.48397,0.3831
"07334",0.49889,2,4,2,"Germersheim",2015,0.7186,0.47473,0.39889
"07334",0.49148,2,4,2,"Germersheim",2016,0.76723,0.46241,0.37764
"07334",0.5094,3,5,2,"Germersheim",2017,0.74017,0.46734,0.38264
"07334",0.4902,2,4,2,"Germersheim",2018,0.72749,0.46114,0.37712
"07334",0.48818,2,4,2,"Germersheim",2019,0.70359,0.44798,0.36851
"07335",0.73692,4,8,2,"Kaiserslautern",1998,0.68991,0.57051,0.63638
"07335",0.72713,4,8,2,"Kaiserslautern",1999,0.69661,0.58784,0.61209
"07335",0.63782,4,8,2,"Kaiserslautern",2000,0.62894,0.62166,0.53617
"07335",0.60641,4,8,2,"Kaiserslautern",2001,0.55002,0.61634,0.52292
"07335",0.62068,4,7,2,"Kaiserslautern",2002,0.64092,0.61815,0.51275
"07335",0.59553,4,7,2,"Kaiserslautern",2003,0.58564,0.60118,0.51467
"07335",0.61631,4,8,2,"Kaiserslautern",2004,0.62152,0.59082,0.51722
