"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"826",3359,"Stade",2003,201887,0.74223,0.797439113310208,0.84719768419526,0.513430067124249,3,5,2
"827",3359,"Stade",2004,201887,0.733693,0.773596754094322,0.848691688970504,0.519232979147886,3,6,2
"828",3359,"Stade",2005,201887,0.760299,0.796809335048161,0.849801536942115,0.546474961725047,3,6,2
"829",3359,"Stade",2006,201887,0.730725,0.76332832942534,0.843375904046455,0.529063115882058,3,6,2
"830",3359,"Stade",2007,201887,0.716142,0.762690973042286,0.835762257865742,0.509050787001534,4,7,2
"831",3359,"Stade",2008,201887,0.672201,0.723075563403275,0.820307616677768,0.478956832290294,3,6,2
"832",3359,"Stade",2009,201887,0.666133,0.714499605569872,0.815776078291322,0.480303725425958,3,6,2
"833",3359,"Stade",2010,201887,0.642917,0.678600963886967,0.819271788972335,0.467711150921429,3,6,2
"834",3359,"Stade",2011,201887,0.616434,0.669814788502221,0.807894911116017,0.436547248785069,3,6,2
"835",3359,"Stade",2012,201887,0.597536,0.65123124287875,0.795743468165546,0.430654260517974,3,6,2
"836",3359,"Stade",2013,201887,0.587692,0.645942338639259,0.787496009578999,0.425110615803654,3,6,2
"837",3359,"Stade",2014,201887,0.556876,0.623642942615033,0.779358068504624,0.395822803140955,3,5,2
"838",3359,"Stade",2015,201887,0.545154,0.622371362855323,0.77274775494671,0.380986528682002,3,6,2
"839",3359,"Stade",2016,201887,0.549542,0.648288854670925,0.769391040780658,0.366929112445842,4,7,2
"840",3359,"Stade",2017,201887,0.511435,0.612908625725554,0.757286520458445,0.340557863533094,3,6,2
"841",3360,"Uelzen",1998,92744,0.899458,0.860702184826604,0.921270660167179,0.680823585082096,5,9,3
"842",3360,"Uelzen",1999,92744,0.876758,0.836971874086012,0.916159355331542,0.665669037020374,4,8,2
"843",3360,"Uelzen",2000,92744,0.885866,0.907887408733141,0.904854399427672,0.623710562691761,5,9,3
"844",3360,"Uelzen",2001,92744,0.832544,0.833647344957402,0.890234389659544,0.609226609906871,4,8,2
"845",3360,"Uelzen",2002,92744,0.823091,0.812162896441373,0.891123085639025,0.611500353289925,4,8,2
"846",3360,"Uelzen",2003,92744,0.846439,0.835641609471194,0.890718528759767,0.633677692530991,5,9,3
"847",3360,"Uelzen",2004,92744,0.826486,0.804840495228677,0.886302790688261,0.630223020294475,5,9,3
"848",3360,"Uelzen",2005,92744,0.852451,0.826274251614278,0.890507996271729,0.654907522199331,5,9,3
"849",3360,"Uelzen",2006,92744,0.823127,0.790710867543717,0.884942486496707,0.63920293161619,5,9,3
"850",3360,"Uelzen",2007,92744,0.781551,0.743568787346059,0.881576614854578,0.609130885071266,5,9,3
"851",3360,"Uelzen",2008,92744,0.758826,0.751140262111467,0.864190109351664,0.574900779942258,5,9,3
"852",3360,"Uelzen",2009,92744,0.738947,0.725384449339398,0.858583129540534,0.56773661551918,5,9,3
"853",3360,"Uelzen",2010,92744,0.715294,0.692929117282956,0.860479571930904,0.55245148351187,5,9,3
"854",3360,"Uelzen",2011,92744,0.690683,0.678832164470789,0.852238860384919,0.527090032515529,5,9,3
"855",3360,"Uelzen",2012,92744,0.673618,0.670656276467146,0.845960513623008,0.508470597796641,5,9,3
"856",3360,"Uelzen",2013,92744,0.649014,0.650408328299123,0.837270696841861,0.489721418960898,5,9,3
"857",3360,"Uelzen",2014,92744,0.635194,0.644278636475647,0.834257253481071,0.472080096873878,5,9,3
"858",3360,"Uelzen",2015,92744,0.612,0.624669583462431,0.831237107601839,0.449754809327486,4,8,2
"859",3360,"Uelzen",2016,92744,0.605097,0.632452909140542,0.826916760814163,0.432914366777425,5,9,3
"860",3360,"Uelzen",2017,92744,0.589694,0.641382440151004,0.814482457385221,0.406565299142001,5,9,3
"861",3361,"Verden",1998,136590,0.832134,0.872632570780359,0.876684184017965,0.582997113498475,3,6,2
"862",3361,"Verden",1999,136590,0.808664,0.865520179289115,0.868639188381859,0.552665549759131,3,6,2
