Gemeinden (2019) Kennziffer;Gemeinden (2019) Name;Gemeindeverbände (2019) Kennziffer;Gemeindeverbände (2019) Name
9678452;Geiersberg;9678452;Geiersberg
9678453;Hundelshausen;9678453;Hundelshausen
9678454;Nonnenkloster;9678454;Nonnenkloster
9678455;Stollbergerforst;9678455;Stollbergerforst
9678456;Vollburg;9678456;Vollburg
9678457;Wustvieler Forst;9678457;Wustvieler Forst
9679114;Aub, Stadt;9679944;Aub (VGem)
9679117;Bergtheim;9679945;Bergtheim (VGem)
9679118;Bieberehren;9679954;Röttingen (VGem)
9679122;Bütthard, Markt;9679948;Giebelstadt (VGem)
9679124;Eibelstadt, Stadt;9679946;Eibelstadt (VGem)
9679126;Eisingen;9679126;Eisingen
9679128;Erlabrunn;9679952;Margetshöchheim (VGem)
9679130;Estenfeld;9679947;Estenfeld (VGem)
9679131;Frickenhausen a.Main, Markt;9679946;Eibelstadt (VGem)
9679134;Gaukönigshofen;9679134;Gaukönigshofen
9679135;Gelchsheim, Markt;9679944;Aub (VGem)
9679136;Gerbrunn;9679136;Gerbrunn
9679137;Geroldshausen;9679950;Kirchheim (VGem)
9679138;Giebelstadt, Markt;9679948;Giebelstadt (VGem)
9679141;Greußenheim;9679955;Hettstadt (VGem)
9679142;Güntersleben;9679142;Güntersleben
9679143;Hausen b.Würzburg;9679143;Hausen b.Würzburg
9679144;Helmstadt, Markt;9679949;Helmstadt (VGem)
9679146;Hettstadt;9679955;Hettstadt (VGem)
9679147;Höchberg, Markt;9679147;Höchberg, Markt
9679149;Holzkirchen;9679949;Helmstadt (VGem)
9679153;Kirchheim;9679950;Kirchheim (VGem)
9679154;Kist;9679951;Kist (VGem)
9679155;Kleinrinderfeld;9679155;Kleinrinderfeld
9679156;Kürnach;9679156;Kürnach
9679161;Margetshöchheim;9679952;Margetshöchheim (VGem)
9679164;Neubrunn, Markt;9679164;Neubrunn, Markt
9679165;Altertheim;9679951;Kist (VGem)
9679167;Eisenheim, Markt;9679947;Estenfeld (VGem)
9679169;Oberpleichfeld;9679945;Bergtheim (VGem)
9679170;Ochsenfurt, Stadt;9679170;Ochsenfurt, Stadt
9679174;Prosselsheim;9679947;Estenfeld (VGem)
9679175;Randersacker, Markt;9679175;Randersacker, Markt
9679176;Reichenberg, Markt;9679176;Reichenberg, Markt
9679177;Remlingen, Markt;9679949;Helmstadt (VGem)
9679179;Riedenheim;9679954;Röttingen (VGem)
9679180;Rimpar, Markt;9679180;Rimpar, Markt
9679182;Röttingen, Stadt;9679954;Röttingen (VGem)
9679185;Rottendorf;9679185;Rottendorf
9679187;Sommerhausen, Markt;9679946;Eibelstadt (VGem)
9679188;Sonderhofen;9679944;Aub (VGem)
9679192;Tauberrettersheim;9679954;Röttingen (VGem)
9679193;Theilheim;9679193;Theilheim
9679194;Thüngersheim;9679194;Thüngersheim
9679196;Uettingen;9679949;Helmstadt (VGem)
9679200;Leinach;9679200;Leinach
9679201;Unterpleichfeld;9679201;Unterpleichfeld
9679202;Veitshöchheim;9679202;Veitshöchheim
9679204;Waldbrunn;9679204;Waldbrunn
9679205;Waldbüttelbrunn;9679205;Waldbüttelbrunn
9679206;Winterhausen, Markt;9679946;Eibelstadt (VGem)
9679209;Zell a.Main, Markt;9679209;Zell a.Main, Markt
9679451;Gramschatzer Wald;9679451;Gramschatzer Wald
9679452;Guttenberger Wald;9679452;Guttenberger Wald
9679453;Irtenberger Wald;9679453;Irtenberger Wald
9761000;Augsburg;9761000;Augsburg
9762000;Kaufbeuren;9762000;Kaufbeuren
9763000;Kempten (Allgäu);9763000;Kempten (Allgäu)
9764000;Memmingen;9764000;Memmingen
9771111;Adelzhausen;9771904;Dasing (VGem)
9771112;Affing;9771112;Affing
9771113;Aichach, Stadt;9771113;Aichach, Stadt
9771114;Aindling, Markt;9771901;Aindling (VGem)
9771122;Dasing;9771904;Dasing (VGem)
9771129;Eurasburg;9771904;Dasing (VGem)
9771130;Friedberg, Stadt;9771130;Friedberg, Stadt
9771140;Hollenbach;9771140;Hollenbach
9771141;Inchenhofen, Markt;9771141;Inchenhofen, Markt
9771142;Kissing;9771142;Kissing
9771144;Kühbach, Markt;9771903;Kühbach (VGem)
9771145;Merching;9771145;Merching
9771146;Mering, Markt;9771905;Mering (VGem)
9771149;Obergriesbach;9771904;Dasing (VGem)
9771155;Petersdorf;9771901;Aindling (VGem)
9771156;Pöttmes, Markt;9771971;Pöttmes (VGem)
9771158;Rehling;9771158;Rehling
9771160;Ried;9771160;Ried
9771162;Schiltberg;9771903;Kühbach (VGem)
9771163;Schmiechen;9771905;Mering (VGem)
9771165;Sielenbach;9771904;Dasing (VGem)
9771168;Steindorf;9771905;Mering (VGem)
9771169;Todtenweis;9771901;Aindling (VGem)
9771176;Baar (Schwaben);9771971;Pöttmes (VGem)
9772111;Adelsried;9772111;Adelsried
9772114;Allmannshofen;9772906;Nordendorf (VGem)
9772115;Altenmünster;9772115;Altenmünster
9772117;Aystetten;9772117;Aystetten
9772121;Biberbach, Markt;9772121;Biberbach, Markt
9772125;Bobingen, Stadt;9772125;Bobingen, Stadt
9772126;Bonstetten;9772907;Welden (VGem)
9772130;Diedorf, Markt;9772130;Diedorf, Markt
9772131;Dinkelscherben, Markt;9772131;Dinkelscherben, Markt
9772134;Ehingen;9772906;Nordendorf (VGem)
9772136;Ellgau;9772906;Nordendorf (VGem)
9772137;Emersacker;9772907;Welden (VGem)
9772141;Fischach, Markt;9772141;Fischach, Markt
9772145;Gablingen;9772145;Gablingen
9772147;Gersthofen, Stadt;9772147;Gersthofen, Stadt
9772148;Gessertshausen;9772908;Gessertshausen (VGem)
9772149;Graben;9772149;Graben
9772151;Großaitingen;9772910;Großaitingen (VGem)
9772156;Heretsried;9772907;Welden (VGem)
9772157;Hiltenfingen;9772912;Langerringen (VGem)
9772159;Horgau;9772159;Horgau
9772160;Kleinaitingen;9772910;Großaitingen (VGem)
9772162;Klosterlechfeld;9772911;Lechfeld (VGem)
9772163;Königsbrunn, Stadt;9772163;Königsbrunn, Stadt
9772166;Kühlenthal;9772906;Nordendorf (VGem)
9772167;Kutzenhausen;9772167;Kutzenhausen
9772168;Langenneufnach;9772909;Stauden (VGem)
9772170;Langerringen;9772912;Langerringen (VGem)
9772171;Langweid a.Lech;9772171;Langweid a.Lech
9772177;Meitingen, Markt;9772177;Meitingen, Markt
9772178;Mickhausen;9772909;Stauden (VGem)
9772179;Mittelneufnach;9772909;Stauden (VGem)
9772184;Neusäß, Stadt;9772184;Neusäß, Stadt
9772185;Nordendorf;9772906;Nordendorf (VGem)
9772186;Oberottmarshausen;9772910;Großaitingen (VGem)
9772197;Scherstetten;9772909;Stauden (VGem)
9772200;Schwabmünchen, Stadt;9772200;Schwabmünchen, Stadt
9772202;Stadtbergen, Stadt;9772202;Stadtbergen, Stadt
9772207;Thierhaupten, Markt;9772207;Thierhaupten, Markt
9772209;Untermeitingen;9772911;Lechfeld (VGem)
9772211;Ustersbach;9772908;Gessertshausen (VGem)
9772214;Walkertshofen;9772909;Stauden (VGem)
9772215;Wehringen;9772215;Wehringen
9772216;Welden, Markt;9772907;Welden (VGem)
9772217;Westendorf;9772906;Nordendorf (VGem)
9772223;Zusmarshausen, Markt;9772223;Zusmarshausen, Markt
9772451;Schmellerforst;9772451;Schmellerforst
9773111;Aislingen, Markt;9773919;Holzheim (VGem)
9773112;Bachhagel;9773914;Syrgenstein (VGem)
9773113;Bächingen a.d.Brenz;9773913;Gundelfingen a.d.Donau (VGem)
9773116;Binswangen;9773918;Wertingen (VGem)
9773117;Bissingen, Markt;9773117;Bissingen, Markt
9773119;Blindheim;9773916;Höchstädt a.d.Donau (VGem)
9773122;Buttenwiesen;9773122;Buttenwiesen
9773125;Dillingen a.d.Donau, GKSt;9773125;Dillingen a.d.Donau, GKSt
9773133;Glött;9773919;Holzheim (VGem)
9773136;Gundelfingen a.d.Donau, Stadt;9773913;Gundelfingen a.d.Donau (VGem)
9773137;Haunsheim;9773913;Gundelfingen a.d.Donau (VGem)
9773139;Höchstädt a.d.Donau, Stadt;9773916;Höchstädt a.d.Donau (VGem)
9773140;Holzheim;9773919;Holzheim (VGem)
9773143;Laugna;9773918;Wertingen (VGem)
9773144;Lauingen (Donau), Stadt;9773144;Lauingen (Donau), Stadt
9773146;Lutzingen;9773916;Höchstädt a.d.Donau (VGem)
9773147;Mödingen;9773915;Wittislingen (VGem)
9773150;Finningen;9773916;Höchstädt a.d.Donau (VGem)
9773153;Medlingen;9773913;Gundelfingen a.d.Donau (VGem)
9773164;Schwenningen;9773916;Höchstädt a.d.Donau (VGem)
9773170;Syrgenstein;9773914;Syrgenstein (VGem)
9773179;Villenbach;9773918;Wertingen (VGem)
9773182;Wertingen, Stadt;9773918;Wertingen (VGem)
9773183;Wittislingen, Markt;9773915;Wittislingen (VGem)
9773186;Ziertheim;9773915;Wittislingen (VGem)
9773187;Zöschingen;9773914;Syrgenstein (VGem)
9773188;Zusamaltheim;9773918;Wertingen (VGem)
9774111;Aletshausen;9774931;Krumbach (Schwaben) (VGem)
9774115;Balzhausen;9774932;Thannhausen (VGem)
9774116;Ursberg;9774116;Ursberg
9774117;Breitenthal;9774931;Krumbach (Schwaben) (VGem)
9774118;Bubesheim;9774929;Kötz (VGem)
9774119;Bibertal;9774119;Bibertal
9774121;Burgau, Stadt;9774121;Burgau, Stadt
9774122;Burtenbach, Markt;9774122;Burtenbach, Markt
9774124;Deisenhausen;9774931;Krumbach (Schwaben) (VGem)
9774127;Dürrlauingen;9774928;Haldenwang (VGem)
9774129;Ebershausen;9774931;Krumbach (Schwaben) (VGem)
9774133;Ellzee;9774930;Ichenhausen (VGem)
9774135;Günzburg, GKSt;9774135;Günzburg, GKSt
9774136;Gundremmingen;9774927;Offingen (VGem)
9774140;Haldenwang;9774928;Haldenwang (VGem)
9774143;Ichenhausen, Stadt;9774930;Ichenhausen (VGem)
9774144;Jettingen-Scheppach, Markt;9774144;Jettingen-Scheppach, Markt
9774145;Kammeltal;9774145;Kammeltal
9774148;Kötz;9774929;Kötz (VGem)
9774150;Krumbach (Schwaben), Stadt;9774150;Krumbach (Schwaben), Stadt
9774151;Landensberg;9774928;Haldenwang (VGem)
9774155;Leipheim, Stadt;9774155;Leipheim, Stadt
9774160;Münsterhausen, Markt;9774932;Thannhausen (VGem)
9774162;Neuburg a.d.Kammel, Markt;9774162;Neuburg a.d.Kammel, Markt
9774166;Aichen;9774933;Ziemetshausen (VGem)
9774171;Offingen, Markt;9774927;Offingen (VGem)
9774174;Rettenbach;9774927;Offingen (VGem)
9774178;Röfingen;9774928;Haldenwang (VGem)
9774185;Thannhausen, Stadt;9774932;Thannhausen (VGem)
9774189;Wiesenbach;9774931;Krumbach (Schwaben) (VGem)
9774191;Waldstetten, Markt;9774930;Ichenhausen (VGem)
9774192;Waltenhausen;9774931;Krumbach (Schwaben) (VGem)
9774196;Winterbach;9774928;Haldenwang (VGem)
9774198;Ziemetshausen, Markt;9774933;Ziemetshausen (VGem)
9774451;Ebershauser-Nattenhauser Wald;9774451;Ebershauser-Nattenhauser Wald
9774452;Winzerwald;9774452;Winzerwald
9775111;Altenstadt, Markt;9775940;Altenstadt (VGem)
9775115;Bellenberg;9775115;Bellenberg
9775118;Buch, Markt;9775941;Buch (VGem)
9775126;Holzheim;9775939;Pfaffenhofen a.d.Roth (VGem)
9775129;Illertissen, Stadt;9775129;Illertissen, Stadt
9775132;Kellmünz a.d.Iller, Markt;9775940;Altenstadt (VGem)
9775134;Nersingen;9775134;Nersingen
9775135;Neu-Ulm, GKSt;9775135;Neu-Ulm, GKSt
9775139;Elchingen;9775139;Elchingen
9775141;Oberroth;9775941;Buch (VGem)
9775142;Osterberg;9775940;Altenstadt (VGem)
9775143;Pfaffenhofen a.d.Roth, Markt;9775939;Pfaffenhofen a.d.Roth (VGem)
9775149;Roggenburg;9775149;Roggenburg
9775152;Senden, Stadt;9775152;Senden, Stadt
9775161;Unterroth;9775941;Buch (VGem)
9775162;Vöhringen, Stadt;9775162;Vöhringen, Stadt
9775164;Weißenhorn, Stadt;9775164;Weißenhorn, Stadt
9775451;Auwald;9775451;Auwald
9775452;Oberroggenburger Wald;9775452;Oberroggenburger Wald
9775454;Stoffenrieder Forst;9775454;Stoffenrieder Forst
9775455;Unterroggenburger Wald;9775455;Unterroggenburger Wald
9776111;Bodolz;9776111;Bodolz
9776112;Gestratz;9776937;Argental (VGem)
9776113;Grünenbach;9776937;Argental (VGem)
9776114;Heimenkirch, Markt;9776114;Heimenkirch, Markt
9776115;Hergensweiler;9776935;Sigmarszell (VGem)
9776116;Lindau (Bodensee), GKSt;9776116;Lindau (Bodensee), GKSt
9776117;Lindenberg i.Allgäu, Stadt;9776117;Lindenberg i.Allgäu, Stadt
9776118;Maierhöfen;9776937;Argental (VGem)
9776120;Nonnenhorn;9776120;Nonnenhorn
9776121;Oberreute;9776938;Stiefenhofen (VGem)
9776122;Opfenbach;9776122;Opfenbach
9776124;Röthenbach (Allgäu);9776937;Argental (VGem)
9776125;Scheidegg, Markt;9776125;Scheidegg, Markt
9776126;Sigmarszell;9776935;Sigmarszell (VGem)
9776127;Stiefenhofen;9776938;Stiefenhofen (VGem)
9776128;Wasserburg (Bodensee);9776128;Wasserburg (Bodensee)
9776129;Weiler-Simmerberg, Markt;9776129;Weiler-Simmerberg, Markt
9776130;Weißensberg;9776935;Sigmarszell (VGem)
9776131;Hergatz;9776131;Hergatz
9777111;Aitrang;9777952;Biessenhofen (VGem)
9777112;Biessenhofen;9777952;Biessenhofen (VGem)
9777114;Baisweil;9777953;Eggenthal (VGem)
9777118;Bidingen;9777952;Biessenhofen (VGem)
9777121;Buchloe, Stadt;9777948;Buchloe (VGem)
9777124;Eggenthal;9777953;Eggenthal (VGem)
9777125;Eisenberg;9777956;Seeg (VGem)
9777128;Friesenried;9777953;Eggenthal (VGem)
9777129;Füssen, Stadt;9777129;Füssen, Stadt
9777130;Germaringen;9777130;Germaringen
9777131;Görisried;9777955;Unterthingau (VGem)
9777135;Hopferau;9777956;Seeg (VGem)
9777138;Günzach;9777954;Obergünzburg (VGem)
9777139;Irsee, Markt;9777949;Pforzen (VGem)
9777140;Jengen;9777948;Buchloe (VGem)
9777141;Kaltental, Markt;9777951;Westendorf (VGem)
9777144;Kraftisried;9777955;Unterthingau (VGem)
9777145;Lamerdingen;9777948;Buchloe (VGem)
9777147;Lechbruck am See;9777147;Lechbruck am See
9777149;Lengenwang;9777956;Seeg (VGem)
9777151;Marktoberdorf, Stadt;9777151;Marktoberdorf, Stadt
9777152;Mauerstetten;9777152;Mauerstetten
9777153;Nesselwang, Markt;9777153;Nesselwang, Markt
9777154;Obergünzburg, Markt;9777954;Obergünzburg (VGem)
9777155;Oberostendorf;9777951;Westendorf (VGem)
9777157;Osterzell;9777951;Westendorf (VGem)
9777158;Pforzen;9777949;Pforzen (VGem)
9777159;Pfronten;9777159;Pfronten
9777163;Rieden am Forggensee;9777970;Roßhaupten (VGem)
9777164;Rieden;9777949;Pforzen (VGem)
9777165;Ronsberg, Markt;9777165;Ronsberg, Markt
9777166;Roßhaupten;9777970;Roßhaupten (VGem)
9777167;Ruderatshofen;9777952;Biessenhofen (VGem)
9777168;Rückholz;9777956;Seeg (VGem)
9777169;Schwangau;9777169;Schwangau
9777170;Seeg;9777956;Seeg (VGem)
9777171;Stötten a.Auerberg;9777972;Stötten a.Auerberg (VGem)
9777172;Stöttwang;9777951;Westendorf (VGem)
9777173;Halblech;9777173;Halblech
9777175;Unterthingau, Markt;9777955;Unterthingau (VGem)
9777176;Untrasried;9777954;Obergünzburg (VGem)
9777177;Waal, Markt;9777948;Buchloe (VGem)
9777179;Wald;9777956;Seeg (VGem)
9777182;Westendorf;9777951;Westendorf (VGem)
9777183;Rettenbach a.Auerberg;9777972;Stötten a.Auerberg (VGem)
9778111;Amberg;9778964;Türkheim (VGem)
9778113;Apfeltrach;9778966;Dirlewang (VGem)
9778115;Babenhausen, Markt;9778958;Babenhausen (VGem)
9778116;Bad Wörishofen, Stadt;9778116;Bad Wörishofen, Stadt
9778118;Benningen;9778965;Memmingerberg (VGem)
9778119;Böhen;9778957;Ottobeuren (VGem)
9778120;Boos;9778961;Boos (VGem)
9778121;Breitenbrunn;9778959;Pfaffenhausen (VGem)
9778123;Buxheim;9778123;Buxheim
9778127;Dirlewang, Markt;9778966;Dirlewang (VGem)
9778130;Egg a.d.Günz;9778958;Babenhausen (VGem)
9778134;Eppishausen;9778960;Kirchheim i.Schw. (VGem)
9778136;Erkheim, Markt;9778962;Erkheim (VGem)
9778137;Ettringen;9778137;Ettringen
9778139;Fellheim;9778961;Boos (VGem)
9778144;Bad Grönenbach, Markt;9778968;Bad Grönenbach (VGem)
9778149;Hawangen;9778957;Ottobeuren (VGem)
9778150;Heimertingen;9778961;Boos (VGem)
9778151;Holzgünz;9778965;Memmingerberg (VGem)
9778157;Kirchhaslach;9778958;Babenhausen (VGem)
9778158;Kirchheim i.Schw., Markt;9778960;Kirchheim i.Schw. (VGem)
9778161;Kronburg;9778967;Illerwinkel (VGem)
9778162;Lachen;9778965;Memmingerberg (VGem)
9778163;Lauben;9778962;Erkheim (VGem)
9778164;Lautrach;9778967;Illerwinkel (VGem)
9778165;Legau, Markt;9778967;Illerwinkel (VGem)
9778168;Markt Rettenbach, Markt;9778168;Markt Rettenbach, Markt
9778169;Markt Wald, Markt;9778169;Markt Wald, Markt
9778171;Memmingerberg;9778965;Memmingerberg (VGem)
9778173;Mindelheim, Stadt;9778173;Mindelheim, Stadt
9778177;Niederrieden;9778961;Boos (VGem)
9778180;Kammlach;9778962;Erkheim (VGem)
9778183;Oberrieden;9778959;Pfaffenhausen (VGem)
9778184;Oberschönegg;9778958;Babenhausen (VGem)
9778186;Ottobeuren, Markt;9778957;Ottobeuren (VGem)
9778187;Pfaffenhausen, Markt;9778959;Pfaffenhausen (VGem)
9778188;Pleß;9778961;Boos (VGem)
9778190;Salgen;9778959;Pfaffenhausen (VGem)
9778196;Sontheim;9778196;Sontheim
9778199;Stetten;9778966;Dirlewang (VGem)
9778202;Trunkelsberg;9778965;Memmingerberg (VGem)
9778203;Türkheim, Markt;9778964;Türkheim (VGem)
9778204;Tussenhausen, Markt;9778204;Tussenhausen, Markt
9778205;Ungerhausen;9778965;Memmingerberg (VGem)
9778207;Unteregg;9778966;Dirlewang (VGem)
9778209;Rammingen;9778964;Türkheim (VGem)
9778214;Westerheim;9778962;Erkheim (VGem)
9778216;Wiedergeltingen;9778964;Türkheim (VGem)
9778217;Winterrieden;9778958;Babenhausen (VGem)
9778218;Wolfertschwenden;9778968;Bad Grönenbach (VGem)
9778219;Woringen;9778968;Bad Grönenbach (VGem)
9778221;Kettershausen;9778958;Babenhausen (VGem)
9778451;Ungerhauser Wald;9778451;Ungerhauser Wald
9779111;Alerheim;9779922;Ries (VGem)
9779112;Amerdingen;9779922;Ries (VGem)
9779115;Asbach-Bäumenheim;9779115;Asbach-Bäumenheim
9779117;Auhausen;9779921;Oettingen i.Bay. (VGem)
9779126;Buchdorf;9779924;Monheim (VGem)
9779129;Daiting;9779924;Monheim (VGem)
9779130;Deiningen;9779922;Ries (VGem)
9779131;Donauwörth, GKSt;9779131;Donauwörth, GKSt
9779136;Ederheim;9779922;Ries (VGem)
9779138;Ehingen a.Ries;9779921;Oettingen i.Bay. (VGem)
9779146;Forheim;9779922;Ries (VGem)
9779147;Fremdingen;9779147;Fremdingen
9779148;Fünfstetten;9779923;Wemding (VGem)
9779149;Genderkingen;9779925;Rain (VGem)
9779154;Hainsfarth;9779921;Oettingen i.Bay. (VGem)
9779155;Harburg (Schwaben), Stadt;9779155;Harburg (Schwaben), Stadt
9779162;Hohenaltheim;9779922;Ries (VGem)
9779163;Holzheim;9779925;Rain (VGem)
9779167;Huisheim;9779923;Wemding (VGem)
9779169;Kaisheim, Markt;9779169;Kaisheim, Markt
9779176;Maihingen;9779920;Wallerstein (VGem)
9779177;Marktoffingen;9779920;Wallerstein (VGem)
9779178;Marxheim;9779178;Marxheim
9779180;Megesheim;9779921;Oettingen i.Bay. (VGem)
9779181;Mertingen;9779181;Mertingen
9779184;Mönchsdeggingen;9779922;Ries (VGem)
9779185;Möttingen;9779185;Möttingen
9779186;Monheim, Stadt;9779924;Monheim (VGem)
9779187;Münster;9779925;Rain (VGem)
9779188;Munningen;9779921;Oettingen i.Bay. (VGem)
9779192;Niederschönenfeld;9779925;Rain (VGem)
9779194;Nördlingen, GKSt;9779194;Nördlingen, GKSt
9779196;Oberndorf a.Lech;9779196;Oberndorf a.Lech
9779197;Oettingen i.Bay., Stadt;9779921;Oettingen i.Bay. (VGem)
9779198;Otting;9779923;Wemding (VGem)
9779201;Rain, Stadt;9779925;Rain (VGem)
9779203;Reimlingen;9779922;Ries (VGem)
9779206;Rögling;9779924;Monheim (VGem)
9779217;Tagmersheim;9779924;Monheim (VGem)
9779218;Tapfheim;9779218;Tapfheim
9779224;Wallerstein, Markt;9779920;Wallerstein (VGem)
9779226;Wechingen;9779922;Ries (VGem)
9779228;Wemding, Stadt;9779923;Wemding (VGem)
9779231;Wolferstadt;9779923;Wemding (VGem)
9779452;Dornstadt-Linkersbaindt;9779452;Dornstadt-Linkersbaindt
9779453;Esterholz;9779453;Esterholz
9780112;Altusried, Markt;9780112;Altusried, Markt
9780113;Balderschwang;9780942;Hörnergruppe (VGem)
9780114;Betzigau;9780114;Betzigau
9780115;Blaichach;9780115;Blaichach
9780116;Bolsterlang;9780942;Hörnergruppe (VGem)
9780117;Buchenberg, Markt;9780117;Buchenberg, Markt
9780118;Burgberg i.Allgäu;9780118;Burgberg i.Allgäu
9780119;Dietmannsried, Markt;9780119;Dietmannsried, Markt
9780120;Durach;9780120;Durach
9780121;Fischen i.Allgäu;9780942;Hörnergruppe (VGem)
9780122;Haldenwang;9780122;Haldenwang
9780123;Bad Hindelang, Markt;9780123;Bad Hindelang, Markt
9780124;Immenstadt i.Allgäu, Stadt;9780124;Immenstadt i.Allgäu, Stadt
9780125;Lauben;9780125;Lauben
9780127;Missen-Wilhams;9780945;Weitnau (VGem)
9780128;Oy-Mittelberg;9780128;Oy-Mittelberg
9780131;Obermaiselstein;9780942;Hörnergruppe (VGem)
9780132;Oberstaufen, Markt;9780132;Oberstaufen, Markt
9780133;Oberstdorf, Markt;9780133;Oberstdorf, Markt
9780134;Ofterschwang;9780942;Hörnergruppe (VGem)
9780137;Rettenberg;9780137;Rettenberg
9780139;Sonthofen, Stadt;9780139;Sonthofen, Stadt
9780140;Sulzberg, Markt;9780140;Sulzberg, Markt
9780143;Waltenhofen;9780143;Waltenhofen
9780144;Weitnau, Markt;9780945;Weitnau (VGem)
9780145;Wertach, Markt;9780145;Wertach, Markt
9780146;Wiggensbach, Markt;9780146;Wiggensbach, Markt
9780147;Wildpoldsried;9780147;Wildpoldsried
9780451;Kempter Wald;9780451;Kempter Wald
10041100;Saarbrücken, Landeshauptstadt;10041100;Saarbrücken, Landeshauptstadt
10041511;Friedrichsthal, Stadt;10041511;Friedrichsthal, Stadt
10041512;Großrosseln;10041512;Großrosseln
10041513;Heusweiler;10041513;Heusweiler
10041514;Kleinblittersdorf;10041514;Kleinblittersdorf
10041515;Püttlingen, Stadt;10041515;Püttlingen, Stadt
10041516;Quierschied;10041516;Quierschied
10041517;Riegelsberg;10041517;Riegelsberg
10041518;Sulzbach/ Saar, Stadt;10041518;Sulzbach/ Saar, Stadt
10041519;Völklingen, Stadt;10041519;Völklingen, Stadt
10042111;Beckingen;10042111;Beckingen
10042112;Losheim am See;10042112;Losheim am See
10042113;Merzig, Kreisstadt;10042113;Merzig, Kreisstadt
10042114;Mettlach;10042114;Mettlach
10042115;Perl;10042115;Perl
10042116;Wadern, Stadt;10042116;Wadern, Stadt
10042117;Weiskirchen;10042117;Weiskirchen
10043111;Eppelborn;10043111;Eppelborn
10043112;Illingen;10043112;Illingen
10043113;Merchweiler;10043113;Merchweiler
10043114;Neunkirchen, Kreisstadt;10043114;Neunkirchen, Kreisstadt
10043115;Ottweiler, Stadt;10043115;Ottweiler, Stadt
10043116;Schiffweiler;10043116;Schiffweiler
10043117;Spiesen-Elversberg;10043117;Spiesen-Elversberg
10044111;Dillingen/ Saar, Stadt;10044111;Dillingen/ Saar, Stadt
10044112;Lebach, Stadt;10044112;Lebach, Stadt
10044113;Nalbach;10044113;Nalbach
10044114;Rehlingen-Siersburg;10044114;Rehlingen-Siersburg
10044115;Saarlouis, Kreisstadt;10044115;Saarlouis, Kreisstadt
10044116;Saarwellingen;10044116;Saarwellingen
10044117;Schmelz;10044117;Schmelz
10044118;Schwalbach;10044118;Schwalbach
10044119;Überherrn;10044119;Überherrn
10044120;Wadgassen;10044120;Wadgassen
10044121;Wallerfangen;10044121;Wallerfangen
10044122;Bous;10044122;Bous
10044123;Ensdorf;10044123;Ensdorf
10045111;Bexbach, Stadt;10045111;Bexbach, Stadt
10045112;Blieskastel, Stadt;10045112;Blieskastel, Stadt
10045113;Gersheim;10045113;Gersheim
10045114;Homburg, Kreisstadt;10045114;Homburg, Kreisstadt
10045115;Kirkel;10045115;Kirkel
10045116;Mandelbachtal;10045116;Mandelbachtal
10045117;St. Ingbert, Stadt;10045117;St. Ingbert, Stadt
10046111;Freisen;10046111;Freisen
10046112;Marpingen;10046112;Marpingen
10046113;Namborn;10046113;Namborn
10046114;Nohfelden;10046114;Nohfelden
10046115;Nonnweiler;10046115;Nonnweiler
10046116;Oberthal;10046116;Oberthal
10046117;St. Wendel, Kreisstadt;10046117;St. Wendel, Kreisstadt
10046118;Tholey;10046118;Tholey
11000000;Berlin, Stadt;11000000;Berlin, Stadt
12051000;Brandenburg an der Havel, Stadt;12051000;Brandenburg an der Havel, Stadt
12052000;Cottbus, Stadt;12052000;Cottbus, Stadt
12053000;Frankfurt (Oder), Stadt;12053000;Frankfurt (Oder), Stadt
12054000;Potsdam, Stadt;12054000;Potsdam, Stadt
12060005;Ahrensfelde;12060005;Ahrensfelde
12060012;Althüttendorf;12060906;Joachimsthal (Schorfheide)
12060020;Bernau bei Berlin, Stadt;12060020;Bernau bei Berlin, Stadt
12060024;Biesenthal, Stadt;12060903;Biesenthal-Barnim
12060034;Breydin;12060903;Biesenthal-Barnim
12060036;Britz;12060911;Britz-Chorin-Oderberg
12060045;Chorin;12060911;Britz-Chorin-Oderberg
12060052;Eberswalde, Stadt;12060052;Eberswalde, Stadt
12060068;Friedrichswalde;12060906;Joachimsthal (Schorfheide)
12060092;Hohenfinow;12060911;Britz-Chorin-Oderberg
12060100;Joachimsthal, Stadt;12060906;Joachimsthal (Schorfheide)
12060128;Liepe;12060911;Britz-Chorin-Oderberg
12060149;Lunow-Stolzenhagen;12060911;Britz-Chorin-Oderberg
12060154;Marienwerder;12060903;Biesenthal-Barnim
12060161;Melchow;12060903;Biesenthal-Barnim
12060172;Niederfinow;12060911;Britz-Chorin-Oderberg
12060176;Oderberg, Stadt;12060911;Britz-Chorin-Oderberg
12060181;Panketal;12060181;Panketal
12060185;Parsteinsee;12060911;Britz-Chorin-Oderberg
12060192;Rüdnitz;12060903;Biesenthal-Barnim
12060198;Schorfheide;12060198;Schorfheide
12060250;Sydower Fließ;12060903;Biesenthal-Barnim
12060269;Wandlitz;12060269;Wandlitz
12060280;Werneuchen, Stadt;12060280;Werneuchen, Stadt
12060296;Ziethen;12060906;Joachimsthal (Schorfheide)
12061005;Alt Zauche-Wußwerk;12061913;Lieberose/Oberspreewald
12061017;Bersteland;12061914;Unterspreewald
12061020;Bestensee;12061020;Bestensee
12061061;Byhleguhre-Byhlen;12061913;Lieberose/Oberspreewald
12061097;Drahnsdorf;12061914;Unterspreewald
12061112;Eichwalde;12061112;Eichwalde
