"Gemeinden (2020) Kennziffer";"Gemeinden (2020) Name";"Gemeindeverbände (2020) Kennziffer";"Gemeindeverbände (2020) Name"
"03351006";"Celle, Stadt";"03351006";"Celle, Stadt"
"03351007";"Eicklingen";"03351902";"Flotwedel"
"03351008";"Eldingen";"03351903";"Lachendorf"
"03351010";"Faßberg";"03351010";"Faßberg"
"03351012";"Hambühren";"03351012";"Hambühren"
"03351015";"Hohne";"03351903";"Lachendorf"
"03351016";"Lachendorf";"03351903";"Lachendorf"
"03351017";"Langlingen";"03351902";"Flotwedel"
"03351018";"Nienhagen";"03351904";"Wathlingen"
"03351021";"Wathlingen";"03351904";"Wathlingen"
"03351022";"Wienhausen, Klostergemeinde";"03351902";"Flotwedel"
"03351023";"Wietze";"03351023";"Wietze"
"03351024";"Winsen (Aller)";"03351024";"Winsen (Aller)"
"03351025";"Eschede";"03351025";"Eschede"
"03351026";"Südheide";"03351026";"Südheide"
"03351501";"Lohheide, gemfr. Bezirk";"03351501";"Lohheide, gemfr. Bezirk"
"03352002";"Armstorf";"03352904";"Börde Lamstedt"
"03352004";"Belum";"03352911";"Land Hadeln"
"03352008";"Bülkau";"03352911";"Land Hadeln"
"03352011";"Cuxhaven, Stadt";"03352011";"Cuxhaven, Stadt"
"03352020";"Hechthausen";"03352907";"Hemmoor"
"03352022";"Hemmoor, Stadt";"03352907";"Hemmoor"
"03352024";"Hollnseth";"03352904";"Börde Lamstedt"
"03352025";"Ihlienworth";"03352911";"Land Hadeln"
"03352029";"Lamstedt";"03352904";"Börde Lamstedt"
"03352032";"Loxstedt";"03352032";"Loxstedt"
"03352036";"Mittelstenahe";"03352904";"Börde Lamstedt"
"03352038";"Neuenkirchen";"03352911";"Land Hadeln"
"03352039";"Neuhaus (Oste), Flecken";"03352911";"Land Hadeln"
"03352041";"Nordleda";"03352911";"Land Hadeln"
"03352042";"Oberndorf";"03352911";"Land Hadeln"
"03352043";"Odisheim";"03352911";"Land Hadeln"
"03352044";"Osten";"03352907";"Hemmoor"
"03352045";"Osterbruch";"03352911";"Land Hadeln"
"03352046";"Otterndorf, Stadt";"03352911";"Land Hadeln"
"03352050";"Schiffdorf";"03352050";"Schiffdorf"
"03352051";"Steinau";"03352911";"Land Hadeln"
"03352052";"Stinstedt";"03352904";"Börde Lamstedt"
"03352055";"Wanna";"03352911";"Land Hadeln"
"03352056";"Wingst";"03352911";"Land Hadeln"
"03352059";"Beverstedt";"03352059";"Beverstedt"
"03352060";"Hagen im Bremischen";"03352060";"Hagen im Bremischen"
"03352061";"Wurster Nordseeküste";"03352061";"Wurster Nordseeküste"
"03352062";"Geestland, Stadt";"03352062";"Geestland, Stadt"
"03352063";"Cadenberge";"03352911";"Land Hadeln"
"03353001";"Appel";"03353903";"Hollenstedt"
"03353002";"Asendorf";"03353902";"Hanstedt"
"03353003";"Bendestorf";"03353904";"Jesteburg"
"03353004";"Brackel";"03353902";"Hanstedt"
"03353005";"Buchholz in der Nordheide, Stadt";"03353005";"Buchholz in der Nordheide, Stadt"
"03353006";"Dohren";"03353906";"Tostedt"
"03353007";"Drage";"03353901";"Elbmarsch"
"03353008";"Drestedt";"03353903";"Hollenstedt"
"03353009";"Egestorf";"03353902";"Hanstedt"
"03353010";"Eyendorf";"03353905";"Salzhausen"
"03353011";"Garlstorf";"03353905";"Salzhausen"
"03353012";"Garstedt";"03353905";"Salzhausen"
"03353013";"Gödenstorf";"03353905";"Salzhausen"
"03353014";"Halvesbostel";"03353903";"Hollenstedt"
"03353015";"Handeloh";"03353906";"Tostedt"
"03353016";"Hanstedt";"03353902";"Hanstedt"
"03353017";"Harmstorf";"03353904";"Jesteburg"
"03353018";"Heidenau";"03353906";"Tostedt"
"03353019";"Hollenstedt";"03353903";"Hollenstedt"
"03353020";"Jesteburg";"03353904";"Jesteburg"
"03353021";"Kakenstorf";"03353906";"Tostedt"
"03353022";"Königsmoor";"03353906";"Tostedt"
"03353023";"Marschacht";"03353901";"Elbmarsch"
"03353024";"Marxen";"03353902";"Hanstedt"
"03353025";"Moisburg";"03353903";"Hollenstedt"
"03353026";"Neu Wulmstorf";"03353026";"Neu Wulmstorf"
"03353027";"Otter";"03353906";"Tostedt"
"03353028";"Regesbostel";"03353903";"Hollenstedt"
"03353029";"Rosengarten";"03353029";"Rosengarten"
"03353030";"Salzhausen";"03353905";"Salzhausen"
"03353031";"Seevetal";"03353031";"Seevetal"
"03353032";"Stelle";"03353032";"Stelle"
"03353033";"Tespe";"03353901";"Elbmarsch"
"03353034";"Toppenstedt";"03353905";"Salzhausen"
"03353035";"Tostedt";"03353906";"Tostedt"
"03353036";"Undeloh";"03353902";"Hanstedt"
"03353037";"Vierhöfen";"03353905";"Salzhausen"
"03353038";"Welle";"03353906";"Tostedt"
"03353039";"Wenzendorf";"03353903";"Hollenstedt"
"03353040";"Winsen (Luhe), Stadt";"03353040";"Winsen (Luhe), Stadt"
"03353041";"Wistedt";"03353906";"Tostedt"
"03353042";"Wulfsen";"03353905";"Salzhausen"
"03354001";"Bergen an der Dumme, Flecken";"03354907";"Lüchow (Wendland)"
"03354002";"Clenze, Flecken";"03354907";"Lüchow (Wendland)"
"03354003";"Damnatz";"03354906";"Elbtalaue"
"03354004";"Dannenberg (Elbe), Stadt";"03354906";"Elbtalaue"
"03354005";"Gartow, Flecken";"03354903";"Gartow"
"03354006";"Göhrde";"03354906";"Elbtalaue"
"03354007";"Gorleben";"03354903";"Gartow"
"03354008";"Gusborn";"03354906";"Elbtalaue"
"03354009";"Hitzacker (Elbe), Stadt";"03354906";"Elbtalaue"
"03354010";"Höhbeck";"03354903";"Gartow"
"03354011";"Jameln";"03354906";"Elbtalaue"
"03354012";"Karwitz";"03354906";"Elbtalaue"
"03354013";"Küsten";"03354907";"Lüchow (Wendland)"
"03354014";"Langendorf";"03354906";"Elbtalaue"
"03354015";"Lemgow";"03354907";"Lüchow (Wendland)"
"03354016";"Luckau (Wendland)";"03354907";"Lüchow (Wendland)"
"03354017";"Lübbow";"03354907";"Lüchow (Wendland)"
"03354018";"Lüchow (Wendland), Stadt";"03354907";"Lüchow (Wendland)"
"03354019";"Neu Darchau";"03354906";"Elbtalaue"
"03354020";"Prezelle";"03354903";"Gartow"
"03354021";"Schnackenburg, Stadt";"03354903";"Gartow"
"03354022";"Schnega";"03354907";"Lüchow (Wendland)"
"03354023";"Trebel";"03354907";"Lüchow (Wendland)"
"03354024";"Waddeweitz";"03354907";"Lüchow (Wendland)"
"03354025";"Woltersdorf";"03354907";"Lüchow (Wendland)"
"03354026";"Wustrow (Wendland), Stadt";"03354907";"Lüchow (Wendland)"
"03354027";"Zernien";"03354906";"Elbtalaue"
"03354501";"Gartow, gemfr. Gebiet";"03354501";"Gartow, gemfr. Gebiet"
"03354502";"Göhrde, gemfr. Gebiet";"03354502";"Göhrde, gemfr. Gebiet"
"03355001";"Adendorf";"03355001";"Adendorf"
"03355002";"Amelinghausen";"03355901";"Amelinghausen"
"03355003";"Artlenburg, Flecken";"03355907";"Scharnebeck"
"03355004";"Bardowick, Flecken";"03355902";"Bardowick"
"03355005";"Barendorf";"03355906";"Ostheide"
"03355006";"Barnstedt";"03355905";"Ilmenau"
"03355007";"Barum";"03355902";"Bardowick"
"03355008";"Betzendorf";"03355901";"Amelinghausen"
"03355009";"Bleckede, Stadt";"03355009";"Bleckede, Stadt"
"03355010";"Boitze";"03355903";"Dahlenburg"
"03355011";"Brietlingen";"03355907";"Scharnebeck"
"03355012";"Dahlem";"03355903";"Dahlenburg"
"03355013";"Dahlenburg, Flecken";"03355903";"Dahlenburg"
"03355014";"Deutsch Evern";"03355905";"Ilmenau"
"03355015";"Echem";"03355907";"Scharnebeck"
"03355016";"Embsen";"03355905";"Ilmenau"
"03355017";"Handorf";"03355902";"Bardowick"
"03355018";"Hittbergen";"03355907";"Scharnebeck"
"03355019";"Hohnstorf (Elbe)";"03355907";"Scharnebeck"
"03355020";"Kirchgellersen";"03355904";"Gellersen"
"03355021";"Lüdersburg";"03355907";"Scharnebeck"
"03355022";"Lüneburg, Hansestadt";"03355022";"Lüneburg, Hansestadt"
"03355023";"Mechtersen";"03355902";"Bardowick"
"03355024";"Melbeck";"03355905";"Ilmenau"
"03355025";"Nahrendorf";"03355903";"Dahlenburg"
"03355026";"Neetze";"03355906";"Ostheide"
"03355027";"Oldendorf (Luhe)";"03355901";"Amelinghausen"
"03355028";"Radbruch";"03355902";"Bardowick"
"03355029";"Rehlingen";"03355901";"Amelinghausen"
"03355030";"Reinstorf";"03355906";"Ostheide"
"03355031";"Reppenstedt";"03355904";"Gellersen"
"03355032";"Rullstorf";"03355907";"Scharnebeck"
"03355033";"Scharnebeck";"03355907";"Scharnebeck"
"03355034";"Soderstorf";"03355901";"Amelinghausen"
"03355035";"Südergellersen";"03355904";"Gellersen"
"03355036";"Thomasburg";"03355906";"Ostheide"
"03355037";"Tosterglope";"03355903";"Dahlenburg"
"03355038";"Vastorf";"03355906";"Ostheide"
"03355039";"Vögelsen";"03355902";"Bardowick"
"03355040";"Wendisch Evern";"03355906";"Ostheide"
"03355041";"Westergellersen";"03355904";"Gellersen"
"03355042";"Wittorf";"03355902";"Bardowick"
"03355049";"Amt Neuhaus";"03355049";"Amt Neuhaus"
"03356001";"Axstedt";"03356901";"Hambergen"
"03356002";"Grasberg";"03356002";"Grasberg"
"03356003";"Hambergen";"03356901";"Hambergen"
"03356004";"Holste";"03356901";"Hambergen"
"03356005";"Lilienthal";"03356005";"Lilienthal"
"03356006";"Lübberstedt";"03356901";"Hambergen"
"03356007";"Osterholz-Scharmbeck, Stadt";"03356007";"Osterholz-Scharmbeck, Stadt"
"03356008";"Ritterhude";"03356008";"Ritterhude"
"03356009";"Schwanewede";"03356009";"Schwanewede"
"03356010";"Vollersode";"03356901";"Hambergen"
"03356011";"Worpswede";"03356011";"Worpswede"
"03357001";"Ahausen";"03357906";"Sottrum"
"03357002";"Alfstedt";"03357903";"Geestequelle"
"03357003";"Anderlingen";"03357904";"Selsingen"
"03357004";"Basdahl";"03357903";"Geestequelle"
"03357005";"Bötersen";"03357906";"Sottrum"
"03357006";"Bothel";"03357901";"Bothel"
"03357007";"Breddorf";"03357907";"Tarmstedt"
"03357008";"Bremervörde, Stadt";"03357008";"Bremervörde, Stadt"
"03357009";"Brockel";"03357901";"Bothel"
"03357010";"Bülstedt";"03357907";"Tarmstedt"
"03357011";"Deinstedt";"03357904";"Selsingen"
"03357012";"Ebersdorf";"03357903";"Geestequelle"
"03357013";"Elsdorf";"03357908";"Zeven"
"03357014";"Farven";"03357904";"Selsingen"
"03357015";"Fintel";"03357902";"Fintel"
"03357016";"Gnarrenburg";"03357016";"Gnarrenburg"
"03357017";"Groß Meckelsen";"03357905";"Sittensen"
"03357018";"Gyhum";"03357908";"Zeven"
"03357019";"Hamersen";"03357905";"Sittensen"
"03357020";"Hassendorf";"03357906";"Sottrum"
"03357021";"Heeslingen";"03357908";"Zeven"
"03357022";"Hellwege";"03357906";"Sottrum"
"03357023";"Helvesiek";"03357902";"Fintel"
"03357024";"Hemsbünde";"03357901";"Bothel"
"03357025";"Hemslingen";"03357901";"Bothel"
"03357026";"Hepstedt";"03357907";"Tarmstedt"
"03357027";"Hipstedt";"03357903";"Geestequelle"
"03357028";"Horstedt";"03357906";"Sottrum"
"03357029";"Kalbe";"03357905";"Sittensen"
"03357030";"Kirchtimke";"03357907";"Tarmstedt"
"03357031";"Kirchwalsede";"03357901";"Bothel"
"03357032";"Klein Meckelsen";"03357905";"Sittensen"
"03357033";"Lauenbrück";"03357902";"Fintel"
"03357034";"Lengenbostel";"03357905";"Sittensen"
"03357035";"Oerel";"03357903";"Geestequelle"
"03357036";"Ostereistedt";"03357904";"Selsingen"
"03357037";"Reeßum";"03357906";"Sottrum"
"03357038";"Rhade";"03357904";"Selsingen"
"03357039";"Rotenburg (Wümme), Stadt";"03357039";"Rotenburg (Wümme), Stadt"
"03357040";"Sandbostel";"03357904";"Selsingen"
"03357041";"Scheeßel";"03357041";"Scheeßel"
"03357042";"Seedorf";"03357904";"Selsingen"
"03357043";"Selsingen";"03357904";"Selsingen"
"03357044";"Sittensen";"03357905";"Sittensen"
"03357045";"Sottrum";"03357906";"Sottrum"
"03357046";"Stemmen";"03357902";"Fintel"
"03357047";"Tarmstedt";"03357907";"Tarmstedt"
"03357048";"Tiste";"03357905";"Sittensen"
"03357049";"Vahlde";"03357902";"Fintel"
"03357050";"Vierden";"03357905";"Sittensen"
"03357051";"Visselhövede, Stadt";"03357051";"Visselhövede, Stadt"
"03357052";"Vorwerk";"03357907";"Tarmstedt"
"03357053";"Westertimke";"03357907";"Tarmstedt"
"03357054";"Westerwalsede";"03357901";"Bothel"
"03357055";"Wilstedt";"03357907";"Tarmstedt"
"03357056";"Wohnste";"03357905";"Sittensen"
"03357057";"Zeven, Stadt";"03357908";"Zeven"
"03358001";"Ahlden (Aller), Flecken";"03358901";"Ahlden"
"03358002";"Bispingen";"03358002";"Bispingen"
"03358003";"Böhme";"03358902";"Rethem (Aller), Stadt"
"03358005";"Buchholz (Aller)";"03358903";"Schwarmstedt"
"03358006";"Eickeloh";"03358901";"Ahlden"
"03358007";"Essel";"03358903";"Schwarmstedt"
"03358008";"Bad Fallingbostel, Stadt";"03358008";"Bad Fallingbostel, Stadt"
"03358009";"Frankenfeld";"03358902";"Rethem (Aller), Stadt"
"03358010";"Gilten";"03358903";"Schwarmstedt"
"03358011";"Grethem";"03358901";"Ahlden"
"03358012";"Hademstorf";"03358901";"Ahlden"
"03358013";"Häuslingen";"03358902";"Rethem (Aller), Stadt"
"03358014";"Hodenhagen";"03358901";"Ahlden"
"03358015";"Lindwedel";"03358903";"Schwarmstedt"
"03358016";"Munster, Stadt";"03358016";"Munster, Stadt"
"03358017";"Neuenkirchen";"03358017";"Neuenkirchen"
"03358018";"Rethem (Aller), Stadt";"03358902";"Rethem (Aller), Stadt"
"03358019";"Schneverdingen, Stadt";"03358019";"Schneverdingen, Stadt"
"03358020";"Schwarmstedt";"03358903";"Schwarmstedt"
"03358021";"Soltau, Stadt";"03358021";"Soltau, Stadt"
"03358023";"Wietzendorf";"03358023";"Wietzendorf"
"03358024";"Walsrode, Stadt";"03358924";"Walsrode, Stadt"
"03358501";"Osterheide, gemfr. Bezirk";"03358501";"Osterheide, gemfr. Bezirk"
"03359001";"Agathenburg";"03359905";"Horneburg"
"03359002";"Ahlerstedt";"03359903";"Harsefeld"
"03359003";"Apensen";"03359901";"Apensen"
"03359004";"Balje";"03359907";"Nordkehdingen"
"03359005";"Bargstedt";"03359903";"Harsefeld"
"03359006";"Beckdorf";"03359901";"Apensen"
"03359007";"Bliedersdorf";"03359905";"Horneburg"
"03359008";"Brest";"03359903";"Harsefeld"
"03359009";"Burweg";"03359909";"Oldendorf-Himmelpforten"
"03359010";"Buxtehude, Hansestadt";"03359010";"Buxtehude, Stadt"
"03359011";"Deinste";"03359902";"Fredenbeck"
"03359012";"Dollern";"03359905";"Horneburg"
"03359013";"Drochtersen";"03359013";"Drochtersen"
"03359014";"Düdenbüttel";"03359909";"Oldendorf-Himmelpforten"
"03359015";"Engelschoff";"03359909";"Oldendorf-Himmelpforten"
"03359016";"Estorf";"03359909";"Oldendorf-Himmelpforten"
"03359017";"Fredenbeck";"03359902";"Fredenbeck"
"03359018";"Freiburg (Elbe), Flecken";"03359907";"Nordkehdingen"
"03359019";"Großenwörden";"03359909";"Oldendorf-Himmelpforten"
"03359020";"Grünendeich";"03359906";"Lühe"
"03359021";"Guderhandviertel";"03359906";"Lühe"
"03359022";"Hammah";"03359909";"Oldendorf-Himmelpforten"
"03359023";"Harsefeld, Flecken";"03359903";"Harsefeld"
"03359024";"Heinbockel";"03359909";"Oldendorf-Himmelpforten"
"03359025";"Himmelpforten";"03359909";"Oldendorf-Himmelpforten"
"03359026";"Hollern-Twielenfleth";"03359906";"Lühe"
"03359027";"Horneburg, Flecken";"03359905";"Horneburg"
"03359028";"Jork";"03359028";"Jork"
"03359029";"Kranenburg";"03359909";"Oldendorf-Himmelpforten"
"03359030";"Krummendeich";"03359907";"Nordkehdingen"
"03359031";"Kutenholz";"03359902";"Fredenbeck"
"03359032";"Mittelnkirchen";"03359906";"Lühe"
"03359033";"Neuenkirchen";"03359906";"Lühe"
"03359034";"Nottensdorf";"03359905";"Horneburg"
"03359035";"Oederquart";"03359907";"Nordkehdingen"
"03359036";"Oldendorf";"03359909";"Oldendorf-Himmelpforten"
"03359037";"Sauensiek";"03359901";"Apensen"
"03359038";"Stade, Hansestadt";"03359038";"Stade, Hansestadt"
"03359039";"Steinkirchen";"03359906";"Lühe"
"03359040";"Wischhafen";"03359907";"Nordkehdingen"
"03360001";"Altenmedingen";"03360907";"Bevensen-Ebstorf"
"03360002";"Bad Bevensen, Stadt";"03360907";"Bevensen-Ebstorf"
"03360003";"Barum";"03360907";"Bevensen-Ebstorf"
"03360004";"Bienenbüttel";"03360004";"Bienenbüttel"
"03360005";"Bad Bodenteich, Flecken";"03360908";"Aue"
"03360006";"Ebstorf,Klosterflecken";"03360907";"Bevensen-Ebstorf"
"03360007";"Eimke";"03360905";"Suderburg"
"03360008";"Emmendorf";"03360907";"Bevensen-Ebstorf"
"03360009";"Gerdau";"03360905";"Suderburg"
"03360010";"Hanstedt";"03360907";"Bevensen-Ebstorf"
"03360011";"Himbergen";"03360907";"Bevensen-Ebstorf"
"03360012";"Jelmstorf";"03360907";"Bevensen-Ebstorf"
"03360013";"Lüder";"03360908";"Aue"
"03360014";"Natendorf";"03360907";"Bevensen-Ebstorf"
"03360015";"Oetzen";"03360904";"Rosche"
"03360016";"Rätzlingen";"03360904";"Rosche"
"03360017";"Römstedt";"03360907";"Bevensen-Ebstorf"
"03360018";"Rosche";"03360904";"Rosche"
"03360019";"Schwienau";"03360907";"Bevensen-Ebstorf"
"03360020";"Soltendieck";"03360908";"Aue"
"03360022";"Stoetze";"03360904";"Rosche"
"03360023";"Suderburg";"03360905";"Suderburg"
"03360024";"Suhlendorf";"03360904";"Rosche"
"03360025";"Uelzen, Hansestadt";"03360025";"Uelzen, Hansestadt"
"03360026";"Weste";"03360907";"Bevensen-Ebstorf"
"03360029";"Wriedel";"03360907";"Bevensen-Ebstorf"
"03360030";"Wrestedt";"03360908";"Aue"
"03361001";"Achim, Stadt";"03361001";"Achim, Stadt"
"03361002";"Blender";"03361901";"Thedinghausen"
"03361003";"Dörverden";"03361003";"Dörverden"
"03361004";"Emtinghausen";"03361901";"Thedinghausen"
"03361005";"Kirchlinteln";"03361005";"Kirchlinteln"
"03361006";"Langwedel, Flecken";"03361006";"Langwedel, Flecken"
"03361008";"Ottersberg, Flecken";"03361008";"Ottersberg, Flecken"
"03361009";"Oyten";"03361009";"Oyten"
"03361010";"Riede";"03361901";"Thedinghausen"
"03361012";"Verden (Aller), Stadt";"03361012";"Verden (Aller), Stadt"
"03361013";"Thedinghausen";"03361901";"Thedinghausen"
"03401000";"Delmenhorst, Stadt";"03401000";"Delmenhorst, Stadt"
"03402000";"Emden, Stadt";"03402000";"Emden, Stadt"
"03403000";"Oldenburg (Oldenburg), Stadt";"03403000";"Oldenburg (Oldenburg), Stadt"
"03404000";"Osnabrück, Stadt";"03404000";"Osnabrück, Stadt"
"03405000";"Wilhelmshaven, Stadt";"03405000";"Wilhelmshaven, Stadt"
"03451001";"Apen";"03451001";"Apen"
"03451002";"Bad Zwischenahn";"03451002";"Bad Zwischenahn"
"03451004";"Edewecht";"03451004";"Edewecht"
"03451005";"Rastede";"03451005";"Rastede"
"03451007";"Westerstede, Stadt";"03451007";"Westerstede, Stadt"
"03451008";"Wiefelstede";"03451008";"Wiefelstede"
"03452001";"Aurich, Stadt";"03452001";"Aurich, Stadt"
"03452002";"Baltrum";"03452002";"Baltrum"
"03452003";"Berumbur";"03452903";"Hage"
"03452006";"Großefehn";"03452006";"Großefehn"
"03452007";"Großheide";"03452007";"Großheide"
"03452008";"Hage, Flecken";"03452903";"Hage"
"03452009";"Hagermarsch";"03452903";"Hage"
"03452010";"Halbemond";"03452903";"Hage"
"03452011";"Hinte";"03452011";"Hinte"
"03452012";"Ihlow";"03452012";"Ihlow"
"03452013";"Juist, Inselgemeinde";"03452013";"Juist, Inselgemeinde"
"03452014";"Krummhörn";"03452014";"Krummhörn"
"03452015";"Leezdorf";"03452901";"Brookmerland"
"03452016";"Lütetsburg";"03452903";"Hage"
"03452017";"Marienhafe, Flecken";"03452901";"Brookmerland"
"03452019";"Norden, Stadt";"03452019";"Norden, Stadt"
"03452020";"Norderney, Stadt";"03452020";"Norderney, Stadt"
"03452021";"Osteel";"03452901";"Brookmerland"
"03452022";"Rechtsupweg";"03452901";"Brookmerland"
"03452023";"Südbrookmerland";"03452023";"Südbrookmerland"
"03452024";"Upgant-Schott";"03452901";"Brookmerland"
"03452025";"Wiesmoor, Stadt";"03452025";"Wiesmoor, Stadt"
"03452026";"Wirdum";"03452901";"Brookmerland"
"03452027";"Dornum";"03452027";"Dornum"
"03452501";"Nordseeinsel Memmert, gemfr. Gebiet";"03452501";"Nordseeinsel Memmert, gemfr. Gebiet"
"03453001";"Barßel";"03453001";"Barßel"
"03453002";"Bösel";"03453002";"Bösel"
"03453003";"Cappeln (Oldenburg)";"03453003";"Cappeln (Oldenburg)"
"03453004";"Cloppenburg, Stadt";"03453004";"Cloppenburg, Stadt"
"03453005";"Emstek";"03453005";"Emstek"
"03453006";"Essen (Oldenburg)";"03453006";"Essen (Oldenburg)"
"03453007";"Friesoythe, Stadt";"03453007";"Friesoythe, Stadt"
"03453008";"Garrel";"03453008";"Garrel"
"03453009";"Lastrup";"03453009";"Lastrup"
"03453010";"Lindern (Oldenburg)";"03453010";"Lindern (Oldenburg)"
"03453011";"Löningen, Stadt";"03453011";"Löningen, Stadt"
"03453012";"Molbergen";"03453012";"Molbergen"
"03453013";"Saterland";"03453013";"Saterland"
"03454001";"Andervenne";"03454902";"Freren"
"03454002";"Bawinkel";"03454905";"Lengerich"
"03454003";"Beesten";"03454902";"Freren"
"03454004";"Bockhorst";"03454906";"Nordhümmling"
"03454005";"Börger";"03454907";"Sögel"
"03454006";"Breddenberg";"03454906";"Nordhümmling"
"03454007";"Dersum";"03454901";"Dörpen"
"03454008";"Dörpen";"03454901";"Dörpen"
"03454009";"Dohren";"03454903";"Herzlake"
"03454010";"Emsbüren";"03454010";"Emsbüren"
"03454011";"Esterwegen";"03454906";"Nordhümmling"
"03454012";"Freren, Stadt";"03454902";"Freren"
"03454013";"Fresenburg";"03454904";"Lathen"
"03454014";"Geeste";"03454014";"Geeste"
"03454015";"Gersten";"03454905";"Lengerich"
"03454016";"Groß Berßen";"03454907";"Sögel"
"03454017";"Handrup";"03454905";"Lengerich"
"03454018";"Haren (Ems), Stadt";"03454018";"Haren (Ems), Stadt"
"03454019";"Haselünne, Stadt";"03454019";"Haselünne, Stadt"
"03454020";"Heede";"03454901";"Dörpen"
"03454021";"Herzlake";"03454903";"Herzlake"
"03454022";"Hilkenbrook";"03454906";"Nordhümmling"
"03454023";"Hüven";"03454907";"Sögel"
"03454024";"Klein Berßen";"03454907";"Sögel"
"03454025";"Kluse";"03454901";"Dörpen"
"03454026";"Lähden";"03454903";"Herzlake"
"03454027";"Lahn";"03454909";"Werlte"
"03454028";"Langen";"03454905";"Lengerich"
"03454029";"Lathen";"03454904";"Lathen"
"03454030";"Lehe";"03454901";"Dörpen"
"03454031";"Lengerich";"03454905";"Lengerich"
"03454032";"Lingen (Ems), Stadt";"03454032";"Lingen (Ems), Stadt"
"03454033";"Lorup";"03454909";"Werlte"
"03454034";"Lünne";"03454908";"Spelle"
"03454035";"Meppen, Stadt";"03454035";"Meppen, Stadt"
"03454036";"Messingen";"03454902";"Freren"
"03454037";"Neubörger";"03454901";"Dörpen"
"03454038";"Neulehe";"03454901";"Dörpen"
"03454039";"Niederlangen";"03454904";"Lathen"
"03454040";"Oberlangen";"03454904";"Lathen"
"03454041";"Papenburg, Stadt";"03454041";"Papenburg, Stadt"
"03454042";"Rastdorf";"03454909";"Werlte"
"03454043";"Renkenberge";"03454904";"Lathen"
"03454044";"Rhede (Ems)";"03454044";"Rhede (Ems)"
"03454045";"Salzbergen";"03454045";"Salzbergen"
"03454046";"Schapen";"03454908";"Spelle"
"03454047";"Sögel";"03454907";"Sögel"
"03454048";"Spahnharrenstätte";"03454907";"Sögel"
"03454049";"Spelle";"03454908";"Spelle"
