"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"350","DE92","Hannover",2007,2108413,0.661280669169743,0.644971771657012,0.667427984846543,0.561368098337648,0.598102,3,6,2
"351","DE92","Hannover",2008,2108413,0.631019775447428,0.638283509831815,0.628518945544457,0.536753514314168,0.553737,3,5,2
"352","DE92","Hannover",2009,2108413,0.609793880851116,0.600288253569538,0.616601175224248,0.537417827778857,0.522618,2,4,2
"353","DE92","Hannover",2010,2108413,0.599773446521275,0.582323628453958,0.625430105569046,0.523303925535629,0.507927,2,4,2
"354","DE92","Hannover",2011,2108413,0.561520548359879,0.552741594775622,0.59510275755684,0.494458225600438,0.451845,2,3,2
"355","DE92","Hannover",2012,2108413,0.54799438742251,0.553662004184954,0.582929176921476,0.47432774811536,0.432015,2,3,2
"356","DE92","Hannover",2013,2108413,0.529518538636581,0.531620674175075,0.566748788808865,0.469681460258771,0.404928,1,2,1
"357","DE92","Hannover",2014,2108413,0.512300592618558,0.520087657222687,0.548523314803614,0.45949055449856,0.379685,1,2,1
"358","DE93","Lüneburg",1998,1677715,0.811482391199807,0.811933136419229,0.755076259993495,0.655259271173637,0.81831,5,10,3
"359","DE93","Lüneburg",1999,1677715,0.793571782844235,0.797834855881558,0.740251172438721,0.642626114585045,0.792051,5,9,3
"360","DE93","Lüneburg",2000,1677715,0.781521990000508,0.813736869662855,0.718187400178576,0.620829720902299,0.774385,5,9,3
"361","DE93","Lüneburg",2001,1677715,0.748587270518903,0.789241323128089,0.681630421612342,0.605466500885704,0.7261,5,9,3
"362","DE93","Lüneburg",2002,1677715,0.745992080860247,0.77656786359352,0.684910240199301,0.608838734801187,0.722296,4,8,2
"363","DE93","Lüneburg",2003,1677715,0.741000332643135,0.766842665730186,0.67828109777931,0.613611128571711,0.714977,4,8,2
"364","DE93","Lüneburg",2004,1677715,0.719518924084493,0.722550928276847,0.670105886986994,0.616236515479614,0.683484,4,8,2
"365","DE93","Lüneburg",2005,1677715,0.742125768980104,0.746442306000941,0.67799057273804,0.636913271541037,0.716627,4,8,2
"366","DE93","Lüneburg",2006,1677715,0.712804809881177,0.71071397249246,0.659644243113524,0.622956903216231,0.67364,4,7,2
"367","DE93","Lüneburg",2007,1677715,0.690771738313653,0.701319640312636,0.64302471913966,0.597849219318485,0.641338,4,7,2
"368","DE93","Lüneburg",2008,1677715,0.653549102985112,0.67715479093064,0.604940541092004,0.573733599997171,0.586767,3,6,2
"369","DE93","Lüneburg",2009,1677715,0.639175808991635,0.655881403539746,0.599208539111586,0.567389806876758,0.565694,3,5,2
"370","DE93","Lüneburg",2010,1677715,0.626529084703114,0.634604703442876,0.605052691816474,0.553479190731431,0.547153,3,5,2
"371","DE93","Lüneburg",2011,1677715,0.588364251025058,0.603931272565252,0.573156372582297,0.52749818806009,0.4912,2,4,2
"372","DE93","Lüneburg",2012,1677715,0.572698811311877,0.607482798512282,0.549077319259237,0.511678472553239,0.468233,2,3,2
"373","DE93","Lüneburg",2013,1677715,0.558246427166812,0.589562999989829,0.532608096497938,0.512534804913144,0.447045,2,3,2
"374","DE93","Lüneburg",2014,1677715,0.533755698781762,0.573415932107819,0.514258894975065,0.490207233475492,0.41114,1,2,1
"375","DE94","Weser-Ems",1998,2460857,0.841796922738524,0.825476839587493,0.791077736343729,0.676050428259305,0.862753,5,10,3
"376","DE94","Weser-Ems",1999,2460857,0.822157706134608,0.807433175302944,0.777731563701018,0.661872991685046,0.833961,5,10,3
"377","DE94","Weser-Ems",2000,2460857,0.808091137479772,0.814679215071711,0.760561044428265,0.6391599584995,0.813338,5,10,3
"378","DE94","Weser-Ems",2001,2460857,0.78235194216167,0.803265348326722,0.729219267347847,0.622195045419642,0.775602,5,9,3
"379","DE94","Weser-Ems",2002,2460857,0.780164568834481,0.792877613145251,0.731408376450611,0.625318487459182,0.772395,5,9,3
"380","DE94","Weser-Ems",2003,2460857,0.781190580412623,0.799683642953274,0.724304706248216,0.627996698888531,0.7739,5,9,3
"381","DE94","Weser-Ems",2004,2460857,0.751146416928517,0.736225272743652,0.714187339856856,0.631863411844873,0.729852,5,9,3
"382","DE94","Weser-Ems",2005,2460857,0.772633320755529,0.759209183567185,0.721233413096044,0.651687739343186,0.761354,5,9,3
"383","DE94","Weser-Ems",2006,2460857,0.7549330946137,0.750598675618934,0.705189041613188,0.635274226795632,0.735404,5,9,3
"384","DE94","Weser-Ems",2007,2460857,0.723528549290845,0.717450755322912,0.692213456564956,0.608532325398968,0.689362,4,8,2
"385","DE94","Weser-Ems",2008,2460857,0.694331041517908,0.711053843246063,0.657297221812005,0.58210087482019,0.646556,4,7,2
"386","DE94","Weser-Ems",2009,2460857,0.678012687344945,0.681891509352451,0.648277492488384,0.582420790952301,0.622632,3,6,2
"387","DE94","Weser-Ems",2010,2460857,0.667783805540608,0.666526427296442,0.656475976915944,0.565854147882139,0.607636,3,6,2
"388","DE94","Weser-Ems",2011,2460857,0.626645114747748,0.633985180130602,0.623014178787705,0.536406442127479,0.547323,3,5,2
"389","DE94","Weser-Ems",2012,2460857,0.615189685504933,0.646022903822896,0.601975968606054,0.518827829872104,0.530529,2,4,2
"390","DE94","Weser-Ems",2013,2460857,0.600909409973963,0.617201356422369,0.588036778818776,0.528455207724842,0.509593,2,4,2
"391","DE94","Weser-Ems",2014,2460857,0.574377096739654,0.611109964108616,0.572099822191131,0.488922792906721,0.470694,2,3,2
"392","DEA1","Düsseldorf",1998,5108290,0.772333337168101,0.739743243225222,0.784931105110985,0.606759960203839,0.760914,5,9,3
"393","DEA1","Düsseldorf",1999,5108290,0.752352398830989,0.721043117139862,0.768648714929801,0.595382333884931,0.73162,5,9,3
"394","DEA1","Düsseldorf",2000,5108290,0.722049821213906,0.711926109368419,0.731979404068248,0.570860051623769,0.687194,4,8,2
"395","DEA1","Düsseldorf",2001,5108290,0.686532123220478,0.722057731322514,0.673691547218622,0.53660746689825,0.635122,4,7,2
"396","DEA1","Düsseldorf",2002,5108290,0.683395353096122,0.713432598300625,0.673087029249951,0.538559125846123,0.630524,3,6,2
"397","DEA1","Düsseldorf",2003,5108290,0.676626246729679,0.697679457800124,0.66643687875697,0.545256611084651,0.6206,3,6,2
"398","DEA1","Düsseldorf",2004,5108290,0.663688273195936,0.685566457389203,0.643870996822712,0.549916568008439,0.601632,3,6,2
"399","DEA1","Düsseldorf",2005,5108290,0.676416622075894,0.675694001163982,0.660933391827884,0.572259179652122,0.620292,3,6,2
