"";"JAHR";"PLZ3";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"128";1998;217;0,687859;0,834577303620493;0,759381110806113;0,647071170243087;107575;4;7;2
"129";1998;220;0,4473;0,739226390350358;0,689241242690844;0,545634297449167;64593;2;3;2
"130";1998;221;0,44436;0,740077648899197;0,684966733717606;0,545795486273968;206909;2;3;2
"131";1998;222;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;13812;2;3;2
"132";1998;223;0,44735;0,739302858339443;0,689208775560509;0,545646307224788;240230;2;3;2
"133";1998;224;0,44778;0,739674217566369;0,689294298847294;0,54566619782601;97936;2;3;2
"134";1998;225;0,447512;0,739330655749093;0,689219129679797;0,545787859156739;155540;2;3;2
"135";1998;226;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;31409;2;3;2
"136";1998;227;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;28859;2;3;2
"137";1998;228;0,532046;0,814476823539657;0,687722437459956;0,565937684410668;140240;3;5;2
"138";1998;229;0,423992;0,756981221846153;0,632316621049666;0,558940848166651;109222;1;2;1
"139";1998;235;0,871278;0,886277286148622;0,87601306163287;0,682262461369078;211867;5;10;3
"140";1998;236;0,715238;0,843370051747738;0,758234142402229;0,66980545302972;94476;4;8;2
"141";1998;237;0,741963;0,852228584965013;0,772131430852958;0,676703204337207;145079;4;8;2
"142";1998;238;0,564671;0,803618559038116;0,701086678661719;0,599633539096975;136218;3;5;2
"143";1998;239;0,81132;0,79289174043133;0,845545720417953;0,739585729100642;141394;5;9;3
"144";1998;241;0,729398;0,809711021126867;0,817762679202508;0,659647274730647;265463;4;8;2
"145";1998;242;0,647985;0,819262039954515;0,712784924910564;0,664737208084349;128844;4;7;2
"146";1998;243;0,70311;0,828806172048436;0,740337421869183;0,688808386410947;97129;4;7;2
"147";1998;244;0,748963;0,849948059411993;0,775337525799727;0,683545058602171;4748;4;8;2
"148";1998;245;0,778869;0,906752180986312;0,800376557632712;0,634886393113616;182255;5;9;3
"149";1998;246;0,649028;0,846507179401389;0,733844634729328;0,617589827231453;63374;4;7;2
"150";1998;247;0,697565;0,829196578561776;0,734705771111476;0,687896584949707;72199;4;7;2
"151";1998;248;0,722271;0,844810314340923;0,760563025106253;0,673840256191425;101849;4;8;2
"152";1998;249;0,805162;0,831394537911572;0,845489189755826;0,694306474079827;169135;5;9;3
"153";1998;253;0,585897;0,790302950189017;0,722568131375086;0,615020219406483;110595;3;6;2
