"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"392",504,"Bochum/Hagen",1998,1439936,0.791952408661468,0.771163128544926,0.778321899419382,0.62746981301927,0.773753,5,9,3
"393",504,"Bochum/Hagen",1999,1439936,0.770648246368527,0.746760556074907,0.763121373615481,0.617642600018472,0.746831,5,9,3
"394",504,"Bochum/Hagen",2000,1439936,0.746278735562864,0.740335290105893,0.736289562843593,0.594357087185896,0.716035,4,8,2
"395",504,"Bochum/Hagen",2001,1439936,0.710507936340168,0.749602025269022,0.678923598104802,0.559460246988415,0.670831,4,7,2
"396",504,"Bochum/Hagen",2002,1439936,0.707235157399677,0.740174362420561,0.676992218394454,0.563225727334481,0.666695,4,7,2
"397",504,"Bochum/Hagen",2003,1439936,0.706040106418511,0.733527636552886,0.669530971490517,0.574560920722613,0.665185,4,7,2
"398",504,"Bochum/Hagen",2004,1439936,0.691108421806021,0.732086375314841,0.635396421176194,0.575491961544154,0.646315,3,6,2
"399",504,"Bochum/Hagen",2005,1439936,0.693605327225258,0.704713019792216,0.649377953701445,0.594677150664039,0.649471,3,6,2
"400",504,"Bochum/Hagen",2006,1439936,0.685914033685539,0.695501445885328,0.645611692632289,0.589809504154077,0.639751,3,6,2
"401",504,"Bochum/Hagen",2007,1439936,0.657440720099906,0.67694017741448,0.631139433229993,0.556778723362672,0.603769,3,5,2
"402",504,"Bochum/Hagen",2008,1439936,0.631286333834788,0.678135621263664,0.598652031865776,0.527386790260127,0.570717,2,4,2
"403",504,"Bochum/Hagen",2009,1439936,0.633847856876538,0.65968876628931,0.602685157784175,0.547743812441152,0.573954,3,5,2
"404",504,"Bochum/Hagen",2010,1439936,0.613032034690828,0.619132297657884,0.612399535933706,0.530288647394735,0.547649,2,4,2
"405",504,"Bochum/Hagen",2011,1439936,0.578466385116115,0.60940153631389,0.577087633382816,0.495131452013434,0.503967,2,3,2
"406",504,"Bochum/Hagen",2012,1439936,0.563082590116721,0.60328112178054,0.566053360142787,0.476592374176584,0.484527,2,3,2
"407",504,"Bochum/Hagen",2013,1439936,0.546727850005194,0.565463868006794,0.556767595512719,0.485748822167829,0.463859,1,2,1
"408",504,"Bochum/Hagen",2014,1439936,0.543827364138837,0.581466163651915,0.540285027193672,0.479499333903469,0.460194,1,2,1
"409",505,"Bonn",1998,899739,0.68316133951561,0.630963290502248,0.697160515582655,0.596411984675284,0.636272,3,6,2
"410",505,"Bonn",1999,899739,0.665130914663859,0.6171098748878,0.679914919934804,0.585676470806655,0.613487,3,6,2
"411",505,"Bonn",2000,899739,0.638252912104385,0.616928630969145,0.643818384935696,0.559591411200713,0.579521,3,5,2
"412",505,"Bonn",2001,899739,0.599314737954594,0.600482975910449,0.590092244253324,0.539418135296738,0.530314,2,4,2
"413",505,"Bonn",2002,899739,0.599542507301696,0.594527440193,0.595269614413397,0.540724775504809,0.530602,2,4,2
"414",505,"Bonn",2003,899739,0.588897109801463,0.576810870357383,0.584471806818713,0.544539504817335,0.517149,2,3,2
"415",505,"Bonn",2004,899739,0.57955486719614,0.563460933668229,0.573157941755767,0.547527262534694,0.505343,2,3,2
"416",505,"Bonn",2005,899739,0.587765213877027,0.556526344166957,0.588352823872428,0.558316768100953,0.515719,2,3,2
"417",505,"Bonn",2006,899739,0.577198585904121,0.534669924376658,0.582602780771273,0.561406345388416,0.502365,2,3,2
"418",505,"Bonn",2007,899739,0.553061030986447,0.513389382670236,0.565667524352252,0.543617742280654,0.471862,2,3,2
"419",505,"Bonn",2008,899739,0.529345921046103,0.514953403888022,0.529528287547257,0.523168721282236,0.441893,1,2,1
"420",505,"Bonn",2009,899739,0.510071567219929,0.482061775817119,0.519291472817411,0.521576451944844,0.417536,1,2,1
"421",505,"Bonn",2010,899739,0.49154079672487,0.455700203740298,0.523806476318036,0.500427584176913,0.394118,1,2,1
"422",505,"Bonn",2011,899739,0.454483408626544,0.453862291744626,0.4706050231385,0.469485712280187,0.347288,1,1,1
"423",505,"Bonn",2012,899739,0.427460414421997,0.428618784283106,0.44900648523742,0.453628506823231,0.313139,1,1,1
"424",505,"Bonn",2013,899739,0.412063935130215,0.399897970090897,0.43943955636667,0.456193053946226,0.293682,1,1,1
"425",505,"Bonn",2014,899739,0.396155905537435,0.404775689008916,0.41949780760931,0.434346979378454,0.273579,1,1,1
"426",506,"Dortmund",1998,1148865,0.82621048883753,0.739168094833216,0.840375493255342,0.676897483965372,0.817046,5,10,3
"427",506,"Dortmund",1999,1148865,0.811666942518841,0.732534482128477,0.825122226759445,0.665040158081292,0.798667,5,9,3
"428",506,"Dortmund",2000,1148865,0.779621032138821,0.712730205355203,0.799102221795781,0.636510926012574,0.75817,5,9,3
"429",506,"Dortmund",2001,1148865,0.745334107633608,0.710808244412718,0.746506147771384,0.611475804763265,0.714841,4,8,2
"430",506,"Dortmund",2002,1148865,0.747199147539422,0.717484061891181,0.744245549117451,0.611387886013552,0.717198,4,8,2
"431",506,"Dortmund",2003,1148865,0.74650464557049,0.7113584747828,0.739383938451089,0.620763687478354,0.71632,4,8,2
"432",506,"Dortmund",2004,1148865,0.741814762066405,0.719977924756231,0.710277578034426,0.630369043497553,0.710394,4,8,2
"433",506,"Dortmund",2005,1148865,0.744805893768097,0.690045288706924,0.725837676607302,0.651681660055492,0.714174,4,8,2
"434",506,"Dortmund",2006,1148865,0.744129342663615,0.698176046101963,0.721838870955498,0.645979961929933,0.713319,4,8,2
"435",506,"Dortmund",2007,1148865,0.715075721047737,0.669534085529527,0.711968405907895,0.617081637463517,0.676603,4,7,2
"436",506,"Dortmund",2008,1148865,0.682711222567889,0.654037076934534,0.678360030737269,0.591094313423436,0.635703,3,6,2
"437",506,"Dortmund",2009,1148865,0.677264490998506,0.64963028477582,0.671966934814265,0.58925659420559,0.62882,3,6,2
"438",506,"Dortmund",2010,1148865,0.667783094991185,0.623107503140742,0.683210581985852,0.582536818338019,0.616839,3,6,2
"439",506,"Dortmund",2011,1148865,0.636641705257205,0.601126745803775,0.658680979904639,0.556792349478442,0.577485,3,5,2
"440",506,"Dortmund",2012,1148865,0.622479141381127,0.59653073416845,0.648117157936057,0.539091940505499,0.559587,2,4,2
"441",506,"Dortmund",2013,1148865,0.610693671329197,0.569623883638926,0.641476079969504,0.54529500346895,0.544694,2,4,2
"442",506,"Dortmund",2014,1148865,0.601023427124636,0.583681391950418,0.630003267227453,0.520273228489331,0.532473,2,4,2
"443",507,"Duisburg/Essen",1998,2197856,0.811057323765706,0.761514956560299,0.815772288641455,0.643995173064338,0.797897,5,9,3
"444",507,"Duisburg/Essen",1999,2197856,0.792340333218393,0.744319747071168,0.800843417455373,0.632691746186897,0.774244,5,9,3
"445",507,"Duisburg/Essen",2000,2197856,0.762617068655607,0.733371536645241,0.767213989835248,0.608304916199109,0.736682,4,8,2
"446",507,"Duisburg/Essen",2001,2197856,0.727936516594208,0.737902926301965,0.713882908875529,0.576638149351714,0.692855,4,7,2
"447",507,"Duisburg/Essen",2002,2197856,0.726051203907552,0.732705068171968,0.712582564056206,0.578762014945256,0.690473,4,7,2
"448",507,"Duisburg/Essen",2003,2197856,0.722228750678139,0.720543327777571,0.709788035642928,0.584849357091329,0.685642,4,7,2
"449",507,"Duisburg/Essen",2004,2197856,0.713581645243182,0.715374663107689,0.689910691135066,0.589832192350387,0.674715,4,7,2
"450",507,"Duisburg/Essen",2005,2197856,0.728068117469785,0.705468220388881,0.704646320762043,0.618614786163153,0.693022,4,7,2
"451",507,"Duisburg/Essen",2006,2197856,0.718030673952972,0.685439220809076,0.704097575302501,0.615903469158371,0.680337,4,7,2
"452",507,"Duisburg/Essen",2007,2197856,0.696097735641909,0.671116351525083,0.693157306751633,0.590277397974943,0.65262,4,7,2
"453",507,"Duisburg/Essen",2008,2197856,0.663480583094308,0.660412774186806,0.657614294876183,0.560845066743292,0.611401,3,5,2
"454",507,"Duisburg/Essen",2009,2197856,0.653083676290011,0.647188621434984,0.645831173485639,0.561729245475291,0.598263,3,5,2
"455",507,"Duisburg/Essen",2010,2197856,0.641841058183886,0.625973056603171,0.654592717491376,0.548097935890946,0.584055,3,5,2
"456",507,"Duisburg/Essen",2011,2197856,0.612718631294352,0.615494970700757,0.623432760504521,0.522165585425587,0.547253,2,4,2
"457",507,"Duisburg/Essen",2012,2197856,0.593297822226424,0.594197049388845,0.615624328345543,0.506211418598403,0.52271,2,4,2
"458",507,"Duisburg/Essen",2013,2197856,0.582828584530995,0.572798136756686,0.604879257482298,0.514064483212405,0.50948,2,3,2
"459",507,"Duisburg/Essen",2014,2197856,0.578745794658993,0.597912037724467,0.592911732164524,0.491445143008931,0.504321,2,3,2
"460",508,"Düsseldorf",1998,2910434,0.743090362997422,0.723302021474865,0.761640942795144,0.578641254884727,0.712006,4,8,2
"461",508,"Düsseldorf",1999,2910434,0.722154936349119,0.70346543602622,0.744336423321731,0.567207595792829,0.685549,4,7,2
"462",508,"Düsseldorf",2000,2910434,0.691414882165905,0.695731287217178,0.705371501007908,0.54258302480368,0.646702,3,6,2
"463",508,"Düsseldorf",2001,2910434,0.655265001408812,0.710092004954296,0.643340463714992,0.506377722600857,0.601019,3,5,2
"464",508,"Düsseldorf",2002,2910434,0.651183175241889,0.698878716116197,0.643261409377748,0.508199337229076,0.595861,3,5,2
"465",508,"Düsseldorf",2003,2910434,0.642188861474372,0.680413478288768,0.633699630542874,0.515357580779462,0.584495,3,5,2
"466",508,"Düsseldorf",2004,2910434,0.626010577321619,0.663056363091374,0.609103460990402,0.519773711495048,0.56405,2,4,2
"467",508,"Düsseldorf",2005,2910434,0.637411254127185,0.653209572254494,0.627922946260139,0.537253078189622,0.578457,3,5,2
"468",508,"Düsseldorf",2006,2910434,0.627412877826837,0.6297611860114,0.626567944932094,0.538858048194646,0.565822,2,4,2
"469",508,"Düsseldorf",2007,2910434,0.610264541133455,0.628191625916171,0.612611945345545,0.514595720000709,0.544151,2,4,2
"470",508,"Düsseldorf",2008,2910434,0.573920121436121,0.610871375751553,0.574038390093087,0.48616253081291,0.498222,2,3,2
"471",508,"Düsseldorf",2009,2910434,0.567378896859395,0.590592983117981,0.572466192010399,0.492836051316345,0.489956,2,3,2
"472",508,"Düsseldorf",2010,2910434,0.553246325139007,0.567452263007723,0.578058673315509,0.477593635898844,0.472096,2,3,2
"473",508,"Düsseldorf",2011,2910434,0.515075623949577,0.545293649703952,0.54243112706289,0.446815428763708,0.423859,1,2,1
"474",508,"Düsseldorf",2012,2910434,0.495368436451823,0.532855233801753,0.526723879137506,0.429236111765081,0.398955,1,2,1
"475",508,"Düsseldorf",2013,2910434,0.481356562348585,0.5058445701802,0.516302839424428,0.43415720572012,0.381248,1,1,1
"476",508,"Düsseldorf",2014,2910434,0.469213126507809,0.517433150612633,0.498787681268046,0.411908359069228,0.365902,1,1,1
"477",509,"Emscher-Lippe",1998,986760,0.843038364125567,0.757000105496868,0.848568945561013,0.689916368393619,0.838312,5,10,3
"478",509,"Emscher-Lippe",1999,986760,0.833505547872842,0.75699115187043,0.833748526006745,0.682627525039098,0.826265,5,10,3
"479",509,"Emscher-Lippe",2000,986760,0.809431057795985,0.749567872811553,0.804872512910931,0.663068740170341,0.795841,5,9,3
"480",509,"Emscher-Lippe",2001,986760,0.782743717156898,0.769223903025979,0.750009456804992,0.636355304851247,0.762116,5,9,3
"481",509,"Emscher-Lippe",2002,986760,0.774693568193285,0.754503370195423,0.747224714360649,0.63518247565024,0.751943,5,9,3
"482",509,"Emscher-Lippe",2003,986760,0.770297561719127,0.741590282996399,0.744963246419468,0.640157335285154,0.746388,5,9,3
"483",509,"Emscher-Lippe",2004,986760,0.764045894164126,0.752111667375399,0.713838612120464,0.646255350548165,0.738487,4,8,2
"484",509,"Emscher-Lippe",2005,986760,0.772778297789082,0.728667300599313,0.731121733952452,0.672677679848585,0.749523,5,9,3
"485",509,"Emscher-Lippe",2006,986760,0.763351638375417,0.711093921619181,0.732434972025651,0.667065911281161,0.73761,4,8,2
"486",509,"Emscher-Lippe",2007,986760,0.745634435829234,0.705587052371852,0.724167140179151,0.639732831429046,0.715221,4,8,2
"487",509,"Emscher-Lippe",2008,986760,0.718314631475706,0.700619263825111,0.693382838206042,0.612097006733534,0.680696,4,7,2
"488",509,"Emscher-Lippe",2009,986760,0.698150064535534,0.671392069807503,0.680957873638271,0.606962964253271,0.655214,4,7,2
"489",509,"Emscher-Lippe",2010,986760,0.696430276514639,0.671607232772528,0.690861329054716,0.592854061906141,0.65304,4,7,2
"490",509,"Emscher-Lippe",2011,986760,0.671238892364314,0.664603041061769,0.665240395676701,0.567029671690378,0.621206,3,6,2
"491",509,"Emscher-Lippe",2012,986760,0.650177345641616,0.637088430741788,0.661944011250643,0.548973276293838,0.59459,3,5,2
"492",509,"Emscher-Lippe",2013,986760,0.640272466277663,0.613822153576942,0.651707000067834,0.559495080395997,0.582073,3,5,2
"493",509,"Emscher-Lippe",2014,986760,0.639241942845558,0.636651085164978,0.640620350489634,0.545361758864193,0.580771,3,5,2
"494",510,"Köln",1998,2217783,0.717720576641654,0.675869481153691,0.747264875391088,0.581586415209624,0.679945,4,7,2
"495",510,"Köln",1999,2217783,0.696511985996402,0.654982454776897,0.730686454263783,0.569843298543131,0.653144,4,7,2
"496",510,"Köln",2000,2217783,0.664369864499177,0.648564521309313,0.695091609351537,0.537279332304186,0.612525,3,6,2
"497",510,"Köln",2001,2217783,0.620732662025941,0.639554579595441,0.63518027145949,0.504952767862058,0.55738,2,4,2
"498",510,"Köln",2002,2217783,0.62314172187206,0.644979696806246,0.633660873751117,0.506636593559089,0.560424,2,4,2
"499",510,"Köln",2003,2217783,0.616866579880582,0.63023211201725,0.622004314682034,0.518481036938612,0.552494,2,4,2
"500",510,"Köln",2004,2217783,0.604573451933249,0.609320497145415,0.608102362442171,0.524771861281963,0.536959,2,4,2
"501",510,"Köln",2005,2217783,0.619585237582266,0.6070842441328,0.625724639838484,0.544216459535145,0.55593,2,4,2
"502",510,"Köln",2006,2217783,0.606461859028876,0.585284557531232,0.616977147514568,0.54431453288444,0.539346,2,4,2
"503",510,"Köln",2007,2217783,0.586600336579937,0.581555630105878,0.601030641582029,0.517906894608667,0.514246,2,3,2
"504",510,"Köln",2008,2217783,0.543149907994963,0.551299754074755,0.558825895915947,0.489553028486898,0.459337,1,2,1
"505",510,"Köln",2009,2217783,0.532537805584081,0.530172961426126,0.555574371457575,0.489308949358075,0.445927,1,2,1
"506",510,"Köln",2010,2217783,0.522920605634433,0.512728281319756,0.567238169407724,0.47277582636518,0.433773,1,2,1
"507",510,"Köln",2011,2217783,0.489737710454023,0.492757375722076,0.537361063501282,0.44563227090647,0.391839,1,2,1
"508",510,"Köln",2012,2217783,0.466910348115381,0.478500724325824,0.518724830230162,0.425560687388499,0.362992,1,1,1
"509",510,"Köln",2013,2217783,0.449980880263048,0.442896720492612,0.509118665664715,0.431490791443421,0.341598,1,1,1
"510",510,"Köln",2014,2217783,0.427690476511304,0.447623085978953,0.493066216346235,0.39109826833212,0.313429,1,1,1
"511",511,"Münster",1998,1593904,0.724769918100863,0.68263047179918,0.718051177205973,0.6203951351481,0.688854,4,7,2
"512",511,"Münster",1999,1593904,0.715132497988265,0.688533515308268,0.701443249776018,0.608739098723897,0.676675,4,7,2
"513",511,"Münster",2000,1593904,0.694638395226542,0.689217815955939,0.679383959493933,0.582563292186254,0.650776,3,6,2
"514",511,"Münster",2001,1593904,0.663592285973336,0.682248818577619,0.635623796530843,0.561258695783174,0.611543,3,5,2
"515",511,"Münster",2002,1593904,0.667442294662622,0.68169094605749,0.637388142255449,0.568985083927807,0.616408,3,6,2
"516",511,"Münster",2003,1593904,0.659532059824239,0.667328883797151,0.627006191805511,0.575375623502604,0.606412,3,5,2
"517",511,"Münster",2004,1593904,0.65020997318152,0.662759668486982,0.608145597312162,0.577176155508508,0.594631,3,5,2
"518",511,"Münster",2005,1593904,0.652263369438859,0.650991459433654,0.614878435290604,0.586975854547804,0.597226,3,5,2
"519",511,"Münster",2006,1593904,0.639527297337005,0.646489371331735,0.601160928188494,0.575644979765951,0.581131,3,5,2
"520",511,"Münster",2007,1593904,0.610049581449056,0.620550635222317,0.585321456270438,0.549028446335235,0.54388,2,4,2
"521",511,"Münster",2008,1593904,0.578788406960639,0.611308237000796,0.547746554768545,0.523312990978777,0.504374,2,3,2
"522",511,"Münster",2009,1593904,0.576959579708285,0.593858260273551,0.553939900528897,0.530326343138999,0.502063,2,3,2
"523",511,"Münster",2010,1593904,0.561305779579158,0.571791819893922,0.55768925710095,0.512323190441835,0.482281,2,3,2
"524",511,"Münster",2011,1593904,0.534829038633977,0.562984007416819,0.532139304576569,0.485249131536589,0.448822,1,2,1
"525",511,"Münster",2012,1593904,0.514870355792945,0.551807934367442,0.514340569257799,0.4679154349328,0.4236,1,2,1
"526",511,"Münster",2013,1593904,0.499673588092852,0.520728288784464,0.50291510655136,0.475160721810039,0.404396,1,2,1
"527",511,"Münster",2014,1593904,0.479559301029659,0.539775093986207,0.484622835289987,0.427736647104289,0.378977,1,1,1
"528",512,"Paderborn",1998,441841,0.764307144827806,0.71768272509586,0.751874447591737,0.643254615976934,0.738818,4,8,2
"529",512,"Paderborn",1999,441841,0.752923359529739,0.719852559082327,0.736218155550823,0.630328204891978,0.724432,4,8,2
"530",512,"Paderborn",2000,441841,0.729377875870335,0.703847901133434,0.71585825905356,0.612062092786005,0.694677,4,8,2
"531",512,"Paderborn",2001,441841,0.698180136426713,0.698891534240894,0.672286012810134,0.588205134005971,0.655252,4,7,2
"532",512,"Paderborn",2002,441841,0.696393832709586,0.689218693151471,0.674002805115984,0.592016567875585,0.652994,4,7,2
"533",512,"Paderborn",2003,441841,0.691386842072855,0.683396688984678,0.666197030157555,0.594027034744166,0.646667,3,6,2
"534",512,"Paderborn",2004,441841,0.678573571327023,0.666025433276944,0.650978561530823,0.596887171371559,0.630475,3,6,2
"535",512,"Paderborn",2005,441841,0.683633223130689,0.651227881579024,0.660451167009677,0.613951615260513,0.636869,3,6,2
"536",512,"Paderborn",2006,441841,0.670344609264658,0.637350713037096,0.650693411393362,0.60675405181491,0.620076,3,6,2
"537",512,"Paderborn",2007,441841,0.639846513234167,0.611305755674828,0.634373673624902,0.578356500613477,0.581535,3,5,2
"538",512,"Paderborn",2008,441841,0.60838410002119,0.606069698466126,0.596926086127436,0.548040472430064,0.541775,2,4,2
"539",512,"Paderborn",2009,441841,0.615322650882225,0.613588213562203,0.598118956370745,0.555428041095082,0.550543,2,4,2
"540",512,"Paderborn",2010,441841,0.594996039901537,0.578844810212836,0.601440126337395,0.539688095833093,0.524856,2,4,2
"541",512,"Paderborn",2011,441841,0.563494473842251,0.567931102586692,0.571699095515026,0.507252318234066,0.485047,2,3,2
"542",512,"Paderborn",2012,441841,0.542733920452158,0.557600022859887,0.555276446319215,0.485837027309902,0.458812,1,2,1
"543",512,"Paderborn",2013,441841,0.53294955937324,0.529534730213437,0.544402715372485,0.502074195410957,0.446447,1,2,1
"544",512,"Paderborn",2014,441841,0.525783600370082,0.570908769422878,0.528046839136902,0.460429441856471,0.437391,1,2,1
"545",513,"Siegen",1998,410668,0.721748090453615,0.735948140693288,0.68647172150481,0.591645621573188,0.685035,4,7,2
"546",513,"Siegen",1999,410668,0.707100692955736,0.736202531092539,0.668153659114994,0.575724131052829,0.666525,4,7,2
"547",513,"Siegen",2000,410668,0.693438018566477,0.728200398869107,0.657829620243519,0.562349912401365,0.649259,3,6,2
"548",513,"Siegen",2001,410668,0.6661002279891,0.740414530955766,0.60726506993949,0.537270683434225,0.614712,3,6,2
"549",513,"Siegen",2002,410668,0.668387870187163,0.744449933151845,0.60539005754755,0.540418123357466,0.617603,3,6,2
"550",513,"Siegen",2003,410668,0.655877487635845,0.724534681740049,0.592816038348751,0.543880573050427,0.601793,3,5,2
"551",513,"Siegen",2004,410668,0.640026945717371,0.71164820534878,0.568835829548705,0.543970537799523,0.581763,3,5,2
"552",513,"Siegen",2005,410668,0.648827048257003,0.706200753065974,0.575076898549693,0.563595081711276,0.592883,3,5,2
"553",513,"Siegen",2006,410668,0.619125550300997,0.680294413230183,0.549992988092052,0.545671367254388,0.555349,2,4,2
"554",513,"Siegen",2007,410668,0.592940066554509,0.673884692416237,0.53455749610948,0.506760536482049,0.522258,2,3,2
"555",513,"Siegen",2008,410668,0.553977850692322,0.652109282831416,0.498439612454343,0.474252976051323,0.473021,2,3,2
"556",513,"Siegen",2009,410668,0.561035018915498,0.639571908549092,0.5084779262242,0.493126208765116,0.481939,2,3,2
"557",513,"Siegen",2010,410668,0.55246042008519,0.629663329919265,0.512049385644542,0.479568385220697,0.471103,2,3,2
"558",513,"Siegen",2011,410668,0.510538012727417,0.613469426948154,0.474755148403948,0.435787380718513,0.418125,1,2,1
"559",513,"Siegen",2012,410668,0.48541171378514,0.598648962278418,0.450658626467461,0.416405863923365,0.386373,1,2,1
"560",513,"Siegen",2013,410668,0.480069990024833,0.580530574116629,0.433067467506074,0.439721444807231,0.379622,1,1,1
"561",513,"Siegen",2014,410668,0.45468900769868,0.572571279111612,0.413881722107828,0.407977060712655,0.347548,1,1,1
"562",601,"Mittelhessen",1998,1029020,0.757602848286584,0.77759698246776,0.725050652153614,0.594608721243038,0.730345,4,8,2
"563",601,"Mittelhessen",1999,1029020,0.74276306894745,0.775284751531487,0.707928922387754,0.579611151528951,0.711592,4,8,2
"564",601,"Mittelhessen",2000,1029020,0.72235122993233,0.775738333114979,0.68927306816145,0.550453497865667,0.685797,4,7,2
"565",601,"Mittelhessen",2001,1029020,0.679206836889602,0.769104223654656,0.624656895730954,0.521599361261351,0.631275,3,6,2
"566",601,"Mittelhessen",2002,1029020,0.666129005599728,0.734683241107549,0.627232513905575,0.523101299660645,0.614748,3,6,2
"567",601,"Mittelhessen",2003,1029020,0.670080873007692,0.740648640620609,0.628182915151712,0.525354694733045,0.619742,3,6,2
"568",601,"Mittelhessen",2004,1029020,0.65778977206635,0.708407023338958,0.626622425488492,0.530638762006351,0.60421,3,5,2
"569",601,"Mittelhessen",2005,1029020,0.657417550997608,0.683751214994827,0.629522693564542,0.551530668068218,0.603739,3,5,2
"570",601,"Mittelhessen",2006,1029020,0.641545942177283,0.676607409846521,0.612818416619335,0.538553149904303,0.583682,3,5,2
"571",601,"Mittelhessen",2007,1029020,0.6151905698776,0.666339945562804,0.589892206693822,0.510596601982244,0.550376,2,4,2
"572",601,"Mittelhessen",2008,1029020,0.580444172864946,0.62904168472769,0.553370512019401,0.503797324667986,0.506467,2,3,2
"573",601,"Mittelhessen",2009,1029020,0.575223709661101,0.608252072011674,0.554532817441001,0.511312016708351,0.49987,2,3,2
"574",601,"Mittelhessen",2010,1029020,0.56172129676118,0.586507415847683,0.560353208889877,0.495907733347958,0.482806,2,3,2
"575",601,"Mittelhessen",2011,1029020,0.533117320057329,0.57369778953213,0.536649058382578,0.466054034523356,0.446659,1,2,1
"576",601,"Mittelhessen",2012,1029020,0.514627033543635,0.553418615889605,0.526032635018552,0.454048126867908,0.423293,1,2,1
"577",601,"Mittelhessen",2013,1029020,0.497528946667028,0.529896886983149,0.50840723727883,0.455523956192393,0.401685,1,2,1
"578",601,"Mittelhessen",2014,1029020,0.48523433138333,0.537863935213329,0.490566042958077,0.436871908569287,0.386148,1,2,1
"579",602,"Nordhessen",1998,864330,0.800368555363419,0.805614848742493,0.778097676028826,0.612769615408106,0.784389,5,9,3
"580",602,"Nordhessen",1999,864330,0.783809919686406,0.798308178198618,0.76176500818769,0.597989301119394,0.763464,5,9,3
"581",602,"Nordhessen",2000,864330,0.778993111900265,0.832484398267291,0.744555991272827,0.569846051475444,0.757377,5,9,3
"582",602,"Nordhessen",2001,864330,0.726172002428791,0.799794826300526,0.676044479088052,0.548490620747446,0.690626,4,7,2
"583",602,"Nordhessen",2002,864330,0.715698690459773,0.778451010891326,0.67534089439794,0.546237648760438,0.67739,4,7,2
"584",602,"Nordhessen",2003,864330,0.720016467038317,0.79170320330343,0.674923806959314,0.543420728841946,0.682847,4,7,2
"585",602,"Nordhessen",2004,864330,0.705538377232867,0.769461522183215,0.660431091820774,0.546562793428319,0.664551,4,7,2
"586",602,"Nordhessen",2005,864330,0.707213005887554,0.741051943441588,0.671080609492273,0.568208358867616,0.666667,4,7,2
"587",602,"Nordhessen",2006,864330,0.693157430930239,0.735857937853618,0.664072295345236,0.547798673693357,0.648904,3,6,2
"588",602,"Nordhessen",2007,864330,0.666281382100336,0.727181238780249,0.64608673204349,0.512102630624243,0.614941,3,6,2
"589",602,"Nordhessen",2008,864330,0.62161348289725,0.665264731997354,0.611397159264486,0.505069424527499,0.558493,2,4,2
"590",602,"Nordhessen",2009,864330,0.622346614005144,0.658412598024315,0.613249477521666,0.511770264595786,0.55942,2,4,2
"591",602,"Nordhessen",2010,864330,0.605011218534851,0.643452388556651,0.615024758948821,0.484733287527597,0.537513,2,4,2
"592",602,"Nordhessen",2011,864330,0.571942511990688,0.623452105665797,0.590534175082969,0.452497529906689,0.495723,2,3,2
"593",602,"Nordhessen",2012,864330,0.561241957128004,0.621146465520343,0.583520805519805,0.436988914365288,0.482201,2,3,2
"594",602,"Nordhessen",2013,864330,0.534920445571562,0.58052852431708,0.566394158873357,0.433661844406277,0.448938,1,2,1
"595",602,"Nordhessen",2014,864330,0.529528983709911,0.589622706031401,0.550482362789738,0.427970089273847,0.442124,1,2,1
"596",603,"Osthessen",1998,336720,0.75715115184394,0.783712213442418,0.720436787320425,0.592059320663295,0.729774,4,8,2
"597",603,"Osthessen",1999,336720,0.743519788837924,0.78222190112099,0.70451274762913,0.577845932180007,0.712548,4,8,2
"598",603,"Osthessen",2000,336720,0.731376464466566,0.800131751862538,0.688455500432556,0.547818162893596,0.697203,4,8,2
"599",603,"Osthessen",2001,336720,0.69269575088754,0.802062058133501,0.62288994663421,0.521705703552778,0.648321,3,6,2
"600",603,"Osthessen",2002,336720,0.666123794265967,0.737696469278632,0.626536348465253,0.520772145496933,0.614742,3,6,2
"601",603,"Osthessen",2003,336720,0.668542083523715,0.739541683228971,0.632566662012741,0.518507577450085,0.617798,3,6,2
"602",603,"Osthessen",2004,336720,0.666126902354996,0.735670602304685,0.630164349677248,0.519177222704519,0.614746,3,6,2
"603",603,"Osthessen",2005,336720,0.65343474996397,0.69606551113483,0.631082788966763,0.528415307924134,0.598706,3,5,2
"604",603,"Osthessen",2006,336720,0.640604944723349,0.703398629636603,0.615575972764418,0.506821054277095,0.582493,3,5,2
"605",603,"Osthessen",2007,336720,0.616356971277467,0.694932667340112,0.592668393458847,0.481933999535118,0.55185,2,4,2
"606",603,"Osthessen",2008,336720,0.578801618461623,0.635500431507635,0.559488652777236,0.487409352032118,0.504391,2,3,2
"607",603,"Osthessen",2009,336720,0.58384437992205,0.637156974348582,0.561071439930777,0.495870330420825,0.510764,2,3,2
"608",603,"Osthessen",2010,336720,0.562671638708615,0.613662541625392,0.56197934641671,0.469331471002064,0.484007,2,3,2
"609",603,"Osthessen",2011,336720,0.52570764661917,0.581393108432323,0.542524869865062,0.435290842821585,0.437295,1,2,1
"610",603,"Osthessen",2012,336720,0.518484552175696,0.589119170036961,0.533294309715808,0.420036184080493,0.428167,1,2,1
"611",603,"Osthessen",2013,336720,0.495220566185425,0.557227879782573,0.514300311254644,0.416943942340844,0.398768,1,2,1
"612",603,"Osthessen",2014,336720,0.47873411249963,0.562523700169404,0.496373151182451,0.391323107343183,0.377934,1,1,1
"613",604,"Rhein-Main",1998,2803276,0.678971007722307,0.706457623522036,0.683344486436759,0.525011195493631,0.630977,3,6,2
